fecha,marea,temperatura
2022-07-23T23:30:00Z,1.22,11.2
2022-07-23T23:25:00Z,1.168,11.2
2022-07-23T23:20:00Z,1.186,11.2
2022-07-23T23:15:00Z,1.148,11.2
2022-07-23T23:10:00Z,1.101,11.2
2022-07-23T23:05:00Z,1.034,11.2
2022-07-23T23:00:00Z,1.047,11.2
2022-07-23T22:55:00Z,1.048,11.2
2022-07-23T22:50:00Z,1.064,11.2
2022-07-23T22:45:00Z,1.097,11.2
2022-07-23T22:40:00Z,1.07,11.2
2022-07-23T22:35:00Z,1.122,11.2
2022-07-23T22:30:00Z,1.149,11.2
2022-07-23T22:25:00Z,1.187,11.2
2022-07-23T22:20:00Z,1.173,11.2
2022-07-23T22:15:00Z,1.201,11.2
2022-07-23T22:10:00Z,1.19,11.2
2022-07-23T22:05:00Z,1.195,11.2
2022-07-23T22:00:00Z,1.113,11.2
2022-07-23T21:55:00Z,1.091,11.2
2022-07-23T21:50:00Z,1.101,11.2
2022-07-23T21:45:00Z,1.103,11.2
2022-07-23T21:40:00Z,1.111,11.2
2022-07-23T21:35:00Z,1.087,11.2
2022-07-23T21:30:00Z,1.102,11.2
2022-07-23T21:25:00Z,1.091,11.2
2022-07-23T21:20:00Z,1.069,11.2
2022-07-23T21:15:00Z,1.056,11.2
2022-07-23T21:10:00Z,1.051,11.2
2022-07-23T21:05:00Z,1.029,11.2
2022-07-23T21:00:00Z,1.051,11.2
2022-07-23T20:55:00Z,1.066,11.2
2022-07-23T20:50:00Z,1.056,11.2
2022-07-23T20:45:00Z,1.053,11.2
2022-07-23T20:40:00Z,1.06,11.2
2022-07-23T20:35:00Z,1.044,11.2
2022-07-23T20:30:00Z,1.06,11.2
2022-07-23T20:25:00Z,1.074,11.2
2022-07-23T20:20:00Z,1.066,11.2
2022-07-23T20:15:00Z,1.053,11.2
2022-07-23T20:10:00Z,1.033,11.2
2022-07-23T20:05:00Z,1.022,11.2
2022-07-23T20:00:00Z,0.983,11.2
2022-07-23T19:55:00Z,1.046,11.2
2022-07-23T19:50:00Z,1.047,11.2
2022-07-23T19:45:00Z,1.094,11.2
2022-07-23T19:40:00Z,1.054,11.2
2022-07-23T19:35:00Z,1.057,11.2
2022-07-23T19:30:00Z,1.057,11.2
2022-07-23T19:25:00Z,1.027,11.2
2022-07-23T19:20:00Z,1.065,11.2
2022-07-23T19:15:00Z,1.071,11.2
2022-07-23T19:10:00Z,1.061,11.2
2022-07-23T19:05:00Z,1.053,11.2
2022-07-23T19:00:00Z,1.064,11.2
2022-07-23T18:55:00Z,1.086,11.2
2022-07-23T18:50:00Z,1.082,11.2
2022-07-23T18:45:00Z,1.054,11.3
2022-07-23T18:40:00Z,1.053,11.3
2022-07-23T18:35:00Z,1.062,11.3
2022-07-23T18:30:00Z,1.064,11.4
2022-07-23T18:25:00Z,1.046,11.4
2022-07-23T18:20:00Z,1.032,11.5
2022-07-23T18:15:00Z,0.998,11.5
2022-07-23T18:10:00Z,1.032,11.5
2022-07-23T18:05:00Z,1,11.5
2022-07-23T18:00:00Z,1.004,11.5
2022-07-23T17:55:00Z,1.013,11.5
2022-07-23T17:50:00Z,1.006,11.5
2022-07-23T17:45:00Z,0.996,11.5
2022-07-23T17:40:00Z,1.044,11.5
2022-07-23T17:35:00Z,1.017,11.5
2022-07-23T17:30:00Z,1.005,11.4
2022-07-23T17:25:00Z,1.012,11.4
2022-07-23T17:20:00Z,1.013,11.4
2022-07-23T17:15:00Z,0.996,11.4
2022-07-23T17:10:00Z,0.977,11.4
2022-07-23T17:05:00Z,0.963,11.4
2022-07-23T17:00:00Z,1.021,11.3
2022-07-23T16:55:00Z,1.021,11.3
2022-07-23T16:50:00Z,1.026,11.3
2022-07-23T16:45:00Z,1.047,11.3
2022-07-23T16:40:00Z,1.078,11.3
2022-07-23T16:35:00Z,1.09,11.3
2022-07-23T16:30:00Z,1.107,11.3
2022-07-23T16:25:00Z,1.122,11.2
2022-07-23T16:20:00Z,1.096,11.2
2022-07-23T16:15:00Z,1.097,11.2
2022-07-23T16:10:00Z,1.076,11.2
2022-07-23T16:05:00Z,1.078,11.2
2022-07-23T16:00:00Z,1.05,11.2
2022-07-23T15:55:00Z,1.076,11.2
2022-07-23T15:50:00Z,1.146,11.1
2022-07-23T15:45:00Z,1.122,11.1
2022-07-23T15:40:00Z,1.12,11.1
2022-07-23T15:35:00Z,1.121,11.1
2022-07-23T15:30:00Z,1.188,11.1
2022-07-23T15:25:00Z,1.195,11.1
2022-07-23T15:20:00Z,1.188,11.1
2022-07-23T15:15:00Z,1.146,11.1
2022-07-23T15:10:00Z,1.215,11.1
2022-07-23T15:05:00Z,1.207,11.1
2022-07-23T15:00:00Z,1.178,11.1
2022-07-23T14:55:00Z,1.14,11.1
2022-07-23T14:50:00Z,1.146,11.1
2022-07-23T14:45:00Z,1.177,11
2022-07-23T14:40:00Z,1.146,11
2022-07-23T14:35:00Z,1.158,11
2022-07-23T14:30:00Z,1.179,11
2022-07-23T14:25:00Z,1.173,11
2022-07-23T14:20:00Z,1.177,11
2022-07-23T14:15:00Z,1.156,11
2022-07-23T14:10:00Z,1.184,11
2022-07-23T14:05:00Z,1.173,11
2022-07-23T14:00:00Z,1.178,11
2022-07-23T13:55:00Z,1.159,11
2022-07-23T13:50:00Z,1.181,11
