fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-06-29T23:25:08Z,13.7,59,1012,12.6,198,SSW
2022-06-29T23:20:10Z,13.7,58,1011.8,16.5,173,S
2022-06-29T23:15:08Z,13.8,58,1011.9,12.8,128,SE
2022-06-29T23:10:10Z,13.8,58,1011.9,10.5,185,S
2022-06-29T23:05:08Z,13.9,58,1012,10.5,194,SSW
2022-06-29T23:00:10Z,14.1,57,1011.9,10.1,183,S
2022-06-29T22:55:08Z,14.3,56,1011.9,12.1,165,SSE
2022-06-29T22:50:10Z,14.4,56,1011.9,10.3,194,SSW
2022-06-29T22:45:08Z,14.5,56,1011.9,12.2,244,WSW
2022-06-29T22:40:10Z,14.6,55,1011.7,11.5,225,SW
2022-06-29T22:35:08Z,14.7,54,1011.6,15.6,208,SSW
2022-06-29T22:30:10Z,14.8,53,1011.5,12.4,170,S
2022-06-29T22:25:08Z,14.9,53,1011.4,13.8,145,SE
2022-06-29T22:20:10Z,14.9,53,1011.5,13.8,164,SSE
2022-06-29T22:15:08Z,14.9,53,1011.5,13.4,218,SW
2022-06-29T22:10:10Z,14.9,53,1011.5,12.6,171,S
2022-06-29T22:05:08Z,14.9,53,1011.4,9.3,189,S
2022-06-29T22:00:10Z,15,53,1011.5,11.5,236,SW
2022-06-29T21:55:08Z,15.1,53,1011.5,13.2,299,WNW
2022-06-29T21:50:10Z,15.1,52,1011.5,12.2,283,WNW
2022-06-29T21:45:08Z,15.2,51,1011.4,12.6,297,WNW
2022-06-29T21:40:10Z,15.3,51,1011.4,12.6,275,W
2022-06-29T21:35:08Z,15.5,50,1011.4,13.6,261,W
2022-06-29T21:30:10Z,15.6,49,1011.3,10.3,267,W
2022-06-29T21:25:08Z,15.8,48,1011.2,9.9,219,SW
2022-06-29T21:20:10Z,15.9,47,1011.2,12.1,197,SSW
2022-06-29T21:15:08Z,16,47,1010.9,13.4,163,SSE
2022-06-29T21:10:10Z,16.1,46,1010.8,17.5,148,SSE
2022-06-29T21:05:08Z,16.1,47,1010.9,16.7,134,SE
2022-06-29T21:00:10Z,16.3,47,1011.1,16.7,237,WSW
2022-06-29T20:55:08Z,16.3,47,1011.2,14.8,289,WNW
2022-06-29T20:50:10Z,16.3,47,1011.3,14.4,300,WNW
