fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-07-24T23:20:10Z,12.3,97,1018.1,15.3,95,E
2022-07-24T23:15:08Z,12.4,97,1018,15.3,96,E
2022-07-24T23:10:10Z,12.4,97,1017.9,15.4,96,E
2022-07-24T23:05:08Z,12.4,97,1017.8,15.4,94,E
2022-07-24T23:00:10Z,12.4,97,1017.8,14.4,92,E
2022-07-24T22:55:08Z,12.4,97,1017.8,13.2,91,E
2022-07-24T22:50:09Z,12.4,97,1017.8,12.3,88,E
2022-07-24T22:45:08Z,12.4,97,1017.7,12,84,E
2022-07-24T22:40:09Z,12.5,97,1017.3,15.4,78,ENE
2022-07-24T22:35:08Z,12.5,97,1017.1,16.1,74,ENE
2022-07-24T22:30:11Z,12.5,97,1017,15.9,73,ENE
2022-07-24T22:25:09Z,12.5,97,1017.1,15.7,72,ENE
2022-07-24T22:20:10Z,12.5,97,1017.1,15.7,75,ENE
2022-07-24T22:15:09Z,12.5,97,1017.1,15.6,76,ENE
2022-07-24T22:10:10Z,12.5,97,1017.2,15.3,73,ENE
2022-07-24T22:05:09Z,12.5,97,1017.2,14.7,72,ENE
2022-07-24T22:00:10Z,12.5,97,1017.1,14.5,74,ENE
2022-07-24T21:55:09Z,12.4,97,1017.1,13.6,80,E
2022-07-24T21:50:10Z,12.5,97,1017.1,13.9,87,E
2022-07-24T21:45:09Z,12.4,97,1017.1,16,90,E
2022-07-24T21:40:10Z,12.4,97,1017.1,15.8,92,E
2022-07-24T21:35:09Z,12.4,97,1017.1,15.9,94,E
2022-07-24T21:30:10Z,12.4,97,1017.1,16.3,96,E
2022-07-24T21:25:08Z,12.4,97,1017,16.9,97,E
2022-07-24T21:20:10Z,12.4,97,1017.1,17.4,98,E
2022-07-24T21:15:09Z,12.4,97,1017.1,17.3,100,E
2022-07-24T21:10:10Z,12.3,97,1017.1,16.8,101,E
2022-07-24T21:05:09Z,12.3,97,1017.1,16.5,103,ESE
2022-07-24T21:00:10Z,12.3,97,1017.1,16.3,105,ESE
2022-07-24T20:55:08Z,12.3,97,1017,17,103,ESE
2022-07-24T20:50:10Z,12.3,97,1017,16.9,103,ESE
2022-07-24T20:45:08Z,12.2,97,1017,15.9,107,ESE
2022-07-24T20:40:10Z,12.2,97,1016.9,14.8,111,ESE
2022-07-24T20:35:08Z,12.2,97,1016.8,15.5,113,ESE
2022-07-24T20:30:10Z,12.1,97,1016.7,15.6,112,ESE
2022-07-24T20:25:08Z,12.1,97,1016.7,15.7,115,ESE
2022-07-24T20:20:10Z,12.1,98,1016.6,17.1,117,ESE
2022-07-24T20:15:08Z,12,98,1016.5,17.2,118,ESE
2022-07-24T20:10:10Z,12,98,1016.5,16.9,114,ESE
2022-07-24T20:05:08Z,12,98,1016.5,16.9,114,ESE
2022-07-24T20:00:10Z,12,97,1016.4,16.3,116,ESE
2022-07-24T19:55:08Z,12,97,1016.4,16.7,115,ESE
2022-07-24T19:50:10Z,12,97,1016.3,16.5,113,ESE
2022-07-24T19:45:08Z,12,97,1016.2,17.2,116,ESE
2022-07-24T19:40:10Z,11.9,97,1016.1,17.1,117,ESE
2022-07-24T19:35:08Z,11.9,97,1016.1,16.2,120,ESE
2022-07-24T19:30:10Z,11.9,97,1016,16,115,ESE
2022-07-24T19:25:08Z,12,97,1016,15.9,114,ESE
2022-07-24T19:20:10Z,12,97,1016.1,14.8,115,ESE
2022-07-24T19:15:08Z,12,97,1016,15.2,114,ESE
2022-07-24T19:10:10Z,12,97,1016,14.2,116,ESE
2022-07-24T19:05:08Z,12,97,1015.9,14.9,118,ESE
2022-07-24T19:00:10Z,12,97,1015.8,14.6,119,ESE
2022-07-24T18:55:08Z,12.1,97,1015.8,14.2,114,ESE
2022-07-24T18:50:10Z,12.1,97,1015.7,13.5,114,ESE
2022-07-24T18:45:08Z,12.1,97,1015.6,13.7,111,ESE
2022-07-24T18:40:10Z,12.1,97,1015.6,14.8,114,ESE
2022-07-24T18:35:08Z,12.1,97,1015.5,15.2,119,ESE
2022-07-24T18:30:10Z,12.1,97,1015.6,15.3,125,SE
2022-07-24T18:25:08Z,12.2,97,1015.8,15.5,125,SE
2022-07-24T18:20:10Z,12,97,1016,16.1,126,SE
2022-07-24T18:15:08Z,12,97,1016.1,16.6,129,SE
2022-07-24T18:10:10Z,12.1,97,1016.1,16.4,130,SE
