fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-06-02T23:35:08Z,8,63,1026.6,7.2,42,NE
2022-06-02T23:30:10Z,8.1,65,1026.5,5.8,42,NE
2022-06-02T23:25:08Z,8.2,64,1026.5,6.2,43,NE
2022-06-02T23:20:10Z,8.2,65,1026.4,6.4,42,NE
2022-06-02T23:15:08Z,8.2,65,1026.4,6,40,NE
2022-06-02T23:10:10Z,8.3,66,1026.4,6.8,39,NE
2022-06-02T23:05:08Z,8.5,65,1026.3,6.2,37,NE
2022-06-02T23:00:10Z,8.8,63,1026.3,4.5,40,NE
2022-06-02T22:55:08Z,8.9,63,1026.3,3.3,39,NE
2022-06-02T22:50:10Z,9,63,1026.2,3.7,36,NE
2022-06-02T22:45:08Z,9,63,1026.2,3.9,40,NE
2022-06-02T22:40:10Z,8.9,63,1026.2,3.7,37,NE
2022-06-02T22:35:08Z,9.1,63,1026.1,4.1,38,NE
2022-06-02T22:30:10Z,9.1,63,1026,3.9,39,NE
2022-06-02T22:25:08Z,9.1,63,1025.9,4.1,40,NE
2022-06-02T22:20:10Z,9.2,62,1025.9,4.1,42,NE
2022-06-02T22:15:08Z,9.2,62,1025.8,3.5,44,NE
2022-06-02T22:10:10Z,9.2,62,1025.8,3.7,52,NE
2022-06-02T22:05:08Z,9.2,62,1025.7,3.7,57,ENE
2022-06-02T22:00:10Z,9.3,62,1025.6,3.3,57,ENE
2022-06-02T21:55:08Z,9.4,60,1025.7,2.9,55,NE
2022-06-02T21:50:10Z,9.4,61,1025.6,3.5,56,NE
2022-06-02T21:45:08Z,9.5,60,1025.6,3.3,61,ENE
2022-06-02T21:40:10Z,9.5,61,1025.5,3.3,50,NE
2022-06-02T21:35:08Z,9.5,61,1025.4,3.1,44,NE
2022-06-02T21:30:10Z,9.5,62,1025.4,2.9,43,NE
2022-06-02T21:25:08Z,9.6,62,1025.3,2.5,42,NE
2022-06-02T21:20:10Z,9.7,61,1025.2,2.9,53,NE
2022-06-02T21:15:08Z,9.9,61,1025.2,2.1,71,ENE
2022-06-02T21:10:10Z,9.8,61,1025.1,2.1,54,NE
2022-06-02T21:05:08Z,9.8,61,1025.1,2.7,42,NE
2022-06-02T21:00:10Z,10.1,60,1025.1,2.9,64,ENE
2022-06-02T20:55:08Z,10.2,59,1025,3.1,68,ENE
2022-06-02T20:50:10Z,10.1,59,1025,2.9,64,ENE
2022-06-02T20:45:08Z,10.4,59,1025,2.9,51,NE
2022-06-02T20:40:10Z,10.4,59,1024.9,2.7,66,ENE
2022-06-02T20:35:08Z,10.5,59,1024.9,2.7,62,ENE
2022-06-02T20:30:10Z,11,57,1024.8,2.7,51,NE
2022-06-02T20:25:08Z,11.2,56,1024.7,2.1,76,ENE
2022-06-02T20:20:10Z,11.7,55,1024.7,2.7,71,ENE
2022-06-02T20:15:08Z,11.7,55,1024.6,2.3,86,E
2022-06-02T20:10:10Z,11.6,56,1024.6,2.5,94,E
2022-06-02T20:05:08Z,11.7,55,1024.5,3.7,108,ESE
2022-06-02T20:00:10Z,11.7,57,1024.5,3.5,98,E
2022-06-02T19:55:08Z,11.6,57,1024.5,3.5,101,E
2022-06-02T19:50:10Z,11.6,57,1024.4,3.9,115,ESE
2022-06-02T19:45:09Z,11.5,57,1024.4,3.9,111,ESE
2022-06-02T19:40:11Z,11.6,57,1024.4,5.4,106,ESE
2022-06-02T19:35:09Z,11.6,59,1024.3,4.7,107,ESE
2022-06-02T19:30:11Z,11.7,58,1024.3,4.7,114,ESE
2022-06-02T19:25:09Z,11.7,59,1024.3,4.9,104,ESE
2022-06-02T19:20:11Z,11.6,59,1024.3,4.5,112,ESE
2022-06-02T19:15:09Z,11.5,59,1024.3,4.5,114,ESE
2022-06-02T19:10:11Z,11.6,59,1024.3,5.1,110,ESE
2022-06-02T19:05:09Z,11.7,59,1024.4,5.4,111,ESE
2022-06-02T19:00:11Z,11.6,60,1024.3,4.1,110,ESE
2022-06-02T18:55:09Z,12,60,1024.4,4.5,110,ESE
2022-06-02T18:50:10Z,11.8,60,1024.4,5.1,111,ESE
2022-06-02T18:45:09Z,11.7,60,1024.4,4.9,110,ESE
2022-06-02T18:40:11Z,11.8,61,1024.4,3.9,99,E
2022-06-02T18:35:09Z,11.9,60,1024.4,4.1,101,E
2022-06-02T18:30:11Z,12.1,59,1024.4,6.6,114,ESE
2022-06-02T18:25:09Z,12.2,59,1024.3,4.1,137,SE
2022-06-02T18:20:10Z,11.7,60,1024.3,4.9,118,ESE
2022-06-02T18:15:09Z,12,59,1024.3,4.9,114,ESE
2022-06-02T18:10:10Z,11.7,58,1024.3,5.1,105,ESE
2022-06-02T18:05:09Z,11.8,60,1024.3,4.7,112,ESE
2022-06-02T18:00:10Z,11.8,59,1024.2,4.7,124,SE
2022-06-02T17:55:08Z,11.7,59,1024.2,5.4,129,SE
2022-06-02T17:50:10Z,11.8,60,1024.2,4.5,128,SE
2022-06-02T17:45:08Z,11.9,59,1024.3,4.7,145,SE
2022-06-02T17:40:10Z,11.3,61,1024.3,5.4,159,SSE
2022-06-02T17:35:08Z,11.3,62,1024.3,5.8,169,S
2022-06-02T17:30:10Z,11,66,1024.3,5.2,165,SSE
2022-06-02T17:25:08Z,10.7,67,1024.4,4.9,174,S
2022-06-02T17:20:10Z,10.7,66,1024.4,6.6,185,S
2022-06-02T17:15:08Z,10.7,66,1024.4,5.2,175,S
2022-06-02T17:10:10Z,10.7,69,1024.5,5.6,189,S
2022-06-02T17:05:08Z,10.7,68,1024.6,5.6,178,S
2022-06-02T17:00:10Z,10.4,70,1024.7,5.2,184,S
2022-06-02T16:55:08Z,10.2,71,1024.7,4.9,191,S
2022-06-02T16:50:10Z,10.3,72,1024.7,5.6,197,SSW
2022-06-02T16:45:08Z,10.2,70,1024.8,6,196,SSW
2022-06-02T16:40:10Z,10.1,73,1024.8,5.4,200,SSW
2022-06-02T16:35:08Z,10.3,71,1024.8,5.4,195,SSW
2022-06-02T16:30:10Z,10.1,73,1024.9,5.2,195,SSW
2022-06-02T16:25:08Z,10.3,72,1024.9,6,187,S
2022-06-02T16:20:10Z,10.2,72,1024.9,5.6,195,SSW
2022-06-02T16:15:08Z,10.6,68,1024.9,6.2,184,S
2022-06-02T16:10:10Z,10.5,67,1024.9,6,178,S
2022-06-02T16:05:08Z,10.3,70,1024.9,7.2,174,S
2022-06-02T16:00:10Z,10,73,1024.9,6.8,179,S
2022-06-02T15:55:08Z,10,75,1024.9,6.4,189,S
2022-06-02T15:50:10Z,10.1,75,1025,6.4,185,S
2022-06-02T15:45:08Z,10,75,1025,6.4,181,S
2022-06-02T15:40:10Z,10.4,73,1025,6.4,189,S
2022-06-02T15:35:08Z,9.9,76,1025,5.8,177,S
2022-06-02T15:30:10Z,9.8,77,1025.1,7,187,S
2022-06-02T15:25:08Z,9.8,77,1025.1,6.6,190,S
2022-06-02T15:20:10Z,9.9,77,1025.1,7.8,179,S
2022-06-02T15:15:08Z,9.9,76,1025.1,6.2,187,S
2022-06-02T15:10:10Z,10,75,1025.2,6.6,179,S
2022-06-02T15:05:08Z,9.9,76,1025.2,6.8,175,S
2022-06-02T15:00:10Z,9.9,77,1025.2,6.8,180,S
2022-06-02T14:55:08Z,9.9,76,1025.2,6.8,186,S
2022-06-02T14:50:10Z,10,75,1025.2,6.6,176,S
2022-06-02T14:45:08Z,10,75,1025.2,6.2,174,S
2022-06-02T14:40:10Z,9.8,75,1025.2,6.6,177,S
2022-06-02T14:35:08Z,9.8,75,1025.2,6.8,181,S
2022-06-02T14:30:10Z,10.1,74,1025.3,6.8,177,S
2022-06-02T14:25:08Z,10,74,1025.3,6.8,173,S
2022-06-02T14:20:10Z,9.9,74,1025.4,6.8,181,S
2022-06-02T14:15:08Z,10,74,1025.4,6.8,188,S
2022-06-02T14:10:10Z,10,72,1025.5,6.4,180,S
2022-06-02T14:05:08Z,9.9,73,1025.6,6.4,201,SSW
2022-06-02T14:00:10Z,10,73,1025.6,5.8,195,SSW
2022-06-02T13:55:08Z,10,75,1025.6,6.2,194,SSW
2022-06-02T13:50:10Z,10.2,73,1025.6,5.8,184,S
2022-06-02T13:45:08Z,10.1,74,1025.6,7.4,180,S
2022-06-02T13:40:10Z,10.1,73,1025.6,6,189,S
