fecha,marea,temperatura
2022-05-22T23:15:00Z,0.747,14.7
2022-05-22T23:10:00Z,0.776,14.7
2022-05-22T23:05:00Z,0.746,14.7
2022-05-22T23:00:00Z,0.802,14.7
2022-05-22T22:55:00Z,0.817,14.7
2022-05-22T22:50:00Z,0.746,14.6
2022-05-22T22:45:00Z,0.78,14.6
2022-05-22T22:40:00Z,0.813,14.6
2022-05-22T22:35:00Z,0.818,14.6
2022-05-22T22:30:00Z,0.866,14.6
2022-05-22T22:25:00Z,0.84,14.6
2022-05-22T22:20:00Z,0.838,14.6
2022-05-22T22:15:00Z,0.78,14.7
2022-05-22T22:10:00Z,0.782,14.7
2022-05-22T22:05:00Z,0.828,14.7
2022-05-22T22:00:00Z,0.793,14.7
2022-05-22T21:55:00Z,0.786,14.7
2022-05-22T21:50:00Z,0.801,14.7
2022-05-22T21:45:00Z,0.796,14.7
2022-05-22T21:40:00Z,0.832,14.7
2022-05-22T21:35:00Z,0.847,14.7
2022-05-22T21:30:00Z,0.84,14.7
2022-05-22T21:25:00Z,0.85,14.8
2022-05-22T21:20:00Z,0.837,14.8
2022-05-22T21:15:00Z,0.801,14.8
2022-05-22T21:10:00Z,0.824,14.8
2022-05-22T21:05:00Z,0.82,14.8
2022-05-22T21:00:00Z,0.804,14.8
2022-05-22T20:55:00Z,0.814,14.8
2022-05-22T20:50:00Z,0.809,14.9
2022-05-22T20:45:00Z,0.776,14.9
2022-05-22T20:40:00Z,0.765,14.9
2022-05-22T20:35:00Z,0.795,14.9
2022-05-22T20:30:00Z,0.808,14.9
2022-05-22T20:25:00Z,0.803,14.9
2022-05-22T20:20:00Z,0.783,14.9
2022-05-22T20:15:00Z,0.826,14.9
2022-05-22T20:10:00Z,0.794,14.9
2022-05-22T20:05:00Z,0.823,14.8
2022-05-22T20:00:00Z,0.861,14.8
2022-05-22T19:55:00Z,0.813,14.8
2022-05-22T19:50:00Z,0.792,14.7
2022-05-22T19:45:00Z,0.793,14.7
2022-05-22T19:40:00Z,0.803,14.7
2022-05-22T19:35:00Z,0.838,14.6
2022-05-22T19:30:00Z,0.825,14.6
2022-05-22T19:25:00Z,0.829,14.6
2022-05-22T19:20:00Z,0.801,14.7
2022-05-22T19:15:00Z,0.794,14.7
2022-05-22T19:10:00Z,0.83,14.7
2022-05-22T19:05:00Z,0.805,14.7
2022-05-22T19:00:00Z,0.795,14.7
2022-05-22T18:55:00Z,0.781,14.6
2022-05-22T18:50:00Z,0.796,14.6
2022-05-22T18:45:00Z,0.786,14.6
2022-05-22T18:40:00Z,0.767,14.5
2022-05-22T18:35:00Z,0.777,14.5
2022-05-22T18:30:00Z,0.773,14.4
2022-05-22T18:25:00Z,0.765,14.4
2022-05-22T18:20:00Z,0.807,14.4
2022-05-22T18:15:00Z,0.796,14.4
2022-05-22T18:10:00Z,0.759,14.4
2022-05-22T18:05:00Z,0.797,14.4
2022-05-22T18:00:00Z,0.782,14.4
2022-05-22T17:55:00Z,0.785,14.4
2022-05-22T17:50:00Z,0.789,14.4
2022-05-22T17:45:00Z,0.764,14.3
2022-05-22T17:40:00Z,0.772,14.3
2022-05-22T17:35:00Z,0.77,14.3
2022-05-22T17:30:00Z,0.792,14.3
2022-05-22T17:25:00Z,0.763,14.3
2022-05-22T17:20:00Z,0.738,14.3
2022-05-22T17:15:00Z,0.768,14.3
2022-05-22T17:10:00Z,0.766,14.3
2022-05-22T17:05:00Z,0.788,14.3
2022-05-22T17:00:00Z,0.804,14.3
2022-05-22T16:55:00Z,0.783,14.3
2022-05-22T16:50:00Z,0.805,14.3
2022-05-22T16:45:00Z,0.775,14.3
2022-05-22T16:40:00Z,0.758,14.4
2022-05-22T16:35:00Z,0.767,14.4
2022-05-22T16:30:00Z,0.734,14.4
2022-05-22T16:25:00Z,0.721,14.4
2022-05-22T16:20:00Z,0.713,14.4
2022-05-22T16:15:00Z,0.709,14.4
2022-05-22T16:10:00Z,0.703,14.5
2022-05-22T16:05:00Z,0.709,14.5
2022-05-22T16:00:00Z,0.718,14.5
2022-05-22T15:55:00Z,0.709,14.4
2022-05-22T15:50:00Z,0.702,14.4
2022-05-22T15:45:00Z,0.732,14.4
2022-05-22T15:40:00Z,0.69,14.4
2022-05-22T15:35:00Z,0.659,14.3
2022-05-22T15:30:00Z,0.624,14.3
2022-05-22T15:25:00Z,0.628,14.3
2022-05-22T15:20:00Z,0.613,14.3
2022-05-22T15:15:00Z,0.59,14.3
2022-05-22T15:10:00Z,0.608,14.2
2022-05-22T15:05:00Z,0.584,14.2
2022-05-22T15:00:00Z,0.602,14.2
2022-05-22T14:55:00Z,0.613,14.2
2022-05-22T14:50:00Z,0.62,14.2
2022-05-22T14:45:00Z,0.641,14.2
2022-05-22T14:40:00Z,0.655,14.2
2022-05-22T14:35:00Z,0.68,14.1
2022-05-22T14:30:00Z,0.692,14.1
2022-05-22T14:25:00Z,0.697,14.1
2022-05-22T14:20:00Z,0.715,14.1
2022-05-22T14:15:00Z,0.684,14.1
2022-05-22T14:10:00Z,0.735,14.1
2022-05-22T14:05:00Z,0.707,14.1
2022-05-22T14:00:00Z,0.736,14.1
2022-05-22T13:55:00Z,0.734,14.1
2022-05-22T13:50:00Z,0.707,14.1
2022-05-22T13:45:00Z,0.758,14.1
2022-05-22T13:40:00Z,0.79,14.1
2022-05-22T13:35:00Z,0.79,14.1
2022-05-22T13:30:00Z,0.797,14.1
2022-05-22T13:25:00Z,0.809,14.2
2022-05-22T13:20:00Z,0.831,14.2
2022-05-22T13:15:00Z,0.871,14.2
2022-05-22T13:10:00Z,0.867,14.2
2022-05-22T13:05:00Z,0.883,14.2
2022-05-22T13:00:00Z,0.896,14.2
2022-05-22T12:55:00Z,0.92,14.2
2022-05-22T12:50:00Z,0.929,14.2
2022-05-22T12:45:00Z,0.954,14.2
2022-05-22T12:40:00Z,0.951,14.2
2022-05-22T12:35:00Z,0.973,14.3
2022-05-22T12:30:00Z,0.957,14.3
2022-05-22T12:25:00Z,1.011,14.3
2022-05-22T12:20:00Z,1.006,14.3
2022-05-22T12:15:00Z,1.005,14.3
2022-05-22T12:10:00Z,1.043,14.3
2022-05-22T12:05:00Z,1.076,14.3
2022-05-22T12:00:00Z,1.075,14.3
2022-05-22T11:55:00Z,1.076,14.3
2022-05-22T11:50:00Z,1.106,14.3
2022-05-22T11:45:00Z,1.115,14.3
2022-05-22T11:40:00Z,1.123,14.3
2022-05-22T11:35:00Z,1.12,14.3
2022-05-22T11:30:00Z,1.156,14.3
2022-05-22T11:25:00Z,1.159,14.3
2022-05-22T11:20:00Z,1.172,14.3
2022-05-22T11:15:00Z,1.166,14.3
2022-05-22T11:10:00Z,1.195,14.3
2022-05-22T11:05:00Z,1.202,14.3
2022-05-22T11:00:00Z,1.229,14.3
2022-05-22T10:55:00Z,1.234,14.3
2022-05-22T10:50:00Z,1.244,14.2
2022-05-22T10:45:00Z,1.231,14.2
2022-05-22T10:40:00Z,1.236,14.2
2022-05-22T10:35:00Z,1.24,14.2
2022-05-22T10:30:00Z,1.286,14.2
2022-05-22T10:25:00Z,1.276,14.2
2022-05-22T10:20:00Z,1.265,14.2
2022-05-22T10:15:00Z,1.257,14.2
2022-05-22T10:10:00Z,1.292,14.2
2022-05-22T10:05:00Z,1.255,14.2
2022-05-22T10:00:00Z,1.226,14.2
2022-05-22T09:55:00Z,1.243,14.2
2022-05-22T09:50:00Z,1.241,14.2
2022-05-22T09:45:00Z,1.243,14.2
2022-05-22T09:40:00Z,1.235,14.2
2022-05-22T09:35:00Z,1.227,14.2
2022-05-22T09:30:00Z,1.243,14.2
2022-05-22T09:25:00Z,1.228,14.2
2022-05-22T09:20:00Z,1.218,14.1
2022-05-22T09:15:00Z,1.214,14.1
2022-05-22T09:10:00Z,1.211,14.1
2022-05-22T09:05:00Z,1.207,14.1
2022-05-22T09:00:00Z,1.174,14.1
2022-05-22T08:55:00Z,1.197,14.2
2022-05-22T08:50:00Z,1.2,14.2
2022-05-22T08:45:00Z,1.179,14.1
2022-05-22T08:40:00Z,1.174,14.1
2022-05-22T08:35:00Z,1.162,14.1
2022-05-22T08:30:00Z,1.193,14.1
2022-05-22T08:25:00Z,1.203,14.1
2022-05-22T08:20:00Z,1.186,14.1
2022-05-22T08:15:00Z,1.186,14.1
2022-05-22T08:10:00Z,1.17,14.1
2022-05-22T08:05:00Z,1.16,14
2022-05-22T08:00:00Z,1.129,14
2022-05-22T07:55:00Z,1.124,14
2022-05-22T07:50:00Z,1.096,14
2022-05-22T07:45:00Z,1.085,14
2022-05-22T07:40:00Z,1.086,14
2022-05-22T07:35:00Z,1.073,14
2022-05-22T07:30:00Z,1.062,14
2022-05-22T07:25:00Z,1.033,14
2022-05-22T07:20:00Z,1.051,14
2022-05-22T07:15:00Z,1.066,14
2022-05-22T07:10:00Z,1.043,14
2022-05-22T07:05:00Z,1.041,14
2022-05-22T07:00:00Z,1.032,14
2022-05-22T06:55:00Z,1.033,14
2022-05-22T06:50:00Z,1.03,14
2022-05-22T06:45:00Z,1.023,14
2022-05-22T06:40:00Z,1.02,14
2022-05-22T06:35:00Z,1.03,14
2022-05-22T06:30:00Z,1.017,14
2022-05-22T06:25:00Z,1.05,14
2022-05-22T06:20:00Z,1.036,14
2022-05-22T06:15:00Z,1.02,14
2022-05-22T06:10:00Z,1.039,14
2022-05-22T06:05:00Z,1.012,14.1
2022-05-22T06:00:00Z,1.014,14.1
2022-05-22T05:55:00Z,1.024,14.1
2022-05-22T05:50:00Z,0.99,14.1
2022-05-22T05:45:00Z,1.024,14.1
2022-05-22T05:40:00Z,0.977,14.1
2022-05-22T05:35:00Z,0.998,14.1
2022-05-22T05:30:00Z,0.992,14.1
2022-05-22T05:25:00Z,1.006,14.1
2022-05-22T05:20:00Z,0.975,14.1
2022-05-22T05:15:00Z,0.98,14.1
2022-05-22T05:10:00Z,0.967,14.1
2022-05-22T05:05:00Z,0.928,14
2022-05-22T05:00:00Z,0.936,14
2022-05-22T04:55:00Z,0.929,14
2022-05-22T04:50:00Z,0.925,14
2022-05-22T04:45:00Z,0.881,14
2022-05-22T04:40:00Z,0.92,14
2022-05-22T04:35:00Z,0.933,14
2022-05-22T04:30:00Z,0.873,14.1
2022-05-22T04:25:00Z,0.839,14.1
2022-05-22T04:20:00Z,0.829,14.1
2022-05-22T04:15:00Z,0.819,14.1
2022-05-22T04:10:00Z,0.814,14.1
2022-05-22T04:05:00Z,0.761,14.1
2022-05-22T04:00:00Z,0.747,14.1
2022-05-22T03:55:00Z,0.773,14.1
2022-05-22T03:50:00Z,0.73,14.1
2022-05-22T03:45:00Z,0.711,14.1
2022-05-22T03:40:00Z,0.705,14.2
2022-05-22T03:35:00Z,0.675,14.2
2022-05-22T03:30:00Z,0.683,14.2
2022-05-22T03:25:00Z,0.689,14.2
2022-05-22T03:20:00Z,0.67,14.2
2022-05-22T03:15:00Z,0.653,14.2
2022-05-22T03:10:00Z,0.66,14.2
2022-05-22T03:05:00Z,0.643,14.2
