fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-05-13T22:15:08Z,16.7,62,1019,4,35,NE
2022-05-13T22:10:10Z,16.7,62,1018.9,3.3,29,NNE
2022-05-13T22:05:08Z,16.8,61,1019,2.9,24,NNE
2022-05-13T22:00:10Z,16.8,62,1018.9,2.8,26,NNE
2022-05-13T21:55:08Z,16.9,61,1018.8,2.6,27,NNE
2022-05-13T21:50:10Z,17.1,59,1018.9,2.4,25,NNE
2022-05-13T21:45:08Z,17.2,59,1018.8,3.2,17,NNE
2022-05-13T21:40:10Z,17.1,59,1018.8,3.9,34,NE
2022-05-13T21:35:08Z,17.1,59,1018.8,3.5,30,NNE
2022-05-13T21:30:10Z,17.2,59,1018.7,4.3,43,NE
2022-05-13T21:25:08Z,17.4,58,1018.7,3.4,48,NE
2022-05-13T21:20:10Z,17.3,58,1018.7,3.4,47,NE
2022-05-13T21:15:08Z,17.2,58,1018.7,2.9,22,NNE
2022-05-13T21:10:10Z,17.4,58,1018.6,3.7,39,NE
2022-05-13T21:05:08Z,17.3,58,1018.6,3.4,17,NNE
2022-05-13T21:00:10Z,17.4,59,1018.6,3.6,192,SSW
2022-05-13T20:55:08Z,17.6,57,1018.6,1.8,202,SSW
2022-05-13T20:50:10Z,17.9,57,1018.6,3.5,198,SSW
2022-05-13T20:45:08Z,17.9,56,1018.6,4.3,49,NE
2022-05-13T20:40:10Z,18.1,55,1018.5,3.1,42,NE
2022-05-13T20:35:08Z,18.1,55,1018.4,3.6,167,SSE
2022-05-13T20:30:10Z,18.1,56,1018.3,3.9,262,W
2022-05-13T20:25:08Z,18,56,1018.3,4.5,84,E
2022-05-13T20:20:10Z,18.3,54,1018.2,5.1,168,SSE
2022-05-13T20:15:08Z,18.4,54,1018.2,5.9,47,NE
2022-05-13T20:10:10Z,18.5,53,1018.2,5.2,64,ENE
2022-05-13T20:05:08Z,18.5,53,1018,6.7,81,E
2022-05-13T20:00:10Z,18.8,53,1018,4.8,119,ESE
2022-05-13T19:55:08Z,18.9,52,1018.1,4.9,154,SSE
2022-05-13T19:50:10Z,18.8,52,1018.1,6.1,266,W
2022-05-13T19:45:08Z,18.7,52,1018.2,6,235,SW
2022-05-13T19:40:10Z,18.8,52,1018.2,6.8,144,SE
2022-05-13T19:35:08Z,18.8,52,1018.2,7.7,234,SW
2022-05-13T19:30:10Z,18.7,53,1018.3,7.9,253,WSW
2022-05-13T19:25:08Z,18.8,53,1018.4,9,331,NNW
2022-05-13T19:20:10Z,19,52,1018.4,9.9,337,NNW
2022-05-13T19:15:08Z,19.1,52,1018.3,5.4,209,SSW
2022-05-13T19:10:10Z,19.2,51,1018.2,7.3,28,NNE
2022-05-13T19:05:08Z,19.1,51,1018.4,5.8,146,SE
2022-05-13T19:00:10Z,19.1,51,1018.5,7.9,271,W
2022-05-13T18:55:08Z,19.1,51,1018.5,8.3,319,NW
2022-05-13T18:50:10Z,19.1,52,1018.6,7.5,322,NW
2022-05-13T18:45:08Z,19.3,52,1018.5,9.8,335,NNW
2022-05-13T18:40:10Z,19.3,50,1018.5,4.9,182,S
2022-05-13T18:35:08Z,19.4,49,1018.6,6.4,180,S
2022-05-13T18:30:10Z,19.6,49,1018.5,6.8,218,SW
2022-05-13T18:25:08Z,19.7,51,1018.5,7.4,329,NNW
2022-05-13T18:20:10Z,19.6,50,1018.5,6.9,205,SSW
2022-05-13T18:15:08Z,19.3,52,1018.5,9.7,297,WNW
2022-05-13T18:10:10Z,19.4,51,1018.4,10.1,331,NNW
2022-05-13T18:05:08Z,19.6,51,1018.4,7,208,SSW
2022-05-13T18:00:10Z,19.3,53,1018.4,7.3,328,NNW
2022-05-13T17:55:08Z,19.5,50,1018.4,7.1,220,SW
2022-05-13T17:50:10Z,19.3,51,1018.5,7.6,27,NNE
2022-05-13T17:45:08Z,19.2,51,1018.6,7.8,145,SE
2022-05-13T17:40:10Z,19.5,51,1018.6,5.5,107,ESE
2022-05-13T17:35:08Z,19.4,51,1018.6,6.1,124,SE
2022-05-13T17:30:10Z,19,52,1018.6,6.8,33,NNE
2022-05-13T17:25:08Z,18.8,53,1018.7,7.9,81,E
2022-05-13T17:20:10Z,18.7,52,1018.7,8.1,278,W
2022-05-13T17:15:08Z,19,51,1018.8,8.1,182,S
2022-05-13T17:10:10Z,19.1,52,1018.8,9.2,308,NW
2022-05-13T17:05:08Z,19,50,1018.9,9.6,219,SW
2022-05-13T17:00:10Z,19.4,51,1018.9,9,60,ENE
2022-05-13T16:55:08Z,19.5,52,1018.9,6.6,114,ESE
2022-05-13T16:50:10Z,19.1,52,1019.1,8.4,287,WNW
2022-05-13T16:45:08Z,19.3,51,1019.1,7.4,170,S
2022-05-13T16:40:10Z,19.3,51,1019.1,7.8,196,SSW
2022-05-13T16:35:08Z,19,52,1019.2,9.5,206,SSW
2022-05-13T16:30:10Z,19.1,53,1019.2,7.6,279,W
2022-05-13T16:25:08Z,18.6,54,1019.2,8.9,46,NE
2022-05-13T16:20:10Z,18.6,54,1019.3,8.4,47,NE
2022-05-13T16:15:08Z,18.8,54,1019.3,7.3,45,NE
2022-05-13T16:10:10Z,18.8,57,1019.4,6.5,49,NE
2022-05-13T16:05:08Z,18.9,54,1019.6,5.7,34,NE
2022-05-13T16:00:10Z,18.8,54,1019.7,5.5,122,ESE
2022-05-13T15:55:08Z,18.9,55,1019.8,5.7,129,SE
2022-05-13T15:50:10Z,18.4,54,1019.8,6.5,106,ESE
2022-05-13T15:45:08Z,18.5,54,1019.9,8.8,35,NE
2022-05-13T15:40:10Z,18.4,54,1019.9,8.1,35,NE
2022-05-13T15:35:08Z,18.4,54,1020,8.1,87,E
2022-05-13T15:30:10Z,18.3,55,1020.1,8.3,71,ENE
2022-05-13T15:25:08Z,17.8,56,1020.2,8.6,186,S
