fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-06-08T23:30:07Z,0,0,0,2,148,SSE
2022-06-08T23:25:07Z,0,0,0,2.2,164,SSE
2022-06-08T23:20:07Z,0,0,0,2.1,148,SSE
2022-06-08T23:15:07Z,0,0,0,2,174,S
2022-06-08T23:10:07Z,0,0,0,2.5,179,S
2022-06-08T23:05:07Z,0,0,0,3,204,SSW
2022-06-08T23:00:07Z,0,0,0,3.8,214,SW
2022-06-08T22:55:07Z,0,0,0,4.5,219,SW
2022-06-08T22:50:07Z,0,0,0,4.9,216,SW
2022-06-08T22:45:07Z,0,0,0,5.8,217,SW
2022-06-08T22:40:07Z,0,0,0,7,224,SW
2022-06-08T22:35:07Z,0,0,0,7.2,224,SW
2022-06-08T22:30:07Z,0,0,0,7.7,230,SW
2022-06-08T22:25:07Z,0,0,0,8.1,229,SW
2022-06-08T22:20:07Z,0,0,0,7.4,223,SW
2022-06-08T22:15:07Z,0,0,0,7.5,228,SW
2022-06-08T22:10:07Z,0,0,0,9.2,226,SW
2022-06-08T22:05:07Z,0,0,0,9.2,224,SW
2022-06-08T22:00:07Z,0,0,0,9.2,218,SW
2022-06-08T21:55:07Z,0,0,0,9.7,218,SW
2022-06-08T21:50:07Z,0,0,0,9.9,216,SW
2022-06-08T21:45:07Z,0,0,0,9.8,219,SW
2022-06-08T21:40:07Z,0,0,0,10.2,216,SW
2022-06-08T21:35:07Z,0,0,0,10.9,218,SW
2022-06-08T21:30:07Z,0,0,0,10,220,SW
2022-06-08T21:25:07Z,0,0,0,10.4,218,SW
2022-06-08T21:20:07Z,0,0,0,10,222,SW
2022-06-08T21:15:07Z,0,0,0,8.8,224,SW
2022-06-08T21:10:07Z,0,0,0,9,219,SW
2022-06-08T21:05:07Z,0,0,0,9.5,214,SW
2022-06-08T21:00:07Z,0,0,0,10.2,215,SW
2022-06-08T20:55:07Z,0,0,0,10.3,218,SW
2022-06-08T20:50:07Z,0,0,0,10.1,221,SW
2022-06-08T20:45:07Z,0,0,0,10.3,219,SW
2022-06-08T20:40:07Z,0,0,0,10.9,213,SSW
2022-06-08T20:35:07Z,0,0,0,10.6,211,SSW
2022-06-08T20:30:07Z,0,0,0,11.2,211,SSW
2022-06-08T20:25:06Z,0,0,0,10.4,212,SSW
2022-06-08T20:20:07Z,0,0,0,10.5,210,SSW
2022-06-08T20:15:06Z,0,0,0,10.9,212,SSW
2022-06-08T20:10:07Z,0,0,0,11.2,211,SSW
2022-06-08T20:05:06Z,0,0,0,10.9,208,SSW
2022-06-08T20:00:07Z,0,0,0,11,203,SSW
2022-06-08T19:55:06Z,0,0,0,11.1,205,SSW
2022-06-08T19:50:07Z,0,0,0,10.3,206,SSW
2022-06-08T19:45:06Z,0,0,0,10.3,205,SSW
2022-06-08T19:40:07Z,0,0,0,10.6,207,SSW
2022-06-08T19:35:06Z,0,0,0,10.5,206,SSW
2022-06-08T19:30:07Z,0,0,0,9.3,206,SSW
2022-06-08T19:25:06Z,0,0,0,10.3,208,SSW
2022-06-08T19:20:07Z,0,0,0,10.4,210,SSW
2022-06-08T19:15:06Z,0,0,0,10.5,209,SSW
2022-06-08T19:10:06Z,0,0,0,11.3,213,SSW
2022-06-08T19:05:06Z,0,0,0,11.7,215,SW
2022-06-08T19:00:06Z,0,0,0,11.6,212,SSW
2022-06-08T18:55:06Z,0,0,0,10.4,214,SW
2022-06-08T18:50:06Z,0,0,0,10.2,218,SW
2022-06-08T18:45:06Z,0,0,0,10.2,217,SW
2022-06-08T18:40:06Z,0,0,0,11.7,215,SW
2022-06-08T18:35:06Z,0,0,0,11.3,212,SSW
2022-06-08T18:30:06Z,0,0,0,10.8,214,SW
2022-06-08T18:25:06Z,0,0,0,10.4,215,SW
2022-06-08T18:20:06Z,0,0,0,11.2,209,SSW
2022-06-08T18:15:06Z,0,0,0,11.2,207,SSW
2022-06-08T18:10:06Z,0,0,0,10.2,205,SSW
2022-06-08T18:05:06Z,0,0,0,10.2,202,SSW
2022-06-08T18:00:06Z,0,0,0,9.9,199,SSW
2022-06-08T17:55:06Z,0,0,0,8.5,195,SSW
2022-06-08T17:50:06Z,0,0,0,9.8,195,SSW
2022-06-08T17:45:06Z,0,0,0,6.6,185,S
2022-06-08T17:40:06Z,0,0,0,5.1,179,S
2022-06-08T17:35:06Z,0,0,0,5.3,164,SSE
2022-06-08T17:30:06Z,0,0,0,5.7,161,SSE
2022-06-08T17:25:06Z,0,0,0,5.4,159,SSE
2022-06-08T17:20:06Z,0,0,0,5.5,154,SSE
2022-06-08T17:15:06Z,0,0,0,5.3,159,SSE
2022-06-08T17:10:06Z,0,0,0,5.4,165,SSE
2022-06-08T17:05:06Z,0,0,0,6.1,168,SSE
2022-06-08T17:00:06Z,0,0,0,6.4,168,SSE
2022-06-08T16:55:06Z,0,0,0,6.5,169,S
2022-06-08T16:50:06Z,0,0,0,7.5,173,S
2022-06-08T16:45:06Z,0,0,0,7,174,S
2022-06-08T16:40:06Z,0,0,0,4.1,134,SE
2022-06-08T16:35:06Z,0,0,0,4.4,129,SE
2022-06-08T16:30:06Z,0,0,0,4.8,124,SE
2022-06-08T16:25:06Z,0,0,0,4.8,125,SE
2022-06-08T16:20:06Z,0,0,0,4.6,125,SE
2022-06-08T16:15:06Z,0,0,0,4.3,134,SE
2022-06-08T16:10:06Z,0,0,0,4.2,126,SE
2022-06-08T16:05:06Z,0,0,0,4,134,SE
2022-06-08T16:00:06Z,0,0,0,4.2,130,SE
2022-06-08T15:55:06Z,0,0,0,4.4,134,SE
2022-06-08T15:50:06Z,0,0,0,3.7,152,SSE
2022-06-08T15:45:06Z,0,0,0,3.5,118,ESE
2022-06-08T15:40:06Z,0,0,0,3.8,79,E
2022-06-08T15:35:06Z,0,0,0,4,63,ENE
2022-06-08T15:30:06Z,0,0,0,4.1,62,ENE
2022-06-08T15:25:06Z,0,0,0,3.8,61,ENE
2022-06-08T15:20:06Z,0,0,0,4,60,ENE
2022-06-08T15:15:06Z,0,0,0,4.1,57,ENE
2022-06-08T15:10:06Z,0,0,0,4,41,NE
2022-06-08T15:05:06Z,0,0,0,3.7,38,NE
2022-06-08T15:00:06Z,0,0,0,3.4,49,NE
2022-06-08T14:55:06Z,0,0,0,3.6,39,NE
2022-06-08T14:50:06Z,0,0,0,2.9,33,NNE
2022-06-08T14:45:06Z,0,0,0,3.4,186,S
2022-06-08T14:40:06Z,0,0,0,3.3,323,NW
2022-06-08T14:35:06Z,0,0,0,3,173,S
2022-06-08T14:30:06Z,0,0,0,4.3,135,SE
2022-06-08T14:25:06Z,0,0,0,5,129,SE
2022-06-08T14:20:06Z,0,0,0,5.7,327,NNW
2022-06-08T14:15:06Z,0,0,0,6.3,340,NNW
2022-06-08T14:10:06Z,0,0,0,6.3,328,NNW
2022-06-08T14:05:06Z,0,0,0,6.5,331,NNW
2022-06-08T14:00:06Z,0,0,0,5.8,333,NNW
2022-06-08T13:55:06Z,0,0,0,6.2,297,WNW
2022-06-08T13:50:06Z,0,0,0,5.3,151,SSE
2022-06-08T13:45:06Z,0,0,0,4.7,86,E
2022-06-08T13:40:06Z,0,0,0,5,93,E
2022-06-08T13:35:06Z,0,0,0,4.9,155,SSE
2022-06-08T13:30:06Z,0,0,0,4.5,168,SSE
2022-06-08T13:25:06Z,0,0,0,5.2,94,E
2022-06-08T13:20:06Z,0,0,0,6.2,255,WSW
2022-06-08T13:15:06Z,0,0,0,6.4,240,WSW
2022-06-08T13:10:06Z,0,0,0,5,270,W
