fecha,marea
2022-05-13T23:15:02Z,0.683
2022-05-13T23:10:02Z,0.653
2022-05-13T23:05:02Z,0.737
2022-05-13T23:00:02Z,0.597
2022-05-13T22:55:02Z,0.703
2022-05-13T22:50:02Z,0.713
2022-05-13T22:45:02Z,0.642
2022-05-13T22:40:02Z,0.705
2022-05-13T22:35:02Z,0.666
2022-05-13T22:30:02Z,0.675
2022-05-13T22:25:02Z,0.77
2022-05-13T22:20:02Z,0.758
2022-05-13T22:15:02Z,0.692
2022-05-13T22:10:02Z,0.752
2022-05-13T22:05:02Z,0.769
2022-05-13T22:00:02Z,0.783
2022-05-13T21:55:02Z,0.595
2022-05-13T21:50:02Z,0.777
2022-05-13T21:45:02Z,0.819
2022-05-13T21:40:02Z,0.62
2022-05-13T21:35:02Z,0.74
2022-05-13T21:30:02Z,0.703
2022-05-13T21:25:02Z,0.776
2022-05-13T21:20:02Z,0.743
2022-05-13T21:15:02Z,0.701
2022-05-13T21:10:02Z,0.649
2022-05-13T21:05:02Z,0.816
2022-05-13T21:00:02Z,0.703
2022-05-13T20:55:02Z,0.674
2022-05-13T20:50:02Z,0.847
2022-05-13T20:45:02Z,0.754
2022-05-13T20:40:02Z,0.787
2022-05-13T20:35:02Z,0.728
2022-05-13T20:30:02Z,0.766
2022-05-13T20:25:02Z,0.826
2022-05-13T20:20:02Z,0.764
2022-05-13T20:15:02Z,0.821
2022-05-13T20:10:02Z,0.788
2022-05-13T20:05:02Z,0.767
2022-05-13T20:00:02Z,0.785
2022-05-13T19:55:02Z,0.778
2022-05-13T19:50:02Z,0.778
2022-05-13T19:45:02Z,0.675
2022-05-13T19:40:02Z,0.788
2022-05-13T19:35:02Z,0.687
2022-05-13T19:30:02Z,0.706
2022-05-13T19:25:02Z,0.79
2022-05-13T19:20:02Z,0.775
2022-05-13T19:15:02Z,0.776
2022-05-13T19:10:02Z,0.746
2022-05-13T19:05:02Z,0.782
2022-05-13T19:00:02Z,0.762
2022-05-13T18:55:02Z,0.772
2022-05-13T18:50:02Z,0.772
2022-05-13T18:45:02Z,0.763
2022-05-13T18:40:02Z,0.739
2022-05-13T18:35:02Z,0.774
2022-05-13T18:30:02Z,0.77
2022-05-13T18:25:02Z,0.765
2022-05-13T18:20:02Z,0.764
2022-05-13T18:15:02Z,0.736
2022-05-13T18:10:02Z,0.757
2022-05-13T18:05:02Z,0.738
2022-05-13T18:00:02Z,0.709
2022-05-13T17:55:02Z,0.757
2022-05-13T17:50:02Z,0.729
2022-05-13T17:45:02Z,0.707
2022-05-13T17:40:02Z,0.803
2022-05-13T17:35:02Z,0.703
2022-05-13T17:30:02Z,0.681
2022-05-13T17:25:02Z,0.772
2022-05-13T17:20:02Z,0.629
2022-05-13T17:15:02Z,0.774
2022-05-13T17:10:02Z,0.777
2022-05-13T17:05:02Z,0.741
2022-05-13T17:00:02Z,0.69
2022-05-13T16:55:02Z,0.738
2022-05-13T16:50:02Z,0.657
2022-05-13T16:45:02Z,0.71
2022-05-13T16:40:02Z,0.771
2022-05-13T16:35:02Z,0.581
2022-05-13T16:30:02Z,0.754
2022-05-13T16:25:02Z,0.759
2022-05-13T16:20:02Z,0.683
2022-05-13T16:15:02Z,0.705
2022-05-13T16:10:02Z,0.702
2022-05-13T16:05:02Z,0.7
2022-05-13T16:00:02Z,0.758
2022-05-13T15:55:02Z,0.7
2022-05-13T15:50:02Z,0.676
2022-05-13T15:45:02Z,0.765
2022-05-13T15:40:02Z,0.761
2022-05-13T15:35:02Z,0.68
2022-05-13T15:30:02Z,0.756
2022-05-13T15:25:02Z,0.695
2022-05-13T15:20:02Z,0.746
2022-05-13T15:15:02Z,0.772
2022-05-13T15:10:02Z,0.696
2022-05-13T15:05:02Z,0.815
2022-05-13T15:00:02Z,0.603
2022-05-13T14:55:02Z,0.74
2022-05-13T14:50:02Z,0.68
2022-05-13T14:45:02Z,0.741
2022-05-13T14:40:02Z,0.716
2022-05-13T14:35:02Z,0.709
2022-05-13T14:30:02Z,0.67
2022-05-13T14:25:02Z,0.788
2022-05-13T14:20:02Z,0.7
2022-05-13T14:15:02Z,0.768
2022-05-13T14:10:02Z,0.778
2022-05-13T14:05:02Z,0.726
2022-05-13T14:00:02Z,0.708
2022-05-13T13:55:02Z,0.741
2022-05-13T13:50:02Z,0.718
2022-05-13T13:45:02Z,0.694
2022-05-13T13:40:02Z,0.771
2022-05-13T13:35:02Z,0.773
2022-05-13T13:30:02Z,0.761
2022-05-13T13:25:02Z,0.653
2022-05-13T13:20:02Z,0.707
2022-05-13T13:15:02Z,0.772
2022-05-13T13:10:02Z,0.682
2022-05-13T13:05:02Z,0.775
2022-05-13T13:00:02Z,0.7
2022-05-13T12:55:02Z,0.76
2022-05-13T12:50:02Z,0.663
2022-05-13T12:45:02Z,0.736
2022-05-13T12:40:02Z,0.76
2022-05-13T12:35:02Z,0.685
2022-05-13T12:30:02Z,0.717
2022-05-13T12:25:02Z,0.783
2022-05-13T12:20:02Z,0.752
2022-05-13T12:15:02Z,0.725
2022-05-13T12:10:03Z,0.7
2022-05-13T12:05:03Z,0.737
2022-05-13T12:00:02Z,0.752
2022-05-13T11:55:02Z,0.62
2022-05-13T11:50:02Z,0.828
2022-05-13T11:45:02Z,0.706
2022-05-13T11:40:02Z,0.757
2022-05-13T11:35:02Z,0.661
2022-05-13T11:30:02Z,0.701
2022-05-13T11:25:02Z,0.68
2022-05-13T11:20:02Z,0.752
2022-05-13T11:15:02Z,0.751
2022-05-13T11:10:02Z,0.663
2022-05-13T11:05:02Z,0.747
2022-05-13T11:00:02Z,0.673
2022-05-13T10:55:02Z,0.72
2022-05-13T10:50:02Z,0.739
2022-05-13T10:45:02Z,0.769
2022-05-13T10:40:02Z,0.783
2022-05-13T10:35:02Z,0.704
2022-05-13T10:30:02Z,0.725
2022-05-13T10:25:02Z,0.792
2022-05-13T10:20:02Z,0.788
2022-05-13T10:15:02Z,0.664
2022-05-13T10:10:02Z,0.798
2022-05-13T10:05:02Z,0.735
2022-05-13T10:00:02Z,0.737
2022-05-13T09:55:02Z,0.733
2022-05-13T09:50:02Z,0.801
2022-05-13T09:45:02Z,0.741
2022-05-13T09:40:02Z,0.772
2022-05-13T09:35:02Z,0.777
2022-05-13T09:30:02Z,0.718
2022-05-13T09:25:02Z,0.743
2022-05-13T09:20:02Z,0.758
2022-05-13T09:15:02Z,0.76
2022-05-13T09:10:02Z,0.791
2022-05-13T09:05:02Z,0.848
2022-05-13T09:00:02Z,0.764
2022-05-13T08:55:02Z,0.808
2022-05-13T08:50:02Z,0.735
2022-05-13T08:45:02Z,0.796
2022-05-13T08:40:02Z,0.767
2022-05-13T08:35:02Z,0.859
2022-05-13T08:30:02Z,0.881
2022-05-13T08:25:02Z,0.886
2022-05-13T08:20:02Z,0.898
2022-05-13T08:15:02Z,0.924
2022-05-13T08:10:02Z,0.88
2022-05-13T08:05:02Z,0.803
2022-05-13T08:00:02Z,0.901
2022-05-13T07:55:02Z,0.889
2022-05-13T07:50:02Z,0.885
2022-05-13T07:45:02Z,0.87
2022-05-13T07:40:02Z,0.945
2022-05-13T07:35:02Z,0.843
2022-05-13T07:30:02Z,0.915
2022-05-13T07:25:02Z,0.903
2022-05-13T07:20:02Z,0.912
2022-05-13T07:15:02Z,0.919
2022-05-13T07:10:02Z,0.892
2022-05-13T07:05:02Z,0.929
2022-05-13T07:00:02Z,0.867
2022-05-13T06:55:02Z,0.85
2022-05-13T06:50:02Z,0.857
2022-05-13T06:45:02Z,0.921
2022-05-13T06:40:02Z,0.864
2022-05-13T06:35:02Z,0.93
2022-05-13T06:30:02Z,0.9
2022-05-13T06:25:02Z,0.905
2022-05-13T06:20:02Z,0.864
2022-05-13T06:15:02Z,0.91
2022-05-13T06:10:02Z,0.858
2022-05-13T06:05:02Z,0.929
2022-05-13T06:00:02Z,0.819
2022-05-13T05:55:02Z,0.826
2022-05-13T05:50:02Z,0.922
2022-05-13T05:45:02Z,0.845
2022-05-13T05:40:02Z,0.879
2022-05-13T05:35:02Z,0.887
2022-05-13T05:30:02Z,0.896
2022-05-13T05:25:02Z,0.954
2022-05-13T05:20:02Z,0.888
2022-05-13T05:15:02Z,0.869
2022-05-13T05:10:02Z,0.813
2022-05-13T05:05:02Z,0.807
2022-05-13T05:00:02Z,0.786
2022-05-13T04:55:02Z,0.804
2022-05-13T04:50:02Z,0.944
2022-05-13T04:45:02Z,0.827
2022-05-13T04:40:02Z,0.842
2022-05-13T04:35:02Z,0.844
2022-05-13T04:30:02Z,0.854
2022-05-13T04:25:02Z,0.914
2022-05-13T04:20:02Z,0.833
2022-05-13T04:15:02Z,0.828
2022-05-13T04:10:02Z,0.776
2022-05-13T04:05:02Z,0.848
2022-05-13T04:00:02Z,0.85
2022-05-13T03:55:02Z,0.845
2022-05-13T03:50:02Z,0.859
2022-05-13T03:45:02Z,0.938
2022-05-13T03:40:02Z,0.891
2022-05-13T03:35:02Z,0.86
2022-05-13T03:30:02Z,0.874
2022-05-13T03:25:02Z,0.813
2022-05-13T03:20:02Z,0.808
2022-05-13T03:15:02Z,0.886
2022-05-13T03:10:02Z,0.831
2022-05-13T03:05:02Z,0.883
2022-05-13T03:00:02Z,0.866
2022-05-13T02:55:02Z,0.937
2022-05-13T02:50:02Z,0.843
2022-05-13T02:45:02Z,0.852
2022-05-13T02:40:02Z,0.783
2022-05-13T02:35:02Z,0.799
2022-05-13T02:30:02Z,0.764
2022-05-13T02:25:02Z,0.842
2022-05-13T02:20:02Z,0.923
2022-05-13T02:15:02Z,0.888
2022-05-13T02:10:02Z,0.865
2022-05-13T02:05:02Z,0.875
2022-05-13T02:00:02Z,0.889
2022-05-13T01:55:02Z,0.941
2022-05-13T01:50:02Z,0.887
2022-05-13T01:45:02Z,0.823
2022-05-13T01:40:02Z,0.823
2022-05-13T01:35:02Z,0.904
2022-05-13T01:30:02Z,0.835
2022-05-13T01:25:02Z,0.911
2022-05-13T01:20:02Z,0.916
2022-05-13T01:15:02Z,0.957
2022-05-13T01:10:02Z,0.84
2022-05-13T01:05:02Z,0.897
2022-05-13T01:00:02Z,0.899
2022-05-13T00:55:02Z,0.855
2022-05-13T00:50:02Z,0.951
2022-05-13T00:45:02Z,0.897
2022-05-13T00:40:03Z,0.881
2022-05-13T00:35:03Z,0.852
2022-05-13T00:30:02Z,0.816
2022-05-13T00:25:02Z,0.845
2022-05-13T00:20:02Z,0.859
2022-05-13T00:15:02Z,0.904
2022-05-13T00:10:02Z,0.846
2022-05-13T00:05:02Z,0.87
2022-05-13T00:00:02Z,0.799
2022-05-12T23:55:02Z,0.839
2022-05-12T23:50:02Z,0.849
2022-05-12T23:45:02Z,0.889
2022-05-12T23:40:02Z,0.811
2022-05-12T23:35:02Z,0.815
2022-05-12T23:30:02Z,0.842
2022-05-12T23:25:02Z,0.839
2022-05-12T23:20:02Z,0.839
2022-05-12T23:15:02Z,0.897
2022-05-12T23:10:02Z,0.892
2022-05-12T23:05:02Z,0.877
2022-05-12T23:00:02Z,0.963
2022-05-12T22:55:02Z,0.821
2022-05-12T22:50:02Z,0.836
2022-05-12T22:45:02Z,0.909
2022-05-12T22:40:02Z,0.914
2022-05-12T22:35:02Z,0.912
2022-05-12T22:30:02Z,0.852
2022-05-12T22:25:02Z,0.847
2022-05-12T22:20:02Z,0.899
2022-05-12T22:15:02Z,0.851
2022-05-12T22:10:02Z,0.855
2022-05-12T22:05:02Z,0.903
2022-05-12T22:00:02Z,0.904
2022-05-12T21:55:02Z,0.861
2022-05-12T21:50:02Z,0.914
2022-05-12T21:45:02Z,0.909
2022-05-12T21:40:02Z,0.85
2022-05-12T21:35:02Z,0.849
2022-05-12T21:30:02Z,0.864
2022-05-12T21:25:02Z,0.874
2022-05-12T21:20:02Z,0.899
2022-05-12T21:15:02Z,0.909
2022-05-12T21:10:02Z,0.908
2022-05-12T21:05:02Z,0.901
2022-05-12T21:00:02Z,0.914
2022-05-12T20:55:02Z,0.906
2022-05-12T20:50:02Z,0.918
2022-05-12T20:45:02Z,0.937
2022-05-12T20:40:02Z,0.913
2022-05-12T20:35:02Z,0.938
2022-05-12T20:30:02Z,0.951
2022-05-12T20:25:02Z,0.937
