fecha,marea
2022-07-22T23:20:02Z,1.196
2022-07-22T23:15:02Z,1.255
2022-07-22T23:10:02Z,1.225
2022-07-22T23:05:02Z,1.218
2022-07-22T23:00:02Z,1.247
2022-07-22T22:55:02Z,1.231
2022-07-22T22:50:02Z,1.253
2022-07-22T22:45:02Z,1.231
2022-07-22T22:40:02Z,1.221
2022-07-22T22:35:02Z,1.277
2022-07-22T22:30:02Z,1.202
2022-07-22T22:25:02Z,1.23
2022-07-22T22:20:02Z,1.261
2022-07-22T22:15:02Z,1.3
2022-07-22T22:10:02Z,1.265
2022-07-22T22:05:02Z,1.27
2022-07-22T22:00:02Z,1.233
2022-07-22T21:55:02Z,1.276
2022-07-22T21:50:02Z,1.23
2022-07-22T21:45:02Z,1.313
2022-07-22T21:40:02Z,1.248
2022-07-22T21:35:02Z,1.272
2022-07-22T21:30:02Z,1.231
2022-07-22T21:25:02Z,1.252
2022-07-22T21:20:02Z,1.267
2022-07-22T21:15:02Z,1.291
2022-07-22T21:10:02Z,1.249
2022-07-22T21:05:02Z,1.305
2022-07-22T21:00:02Z,1.209
2022-07-22T20:55:02Z,1.284
2022-07-22T20:50:02Z,1.264
2022-07-22T20:45:02Z,1.264
2022-07-22T20:40:02Z,1.297
2022-07-22T20:35:02Z,1.302
2022-07-22T20:30:02Z,1.299
2022-07-22T20:25:02Z,1.246
2022-07-22T20:20:02Z,1.281
2022-07-22T20:15:02Z,1.293
2022-07-22T20:10:02Z,1.262
2022-07-22T20:05:02Z,1.301
2022-07-22T20:00:02Z,1.35
2022-07-22T19:55:02Z,1.357
2022-07-22T19:50:02Z,1.311
2022-07-22T19:45:02Z,1.394
2022-07-22T19:40:02Z,1.368
2022-07-22T19:35:02Z,1.342
2022-07-22T19:30:02Z,1.336
2022-07-22T19:25:02Z,1.359
2022-07-22T19:20:02Z,1.356
2022-07-22T19:15:02Z,1.345
2022-07-22T19:10:02Z,1.321
2022-07-22T19:05:02Z,1.367
2022-07-22T19:00:02Z,1.421
2022-07-22T18:55:02Z,1.394
2022-07-22T18:50:02Z,1.425
2022-07-22T18:45:02Z,1.403
2022-07-22T18:40:02Z,1.423
2022-07-22T18:35:02Z,1.41
2022-07-22T18:30:02Z,1.459
2022-07-22T18:25:02Z,1.456
2022-07-22T18:20:02Z,1.448
2022-07-22T18:15:02Z,1.443
2022-07-22T18:10:02Z,1.45
2022-07-22T18:05:02Z,1.377
2022-07-22T18:00:02Z,1.436
2022-07-22T17:55:02Z,1.502
2022-07-22T17:50:02Z,1.454
2022-07-22T17:45:02Z,1.526
2022-07-22T17:40:02Z,1.471
2022-07-22T17:35:02Z,1.519
2022-07-22T17:30:02Z,1.549
2022-07-22T17:25:02Z,1.5
2022-07-22T17:20:02Z,1.526
2022-07-22T17:15:02Z,1.527
2022-07-22T17:10:02Z,1.42
2022-07-22T17:05:02Z,1.513
2022-07-22T17:00:02Z,1.454
2022-07-22T16:55:02Z,1.459
2022-07-22T16:50:02Z,1.441
2022-07-22T16:45:02Z,1.455
2022-07-22T16:40:02Z,1.415
2022-07-22T16:35:02Z,1.513
2022-07-22T16:30:02Z,1.448
2022-07-22T16:25:02Z,1.477
2022-07-22T16:20:02Z,1.456
2022-07-22T16:15:02Z,1.456
2022-07-22T16:10:02Z,1.413
2022-07-22T16:05:02Z,1.385
2022-07-22T16:00:02Z,1.425
2022-07-22T15:55:02Z,1.455
2022-07-22T15:50:02Z,1.433
2022-07-22T15:45:02Z,1.417
2022-07-22T15:40:02Z,1.423
2022-07-22T15:35:02Z,1.414
2022-07-22T15:30:02Z,1.389
2022-07-22T15:25:02Z,1.367
2022-07-22T15:20:02Z,1.343
2022-07-22T15:15:02Z,1.366
2022-07-22T15:10:02Z,1.314
2022-07-22T15:05:02Z,1.312
2022-07-22T15:00:02Z,1.349
2022-07-22T14:55:02Z,1.334
2022-07-22T14:50:02Z,1.3
2022-07-22T14:45:02Z,1.316
2022-07-22T14:40:02Z,1.304
2022-07-22T14:35:02Z,1.293
2022-07-22T14:30:02Z,1.34
2022-07-22T14:25:02Z,1.254
2022-07-22T14:20:02Z,1.311
2022-07-22T14:15:02Z,1.258
2022-07-22T14:10:02Z,1.255
2022-07-22T14:05:02Z,1.268
2022-07-22T14:00:02Z,1.251
2022-07-22T13:55:02Z,1.376
2022-07-22T13:50:02Z,1.267
2022-07-22T13:45:02Z,1.224
2022-07-22T13:40:02Z,1.226
2022-07-22T13:35:02Z,1.225
2022-07-22T13:30:02Z,1.223
2022-07-22T13:25:02Z,1.29
2022-07-22T13:20:02Z,1.21
2022-07-22T13:15:02Z,1.245
2022-07-22T13:10:02Z,1.288
2022-07-22T13:05:02Z,1.157
2022-07-22T13:00:02Z,1.279
2022-07-22T12:55:02Z,1.266
2022-07-22T12:50:02Z,1.189
2022-07-22T12:45:02Z,1.27
2022-07-22T12:40:02Z,1.274
2022-07-22T12:35:02Z,1.219
