fecha,marea,temperatura
2022-06-28T23:25:00Z,1.23,9.7
2022-06-28T23:20:00Z,1.211,9.7
2022-06-28T23:15:00Z,1.152,9.7
2022-06-28T23:10:00Z,1.13,9.7
2022-06-28T23:05:00Z,1.163,9.7
2022-06-28T23:00:00Z,1.113,9.7
2022-06-28T22:55:00Z,1.083,9.7
2022-06-28T22:50:00Z,1.095,9.7
2022-06-28T22:45:00Z,1.039,9.7
2022-06-28T22:40:00Z,1.053,9.7
2022-06-28T22:35:00Z,1.096,9.7
2022-06-28T22:30:00Z,1.085,9.7
2022-06-28T22:25:00Z,1.052,9.7
2022-06-28T22:20:00Z,1.089,9.7
2022-06-28T22:15:00Z,1.08,9.7
2022-06-28T22:10:00Z,1.072,9.7
2022-06-28T22:05:00Z,1.079,9.7
2022-06-28T22:00:00Z,1.086,9.7
2022-06-28T21:55:00Z,1.081,9.7
2022-06-28T21:50:00Z,1.096,9.7
2022-06-28T21:45:00Z,1.1,9.7
2022-06-28T21:40:00Z,1.117,9.7
2022-06-28T21:35:00Z,1.114,9.7
2022-06-28T21:30:00Z,1.108,9.7
2022-06-28T21:25:00Z,1.125,9.7
2022-06-28T21:20:00Z,1.152,9.7
2022-06-28T21:15:00Z,1.107,9.7
2022-06-28T21:10:00Z,1.105,9.7
2022-06-28T21:05:00Z,1.148,9.7
2022-06-28T21:00:00Z,1.147,9.7
2022-06-28T20:55:00Z,1.143,9.7
2022-06-28T20:50:00Z,1.158,9.7
2022-06-28T20:45:00Z,1.167,9.7
2022-06-28T20:40:00Z,1.102,9.7
2022-06-28T20:35:00Z,1.133,9.7
2022-06-28T20:30:00Z,1.137,9.7
2022-06-28T20:25:00Z,1.112,9.7
2022-06-28T20:20:00Z,1.112,9.7
2022-06-28T20:15:00Z,1.146,9.7
2022-06-28T20:10:00Z,1.164,9.7
2022-06-28T20:05:00Z,1.143,9.7
2022-06-28T20:00:00Z,1.171,9.7
2022-06-28T19:55:00Z,1.182,9.7
2022-06-28T19:50:00Z,1.204,9.7
2022-06-28T19:45:00Z,1.189,9.7
2022-06-28T19:40:00Z,1.237,9.7
2022-06-28T19:35:00Z,1.199,9.7
2022-06-28T19:30:00Z,1.206,9.7
2022-06-28T19:25:00Z,1.225,9.7
2022-06-28T19:20:00Z,1.248,9.7
2022-06-28T19:15:00Z,1.232,9.8
2022-06-28T19:10:00Z,1.238,9.8
2022-06-28T19:05:00Z,1.247,9.8
2022-06-28T19:00:00Z,1.255,9.8
2022-06-28T18:55:00Z,1.26,9.8
2022-06-28T18:50:00Z,1.279,9.8
2022-06-28T18:45:00Z,1.286,9.8
2022-06-28T18:40:00Z,1.29,9.8
2022-06-28T18:35:00Z,1.281,9.8
2022-06-28T18:30:00Z,1.281,9.8
2022-06-28T18:25:00Z,1.271,9.8
2022-06-28T18:20:00Z,1.267,9.8
2022-06-28T18:15:00Z,1.256,9.7
2022-06-28T18:10:00Z,1.268,9.7
2022-06-28T18:05:00Z,1.272,9.7
2022-06-28T18:00:00Z,1.269,9.7
2022-06-28T17:55:00Z,1.271,9.7
2022-06-28T17:50:00Z,1.302,9.7
2022-06-28T17:45:00Z,1.31,9.7
2022-06-28T17:40:00Z,1.313,9.8
2022-06-28T17:35:00Z,1.318,9.8
2022-06-28T17:30:00Z,1.347,9.8
2022-06-28T17:25:00Z,1.324,9.7
2022-06-28T17:20:00Z,1.308,9.7
2022-06-28T17:15:00Z,1.336,9.7
2022-06-28T17:10:00Z,1.344,9.7
2022-06-28T17:05:00Z,1.307,9.7
2022-06-28T17:00:00Z,1.309,9.7
2022-06-28T16:55:00Z,1.31,9.7
2022-06-28T16:50:00Z,1.272,9.7
2022-06-28T16:45:00Z,1.264,9.7
2022-06-28T16:40:00Z,1.3,9.7
2022-06-28T16:35:00Z,1.271,9.7
2022-06-28T16:30:00Z,1.277,9.7
2022-06-28T16:25:00Z,1.293,9.7
2022-06-28T16:20:00Z,1.27,9.7
2022-06-28T16:15:00Z,1.271,9.7
2022-06-28T16:10:00Z,1.28,9.7
2022-06-28T16:05:00Z,1.274,9.7
2022-06-28T16:00:00Z,1.26,9.7
2022-06-28T15:55:00Z,1.269,9.7
2022-06-28T15:50:00Z,1.27,9.7
2022-06-28T15:45:00Z,1.256,9.7
2022-06-28T15:40:00Z,1.252,9.7
2022-06-28T15:35:00Z,1.256,9.7
2022-06-28T15:30:00Z,1.231,9.7
2022-06-28T15:25:00Z,1.212,9.7
2022-06-28T15:20:00Z,1.207,9.7
2022-06-28T15:15:00Z,1.212,9.7
2022-06-28T15:10:00Z,1.19,9.7
2022-06-28T15:05:00Z,1.203,9.7
2022-06-28T15:00:00Z,1.198,9.7
2022-06-28T14:55:00Z,1.199,9.7
2022-06-28T14:50:00Z,1.191,9.7
2022-06-28T14:45:00Z,1.185,9.7
2022-06-28T14:40:00Z,1.167,9.7
2022-06-28T14:35:00Z,1.16,9.7
2022-06-28T14:30:00Z,1.161,9.7
2022-06-28T14:25:00Z,1.156,9.7
2022-06-28T14:20:00Z,1.157,9.7
2022-06-28T14:15:00Z,1.143,9.7
2022-06-28T14:10:00Z,1.133,9.7
2022-06-28T14:05:00Z,1.13,9.7
2022-06-28T14:00:00Z,1.129,9.7
2022-06-28T13:55:00Z,1.108,9.7
2022-06-28T13:50:00Z,1.114,9.7
2022-06-28T13:45:00Z,1.11,9.7
2022-06-28T13:40:00Z,1.118,9.7
2022-06-28T13:35:00Z,1.115,9.7
2022-06-28T13:30:00Z,1.113,9.7
2022-06-28T13:25:00Z,1.096,9.7
2022-06-28T13:20:00Z,1.084,9.7
2022-06-28T13:15:00Z,1.071,9.7
2022-06-28T13:10:00Z,1.065,9.7
2022-06-28T13:05:00Z,1.063,9.7
2022-06-28T13:00:00Z,1.063,9.7
2022-06-28T12:55:00Z,1.06,9.7
2022-06-28T12:50:00Z,1.055,9.7
2022-06-28T12:45:00Z,1.047,9.7
2022-06-28T12:40:00Z,1.052,9.8
2022-06-28T12:35:00Z,1.033,9.8
2022-06-28T12:30:00Z,1.007,9.8
2022-06-28T12:25:00Z,1.02,9.7
2022-06-28T12:20:00Z,1.015,9.7
2022-06-28T12:15:00Z,1.017,9.7
2022-06-28T12:10:00Z,1.018,9.7
2022-06-28T12:05:00Z,0.987,9.7
2022-06-28T12:00:00Z,0.98,9.7
2022-06-28T11:55:00Z,0.983,9.7
2022-06-28T11:50:00Z,0.982,9.7
2022-06-28T11:45:00Z,0.976,9.8
2022-06-28T11:40:00Z,0.972,9.8
2022-06-28T11:35:00Z,0.979,9.8
2022-06-28T11:30:00Z,0.965,9.8
2022-06-28T11:25:00Z,0.946,9.8
2022-06-28T11:20:00Z,0.929,9.8
2022-06-28T11:15:00Z,0.924,9.8
2022-06-28T11:10:00Z,0.897,9.8
2022-06-28T11:05:00Z,0.874,9.8
2022-06-28T11:00:00Z,0.859,9.8
2022-06-28T10:55:00Z,0.86,9.8
2022-06-28T10:50:00Z,0.888,9.8
2022-06-28T10:45:00Z,0.853,9.7
2022-06-28T10:40:00Z,0.863,9.7
