fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-09-05T23:25:07Z,0,0,0,6.7,25,NNE
2022-09-05T23:20:07Z,0,0,0,6,23,NNE
2022-09-05T23:15:07Z,0,0,0,6.3,27,NNE
2022-09-05T23:10:07Z,0,0,0,6.1,25,NNE
2022-09-05T23:05:07Z,0,0,0,5.7,28,NNE
2022-09-05T23:00:07Z,0,0,0,5,40,NE
2022-09-05T22:55:06Z,0,0,0,5.8,51,NE
2022-09-05T22:50:07Z,0,0,0,5.6,53,NE
2022-09-05T22:45:06Z,0,0,0,6,53,NE
2022-09-05T22:40:07Z,0,0,0,5.7,55,NE
2022-09-05T22:35:06Z,0,0,0,5.7,55,NE
2022-09-05T22:30:07Z,0,0,0,6.3,54,NE
2022-09-05T22:25:06Z,0,0,0,6,52,NE
2022-09-05T22:20:07Z,0,0,0,6.5,55,NE
2022-09-05T22:15:06Z,0,0,0,7.3,52,NE
2022-09-05T22:10:07Z,0,0,0,7.1,50,NE
2022-09-05T22:05:06Z,0,0,0,7.2,49,NE
2022-09-05T22:00:07Z,0,0,0,7,54,NE
2022-09-05T21:55:06Z,0,0,0,6.8,53,NE
2022-09-05T21:50:07Z,0,0,0,7.2,58,ENE
2022-09-05T21:45:06Z,0,0,0,6.6,63,ENE
2022-09-05T21:40:07Z,0,0,0,7.3,62,ENE
2022-09-05T21:35:06Z,0,0,0,7,58,ENE
2022-09-05T21:30:07Z,0,0,0,7.1,56,NE
2022-09-05T21:25:06Z,0,0,0,7.7,60,ENE
2022-09-05T21:20:07Z,0,0,0,6.9,65,ENE
2022-09-05T21:15:06Z,0,0,0,7,67,ENE
2022-09-05T21:10:07Z,0,0,0,6.7,67,ENE
2022-09-05T21:05:06Z,0,0,0,6.6,65,ENE
2022-09-05T21:00:07Z,0,0,0,7.2,62,ENE
2022-09-05T20:55:06Z,0,0,0,5.5,68,ENE
2022-09-05T20:50:07Z,0,0,0,5.7,70,ENE
2022-09-05T20:45:06Z,0,0,0,6.5,66,ENE
2022-09-05T20:40:07Z,0,0,0,7.9,61,ENE
2022-09-05T20:35:06Z,0,0,0,7.6,60,ENE
2022-09-05T20:30:07Z,0,0,0,6.6,56,NE
2022-09-05T20:25:06Z,0,0,0,5.9,56,NE
2022-09-05T20:20:07Z,0,0,0,6.8,58,ENE
2022-09-05T20:15:06Z,0,0,0,6.6,61,ENE
2022-09-05T20:10:07Z,0,0,0,6.4,58,ENE
2022-09-05T20:05:06Z,0,0,0,5.9,64,ENE
2022-09-05T20:00:07Z,0,0,0,6.1,63,ENE
2022-09-05T19:55:06Z,0,0,0,5.2,66,ENE
2022-09-05T19:50:07Z,0,0,0,6.3,76,ENE
2022-09-05T19:45:06Z,0,0,0,5.8,74,ENE
2022-09-05T19:40:07Z,0,0,0,4.9,66,ENE
2022-09-05T19:35:06Z,0,0,0,6.1,62,ENE
2022-09-05T19:30:08Z,0,0,0,6.4,58,ENE
2022-09-05T19:25:07Z,0,0,0,5,64,ENE
2022-09-05T19:20:08Z,0,0,0,5.6,74,ENE
2022-09-05T19:15:07Z,0,0,0,5,84,E
2022-09-05T19:10:08Z,0,0,0,4.3,85,E
2022-09-05T19:05:07Z,0,0,0,4.2,92,E
2022-09-05T19:00:08Z,0,0,0,4.2,94,E
2022-09-05T18:55:07Z,0,0,0,5,98,E
2022-09-05T18:50:08Z,0,0,0,4.5,102,ESE
2022-09-05T18:45:07Z,0,0,0,4.6,103,ESE
2022-09-05T18:40:08Z,0,0,0,5.6,109,ESE
2022-09-05T18:35:07Z,0,0,0,5,110,ESE
2022-09-05T18:30:08Z,0,0,0,4.7,111,ESE
2022-09-05T18:25:07Z,0,0,0,4.6,109,ESE
2022-09-05T18:20:08Z,0,0,0,4.6,105,ESE
2022-09-05T18:15:07Z,0,0,0,4.3,95,E
2022-09-05T18:10:08Z,0,0,0,4.4,97,E
2022-09-05T18:05:07Z,0,0,0,4.4,97,E
2022-09-05T18:00:08Z,0,0,0,4.8,98,E
2022-09-05T17:55:07Z,0,0,0,4.6,95,E
2022-09-05T17:50:08Z,0,0,0,5.3,89,E
2022-09-05T17:45:07Z,0,0,0,5.4,95,E
2022-09-05T17:40:08Z,0,0,0,5.2,96,E
2022-09-05T17:35:07Z,0,0,0,5.2,98,E
2022-09-05T17:30:08Z,0,0,0,5.3,97,E
2022-09-05T17:25:07Z,0,0,0,5,97,E
2022-09-05T17:20:08Z,0,0,0,4.7,94,E
2022-09-05T17:15:07Z,0,0,0,4.8,97,E
2022-09-05T17:10:08Z,0,0,0,5,98,E
2022-09-05T17:05:07Z,0,0,0,5.3,100,E
2022-09-05T17:00:08Z,0,0,0,5.1,102,ESE
2022-09-05T16:55:07Z,0,0,0,5,107,ESE
2022-09-05T16:50:08Z,0,0,0,4.9,109,ESE
2022-09-05T16:45:07Z,0,0,0,4.9,112,ESE
2022-09-05T16:40:08Z,0,0,0,5.1,114,ESE
2022-09-05T16:35:07Z,0,0,0,4.9,119,ESE
2022-09-05T16:30:08Z,0,0,0,4.6,106,ESE
2022-09-05T16:25:07Z,0,0,0,4,108,ESE
2022-09-05T16:20:08Z,0,0,0,4.3,109,ESE
2022-09-05T16:15:07Z,0,0,0,4.2,118,ESE
2022-09-05T16:10:08Z,0,0,0,4.1,114,ESE
2022-09-05T16:05:07Z,0,0,0,4.1,99,E
2022-09-05T16:00:08Z,0,0,0,4.7,98,E
2022-09-05T15:55:07Z,0,0,0,4.9,97,E
2022-09-05T15:50:08Z,0,0,0,5.1,95,E
2022-09-05T15:45:07Z,0,0,0,4.9,102,ESE
2022-09-05T15:40:08Z,0,0,0,4.8,101,E
2022-09-05T15:35:07Z,0,0,0,4.6,104,ESE
2022-09-05T15:30:08Z,0,0,0,4.3,98,E
2022-09-05T15:25:07Z,0,0,0,3.7,108,ESE
2022-09-05T15:20:08Z,0,0,0,3.5,109,ESE
2022-09-05T15:15:07Z,0,0,0,3.2,101,E
2022-09-05T15:10:08Z,0,0,0,3.7,108,ESE
2022-09-05T15:05:07Z,0,0,0,3.7,121,ESE
2022-09-05T15:00:08Z,0,0,0,3.3,109,ESE
2022-09-05T14:55:07Z,0,0,0,4.1,131,SE
2022-09-05T14:50:08Z,0,0,0,4.4,134,SE
2022-09-05T14:45:07Z,0,0,0,3.9,165,SSE
2022-09-05T14:40:08Z,0,0,0,4.3,192,SSW
2022-09-05T14:35:07Z,0,0,0,3.6,202,SSW
2022-09-05T14:30:08Z,0,0,0,4.5,204,SSW
2022-09-05T14:25:07Z,0,0,0,4.6,210,SSW
2022-09-05T14:20:08Z,0,0,0,5.2,218,SW
2022-09-05T14:15:07Z,0,0,0,4.4,234,SW
2022-09-05T14:10:08Z,0,0,0,2.6,158,SSE
2022-09-05T14:05:07Z,0,0,0,2.1,179,S
2022-09-05T14:00:08Z,0,0,0,4.2,254,WSW
2022-09-05T13:55:07Z,0,0,0,4,244,WSW
2022-09-05T13:50:07Z,0,0,0,3.9,259,W
2022-09-05T13:45:07Z,0,0,0,4.2,255,WSW
2022-09-05T13:40:08Z,0,0,0,5,238,WSW
2022-09-05T13:35:07Z,0,0,0,4,232,SW
2022-09-05T13:30:07Z,0,0,0,2.6,152,SSE
2022-09-05T13:25:07Z,0,0,0,3.4,164,SSE
2022-09-05T13:20:07Z,0,0,0,2.2,75,ENE
2022-09-05T13:15:07Z,0,0,0,2.9,79,E
2022-09-05T13:10:07Z,0,0,0,3.4,41,NE
2022-09-05T13:05:07Z,0,0,0,3.6,76,ENE
2022-09-05T13:00:07Z,0,0,0,3.8,106,ESE
2022-09-05T12:55:07Z,0,0,0,3.8,261,W
2022-09-05T12:50:07Z,0,0,0,4.9,274,W
2022-09-05T12:45:07Z,0,0,0,5.9,304,NW
2022-09-05T12:40:07Z,0,0,0,6.7,230,SW
2022-09-05T12:35:07Z,0,0,0,6.8,225,SW
2022-09-05T12:30:07Z,0,0,0,8.1,347,NNW
2022-09-05T12:25:07Z,0,0,0,8.3,291,WNW
2022-09-05T12:20:07Z,0,0,0,5.6,221,SW
2022-09-05T12:15:07Z,0,0,0,5.3,50,NE
2022-09-05T12:10:07Z,0,0,0,4.5,21,NNE
2022-09-05T12:05:07Z,0,0,0,3.9,25,NNE
2022-09-05T12:00:07Z,0,0,0,3.6,100,E
2022-09-05T11:55:07Z,0,0,0,2.2,229,SW
2022-09-05T11:50:07Z,0,0,0,2.8,184,S
2022-09-05T11:45:07Z,0,0,0,2.7,178,S
2022-09-05T11:40:07Z,0,0,0,1.8,299,WNW
2022-09-05T11:35:07Z,0,0,0,2.2,324,NW
2022-09-05T11:30:07Z,0,0,0,2.2,327,NNW
2022-09-05T11:25:06Z,0,0,0,2.4,347,NNW
2022-09-05T11:20:07Z,0,0,0,1.9,132,SE
2022-09-05T11:15:06Z,0,0,0,0.9,126,SE
2022-09-05T11:10:07Z,0,0,0,0.3,158,SSE
2022-09-05T11:05:06Z,0,0,0,1,287,WNW
2022-09-05T11:00:07Z,0,0,0,0.9,149,SSE
2022-09-05T10:55:06Z,0,0,0,1,235,SW
2022-09-05T10:50:07Z,0,0,0,2.5,295,WNW
2022-09-05T10:45:06Z,0,0,0,2.9,311,NW
2022-09-05T10:40:07Z,0,0,0,2.6,339,NNW
2022-09-05T10:35:06Z,0,0,0,3.6,344,NNW
2022-09-05T10:30:07Z,0,0,0,4.6,342,NNW
2022-09-05T10:25:06Z,0,0,0,5.2,351,N
2022-09-05T10:20:07Z,0,0,0,5.1,147,SSE
2022-09-05T10:15:06Z,0,0,0,4.5,231,SW
2022-09-05T10:10:07Z,0,0,0,5.2,325,NW
2022-09-05T10:05:06Z,0,0,0,4.9,350,N
2022-09-05T10:00:07Z,0,0,0,4.8,351,N
2022-09-05T09:55:06Z,0,0,0,4.9,287,WNW
2022-09-05T09:50:07Z,0,0,0,4.5,189,S
2022-09-05T09:45:06Z,0,0,0,3.3,34,NE
2022-09-05T09:40:07Z,0,0,0,2.7,24,NNE
