fecha,marea
2022-06-23T23:25:02Z,1.067
2022-06-23T23:20:02Z,1.164
2022-06-23T23:15:02Z,1.176
2022-06-23T23:10:02Z,1.149
2022-06-23T23:05:02Z,1.088
2022-06-23T23:00:02Z,1.106
2022-06-23T22:55:02Z,1.153
2022-06-23T22:50:02Z,1.167
2022-06-23T22:45:02Z,1.103
2022-06-23T22:40:02Z,1.041
2022-06-23T22:35:02Z,1.134
2022-06-23T22:30:02Z,1.15
2022-06-23T22:25:02Z,1.116
2022-06-23T22:20:02Z,1.19
2022-06-23T22:15:02Z,1.259
2022-06-23T22:10:02Z,1.085
2022-06-23T22:05:02Z,1.135
2022-06-23T22:00:02Z,1.078
2022-06-23T21:55:02Z,1.271
2022-06-23T21:50:02Z,1.197
2022-06-23T21:45:02Z,1.313
2022-06-23T21:40:02Z,1.081
2022-06-23T21:35:02Z,1.139
2022-06-23T21:30:02Z,1.153
2022-06-23T21:25:02Z,1.137
2022-06-23T21:20:02Z,1.116
2022-06-23T21:15:02Z,1.239
2022-06-23T21:10:02Z,1.261
2022-06-23T21:05:02Z,1.175
2022-06-23T21:00:02Z,1.075
2022-06-23T20:55:02Z,1.174
2022-06-23T20:50:02Z,1.204
2022-06-23T20:45:02Z,1.144
2022-06-23T20:40:02Z,1.09
2022-06-23T20:35:02Z,1.25
2022-06-23T20:30:02Z,1.195
2022-06-23T20:25:02Z,1.243
2022-06-23T20:20:02Z,1.234
2022-06-23T20:15:02Z,1.268
2022-06-23T20:10:02Z,1.318
2022-06-23T20:05:02Z,1.295
2022-06-23T20:00:02Z,1.279
2022-06-23T19:55:02Z,1.267
2022-06-23T19:50:02Z,1.217
2022-06-23T19:45:02Z,1.255
2022-06-23T19:40:02Z,1.361
2022-06-23T19:35:02Z,1.264
2022-06-23T19:30:02Z,1.289
2022-06-23T19:25:02Z,1.297
2022-06-23T19:20:02Z,1.273
2022-06-23T19:15:02Z,1.311
2022-06-23T19:10:02Z,1.365
2022-06-23T19:05:02Z,1.293
2022-06-23T19:00:02Z,1.222
2022-06-23T18:55:02Z,1.351
2022-06-23T18:50:02Z,1.248
2022-06-23T18:45:02Z,1.305
2022-06-23T18:40:02Z,1.336
2022-06-23T18:35:02Z,1.409
2022-06-23T18:30:02Z,1.266
2022-06-23T18:25:02Z,1.293
2022-06-23T18:20:02Z,1.273
2022-06-23T18:15:02Z,1.298
2022-06-23T18:10:02Z,1.407
2022-06-23T18:05:02Z,1.291
2022-06-23T18:00:02Z,1.331
2022-06-23T17:55:02Z,1.284
2022-06-23T17:50:02Z,1.292
2022-06-23T17:45:02Z,1.354
2022-06-23T17:40:03Z,1.289
2022-06-23T17:35:03Z,1.324
2022-06-23T17:30:02Z,1.267
2022-06-23T17:25:02Z,1.375
2022-06-23T17:20:02Z,1.342
2022-06-23T17:15:02Z,1.257
2022-06-23T17:10:02Z,1.338
2022-06-23T17:05:02Z,1.303
2022-06-23T17:00:02Z,1.261
2022-06-23T16:55:02Z,1.308
2022-06-23T16:50:02Z,1.353
2022-06-23T16:45:02Z,1.217
2022-06-23T16:40:02Z,1.213
2022-06-23T16:35:02Z,1.288
2022-06-23T16:30:02Z,1.18
2022-06-23T16:25:02Z,1.25
2022-06-23T16:20:02Z,1.251
2022-06-23T16:15:02Z,1.184
2022-06-23T16:10:02Z,1.19
2022-06-23T16:05:02Z,1.192
2022-06-23T16:00:02Z,1.147
2022-06-23T15:55:02Z,1.131
2022-06-23T15:50:02Z,1.267
2022-06-23T15:45:02Z,1.228
2022-06-23T15:40:02Z,1.16
2022-06-23T15:35:02Z,1.198
2022-06-23T15:30:02Z,1.097
2022-06-23T15:25:02Z,1.218
2022-06-23T15:20:02Z,1.08
2022-06-23T15:15:02Z,1.073
2022-06-23T15:10:02Z,1.113
2022-06-23T15:05:02Z,1.191
2022-06-23T15:00:02Z,1.006
2022-06-23T14:55:02Z,1.018
2022-06-23T14:50:02Z,1.074
2022-06-23T14:45:02Z,1.029
2022-06-23T14:40:02Z,1.194
2022-06-23T14:35:02Z,1.111
2022-06-23T14:30:02Z,1.103
2022-06-23T14:25:02Z,1.125
2022-06-23T14:20:02Z,1.039
2022-06-23T14:15:02Z,1.069
2022-06-23T14:10:02Z,1.068
2022-06-23T14:05:02Z,1.125
2022-06-23T14:00:02Z,1.047
2022-06-23T13:55:02Z,1.043
2022-06-23T13:50:02Z,1.058
2022-06-23T13:45:02Z,0.943
2022-06-23T13:40:02Z,0.996
2022-06-23T13:35:02Z,1.174
2022-06-23T13:30:02Z,1.123
2022-06-23T13:25:02Z,1.057
2022-06-23T13:20:02Z,1.144
2022-06-23T13:15:02Z,1.033
2022-06-23T13:10:02Z,1.077
2022-06-23T13:05:02Z,1.17
2022-06-23T13:00:02Z,1.152
2022-06-23T12:55:02Z,1.15
2022-06-23T12:50:02Z,1.249
2022-06-23T12:45:02Z,1.065
2022-06-23T12:40:02Z,1.084
2022-06-23T12:35:02Z,1.023
2022-06-23T12:30:02Z,1.196
2022-06-23T12:25:02Z,1.098
2022-06-23T12:20:02Z,1.131
2022-06-23T12:15:02Z,1.052
2022-06-23T12:10:02Z,1.112
2022-06-23T12:05:02Z,1.1
2022-06-23T12:00:02Z,1.042
2022-06-23T11:55:02Z,1.206
2022-06-23T11:50:02Z,1.181
2022-06-23T11:45:02Z,1.21
2022-06-23T11:40:02Z,1.106
2022-06-23T11:35:02Z,1.13
2022-06-23T11:30:02Z,1.14
2022-06-23T11:25:02Z,1.037
2022-06-23T11:20:02Z,1.087
2022-06-23T11:15:02Z,1.232
2022-06-23T11:10:02Z,1.231
2022-06-23T11:05:02Z,1.191
2022-06-23T11:00:02Z,1.128
2022-06-23T10:55:02Z,1.101
2022-06-23T10:50:02Z,1.128
2022-06-23T10:45:02Z,1.077
2022-06-23T10:40:02Z,1.125
2022-06-23T10:35:02Z,1.175
2022-06-23T10:30:02Z,1.091
2022-06-23T10:25:02Z,1.061
2022-06-23T10:20:02Z,1.123
2022-06-23T10:15:02Z,1.221
2022-06-23T10:10:02Z,1.177
2022-06-23T10:05:02Z,1.098
2022-06-23T10:00:02Z,1.321
2022-06-23T09:55:02Z,1.092
2022-06-23T09:50:02Z,1.183
2022-06-23T09:45:02Z,1.081
2022-06-23T09:40:02Z,1.02
2022-06-23T09:35:02Z,1.172
2022-06-23T09:30:02Z,1.229
2022-06-23T09:25:02Z,1.165
2022-06-23T09:20:02Z,1.074
2022-06-23T09:15:02Z,1.204
2022-06-23T09:10:02Z,1.166
2022-06-23T09:05:02Z,1.136
2022-06-23T09:00:02Z,1.162
2022-06-23T08:55:02Z,1.143
2022-06-23T08:50:02Z,1.13
2022-06-23T08:45:02Z,1.157
2022-06-23T08:40:02Z,1.116
2022-06-23T08:35:02Z,1.111
2022-06-23T08:30:02Z,1.224
2022-06-23T08:25:02Z,1.177
2022-06-23T08:20:02Z,1.226
2022-06-23T08:15:02Z,1.066
2022-06-23T08:10:02Z,1.125
2022-06-23T08:05:02Z,1.24
2022-06-23T08:00:02Z,1.223
2022-06-23T07:55:02Z,1.133
2022-06-23T07:50:02Z,1.101
2022-06-23T07:45:02Z,1.233
2022-06-23T07:40:02Z,1.057
2022-06-23T07:35:02Z,1.213
2022-06-23T07:30:02Z,1.297
2022-06-23T07:25:02Z,1.274
2022-06-23T07:20:02Z,1.238
2022-06-23T07:15:02Z,1.169
2022-06-23T07:10:02Z,1.222
2022-06-23T07:05:02Z,1.218
2022-06-23T07:00:02Z,1.328
2022-06-23T06:55:02Z,1.238
2022-06-23T06:50:02Z,1.293
2022-06-23T06:45:02Z,1.298
