fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-06-18T23:30:07Z,0,0,0,11.1,335,NNW
2022-06-18T23:25:06Z,0,0,0,12.1,336,NNW
2022-06-18T23:20:07Z,0,0,0,11.4,338,NNW
2022-06-18T23:15:06Z,0,0,0,11.3,336,NNW
2022-06-18T23:10:07Z,0,0,0,12,336,NNW
2022-06-18T23:05:06Z,0,0,0,11.9,336,NNW
2022-06-18T23:00:07Z,0,0,0,11.6,337,NNW
2022-06-18T22:55:06Z,0,0,0,9.7,337,NNW
2022-06-18T22:50:07Z,0,0,0,7.1,334,NNW
2022-06-18T22:45:06Z,0,0,0,6.1,336,NNW
2022-06-18T22:40:07Z,0,0,0,6.3,336,NNW
2022-06-18T22:35:06Z,0,0,0,6.8,333,NNW
2022-06-18T22:30:07Z,0,0,0,7.4,334,NNW
2022-06-18T22:25:06Z,0,0,0,5.6,335,NNW
2022-06-18T22:20:08Z,0,0,0,4.6,333,NNW
2022-06-18T22:15:07Z,0,0,0,4,333,NNW
2022-06-18T22:10:08Z,0,0,0,5.3,320,NW
2022-06-18T22:05:07Z,0,0,0,5.5,290,WNW
2022-06-18T22:00:08Z,0,0,0,5.2,180,S
2022-06-18T21:55:07Z,0,0,0,5.6,188,S
2022-06-18T21:50:08Z,0,0,0,6.7,190,S
2022-06-18T21:45:07Z,0,0,0,7.3,323,NW
2022-06-18T21:40:08Z,0,0,0,5.5,334,NNW
2022-06-18T21:35:07Z,0,0,0,5,322,NW
2022-06-18T21:30:08Z,0,0,0,5.9,327,NNW
2022-06-18T21:25:07Z,0,0,0,6,320,NW
2022-06-18T21:20:08Z,0,0,0,6.3,321,NW
2022-06-18T21:15:07Z,0,0,0,6.5,322,NW
2022-06-18T21:10:08Z,0,0,0,5.6,324,NW
2022-06-18T21:05:07Z,0,0,0,6,321,NW
2022-06-18T21:00:08Z,0,0,0,6.1,317,NW
2022-06-18T20:55:07Z,0,0,0,6.3,316,NW
2022-06-18T20:50:08Z,0,0,0,6.4,318,NW
2022-06-18T20:45:07Z,0,0,0,6.4,318,NW
2022-06-18T20:40:08Z,0,0,0,6.3,318,NW
2022-06-18T20:35:07Z,0,0,0,6.5,316,NW
2022-06-18T20:30:08Z,0,0,0,6.3,321,NW
2022-06-18T20:25:07Z,0,0,0,5.9,322,NW
2022-06-18T20:20:08Z,0,0,0,5.9,321,NW
2022-06-18T20:15:07Z,0,0,0,6.1,318,NW
2022-06-18T20:10:08Z,0,0,0,6.2,309,NW
2022-06-18T20:05:07Z,0,0,0,5.3,311,NW
2022-06-18T20:00:08Z,0,0,0,5.4,312,NW
2022-06-18T19:55:07Z,0,0,0,5.5,311,NW
2022-06-18T19:50:08Z,0,0,0,5.5,317,NW
2022-06-18T19:45:07Z,0,0,0,5.9,311,NW
2022-06-18T19:40:08Z,0,0,0,6,308,NW
2022-06-18T19:35:07Z,0,0,0,8,307,NW
2022-06-18T19:30:08Z,0,0,0,8.3,296,WNW
2022-06-18T19:25:07Z,0,0,0,9.5,293,WNW
2022-06-18T19:20:08Z,0,0,0,8.9,294,WNW
2022-06-18T19:15:07Z,0,0,0,9.4,288,WNW
2022-06-18T19:10:08Z,0,0,0,9.5,284,WNW
2022-06-18T19:05:07Z,0,0,0,11.4,294,WNW
2022-06-18T19:00:08Z,0,0,0,9.9,290,WNW
2022-06-18T18:55:07Z,0,0,0,8.6,291,WNW
2022-06-18T18:50:08Z,0,0,0,10.4,291,WNW
2022-06-18T18:45:07Z,0,0,0,9.9,293,WNW
2022-06-18T18:40:08Z,0,0,0,11.7,304,NW
2022-06-18T18:35:07Z,0,0,0,10.4,304,NW
2022-06-18T18:30:08Z,0,0,0,9.8,282,WNW
2022-06-18T18:25:07Z,0,0,0,12.5,285,WNW
