fecha,marea,temperatura
2022-07-10T23:20:00Z,1.294,12.4
2022-07-10T23:15:00Z,1.299,12.4
2022-07-10T23:10:00Z,1.265,12.4
2022-07-10T23:05:00Z,1.281,12.4
2022-07-10T23:00:00Z,1.302,12.4
2022-07-10T22:55:00Z,1.272,12.5
2022-07-10T22:50:00Z,1.296,12.5
2022-07-10T22:45:00Z,1.303,12.5
2022-07-10T22:40:00Z,1.311,12.5
2022-07-10T22:35:00Z,1.315,12.6
2022-07-10T22:30:00Z,1.306,12.6
2022-07-10T22:25:00Z,1.306,12.6
2022-07-10T22:20:00Z,1.3,12.6
2022-07-10T22:15:00Z,1.285,12.6
2022-07-10T22:10:00Z,1.288,12.6
2022-07-10T22:05:00Z,1.248,12.6
2022-07-10T22:00:00Z,1.258,12.6
2022-07-10T21:55:00Z,1.198,12.6
2022-07-10T21:50:00Z,1.179,12.6
2022-07-10T21:45:00Z,1.169,12.6
2022-07-10T21:40:00Z,1.134,12.6
2022-07-10T21:35:00Z,1.13,12.6
2022-07-10T21:30:00Z,1.113,12.6
2022-07-10T21:25:00Z,1.132,12.6
2022-07-10T21:20:00Z,1.125,12.6
2022-07-10T21:15:00Z,1.146,12.6
2022-07-10T21:10:00Z,1.137,12.6
2022-07-10T21:05:00Z,1.203,12.7
2022-07-10T21:00:00Z,1.203,12.7
2022-07-10T20:55:00Z,1.229,12.7
2022-07-10T20:50:00Z,1.233,12.7
2022-07-10T20:45:00Z,1.249,12.7
2022-07-10T20:40:00Z,1.238,12.7
2022-07-10T20:35:00Z,1.259,12.7
2022-07-10T20:30:00Z,1.219,12.7
2022-07-10T20:25:00Z,1.236,12.7
2022-07-10T20:20:00Z,1.197,12.7
2022-07-10T20:15:00Z,1.197,12.7
2022-07-10T20:10:00Z,1.206,12.7
2022-07-10T20:05:00Z,1.187,12.7
2022-07-10T20:00:00Z,1.127,12.6
2022-07-10T19:55:00Z,1.115,12.6
2022-07-10T19:50:00Z,1.087,12.6
2022-07-10T19:45:00Z,1.044,12.6
2022-07-10T19:40:00Z,1.024,12.6
2022-07-10T19:35:00Z,1.004,12.6
2022-07-10T19:30:00Z,0.961,12.5
2022-07-10T19:25:00Z,0.965,12.5
2022-07-10T19:20:00Z,0.963,12.5
2022-07-10T19:15:00Z,0.952,12.5
2022-07-10T19:10:00Z,0.94,12.5
2022-07-10T19:05:00Z,0.881,12.4
2022-07-10T19:00:00Z,0.888,12.4
2022-07-10T18:55:00Z,0.88,12.4
2022-07-10T18:50:00Z,0.913,12.4
2022-07-10T18:45:00Z,0.878,12.4
2022-07-10T18:40:00Z,0.882,12.5
2022-07-10T18:35:00Z,0.89,12.5
2022-07-10T18:30:00Z,0.877,12.6
2022-07-10T18:25:00Z,0.864,12.6
2022-07-10T18:20:00Z,0.851,12.6
2022-07-10T18:15:00Z,0.842,12.7
2022-07-10T18:10:00Z,0.814,12.7
2022-07-10T18:05:00Z,0.77,12.8
2022-07-10T18:00:00Z,0.776,12.9
2022-07-10T17:55:00Z,0.772,12.9
2022-07-10T17:50:00Z,0.779,12.9
2022-07-10T17:45:00Z,0.783,12.9
2022-07-10T17:40:00Z,0.787,12.9
2022-07-10T17:35:00Z,0.76,12.9
2022-07-10T17:30:00Z,0.757,12.9
2022-07-10T17:25:00Z,0.766,12.8
2022-07-10T17:20:00Z,0.827,12.8
2022-07-10T17:15:00Z,0.816,12.8
2022-07-10T17:10:00Z,0.762,12.8
2022-07-10T17:05:00Z,0.759,12.8
2022-07-10T17:00:00Z,0.753,12.7
2022-07-10T16:55:00Z,0.718,12.7
2022-07-10T16:50:00Z,0.731,12.6
2022-07-10T16:45:00Z,0.755,12.5
2022-07-10T16:40:00Z,0.746,12.5
2022-07-10T16:35:00Z,0.74,12.4
2022-07-10T16:30:00Z,0.722,12.4
2022-07-10T16:25:00Z,0.778,12.3
2022-07-10T16:20:00Z,0.765,12.2
2022-07-10T16:15:00Z,0.816,12
2022-07-10T16:10:00Z,0.814,11.9
2022-07-10T16:05:00Z,0.845,11.9
2022-07-10T16:00:00Z,0.888,11.8
2022-07-10T15:55:00Z,0.86,11.8
2022-07-10T15:50:00Z,0.85,11.8
2022-07-10T15:45:00Z,0.821,11.8
2022-07-10T15:40:00Z,0.835,11.8
2022-07-10T15:35:00Z,0.803,11.8
2022-07-10T15:30:00Z,0.781,11.7
2022-07-10T15:25:00Z,0.844,11.7
2022-07-10T15:20:00Z,0.817,11.7
2022-07-10T15:15:00Z,0.768,11.7
2022-07-10T15:10:00Z,0.827,11.7
2022-07-10T15:05:00Z,0.966,11.7
2022-07-10T15:00:00Z,0.931,11.7
2022-07-10T14:55:00Z,0.931,11.7
2022-07-10T14:50:00Z,0.923,11.7
2022-07-10T14:45:00Z,0.978,11.7
2022-07-10T14:40:00Z,0.942,11.6
2022-07-10T14:35:00Z,0.992,11.6
2022-07-10T14:30:00Z,0.937,11.6
2022-07-10T14:25:00Z,0.957,11.6
2022-07-10T14:20:00Z,0.937,11.6
2022-07-10T14:15:00Z,0.94,11.6
2022-07-10T14:10:00Z,0.934,11.6
2022-07-10T14:05:00Z,0.901,11.6
2022-07-10T14:00:00Z,0.903,11.6
2022-07-10T13:55:00Z,0.902,11.5
2022-07-10T13:50:00Z,0.953,11.5
2022-07-10T13:45:00Z,0.951,11.5
2022-07-10T13:40:00Z,0.943,11.5
2022-07-10T13:35:00Z,0.955,11.5
2022-07-10T13:30:00Z,0.92,11.5
2022-07-10T13:25:00Z,0.939,11.5
2022-07-10T13:20:00Z,0.986,11.5
2022-07-10T13:15:00Z,0.937,11.4
2022-07-10T13:10:00Z,0.889,11.4
2022-07-10T13:05:00Z,0.857,11.4
2022-07-10T13:00:00Z,0.852,11.4
2022-07-10T12:55:00Z,0.865,11.4
2022-07-10T12:50:00Z,0.839,11.4
2022-07-10T12:45:00Z,0.829,11.4
2022-07-10T12:40:00Z,0.827,11.4
2022-07-10T12:35:00Z,0.844,11.4
2022-07-10T12:30:00Z,0.832,11.5
2022-07-10T12:25:00Z,0.838,11.5
2022-07-10T12:20:00Z,0.822,11.5
2022-07-10T12:15:00Z,0.812,11.5
2022-07-10T12:10:00Z,0.828,11.5
2022-07-10T12:05:00Z,0.818,11.5
2022-07-10T12:00:00Z,0.798,11.5
2022-07-10T11:55:00Z,0.789,11.5
2022-07-10T11:50:00Z,0.812,11.5
2022-07-10T11:45:00Z,0.802,11.6
2022-07-10T11:40:00Z,0.755,11.6
2022-07-10T11:35:00Z,0.723,11.6
2022-07-10T11:30:00Z,0.727,11.6
2022-07-10T11:25:00Z,0.728,11.6
2022-07-10T11:20:00Z,0.686,11.6
2022-07-10T11:15:00Z,0.658,11.6
2022-07-10T11:10:00Z,0.673,11.6
2022-07-10T11:05:00Z,0.663,11.6
2022-07-10T11:00:00Z,0.662,11.6
2022-07-10T10:55:00Z,0.648,11.6
2022-07-10T10:50:00Z,0.633,11.6
2022-07-10T10:45:00Z,0.649,11.6
2022-07-10T10:40:00Z,0.643,11.6
2022-07-10T10:35:00Z,0.655,11.6
2022-07-10T10:30:00Z,0.637,11.6
2022-07-10T10:25:00Z,0.617,11.6
2022-07-10T10:20:00Z,0.623,11.5
2022-07-10T10:15:00Z,0.595,11.5
2022-07-10T10:10:00Z,0.605,11.5
2022-07-10T10:05:00Z,0.608,11.5
2022-07-10T10:00:00Z,0.592,11.5
2022-07-10T09:55:00Z,0.575,11.5
2022-07-10T09:50:00Z,0.584,11.5
2022-07-10T09:45:00Z,0.589,11.5
2022-07-10T09:40:00Z,0.599,11.5
2022-07-10T09:35:00Z,0.578,11.5
2022-07-10T09:30:00Z,0.603,11.5
2022-07-10T09:25:00Z,0.573,11.5
2022-07-10T09:20:00Z,0.525,11.5
2022-07-10T09:15:00Z,0.547,11.4
2022-07-10T09:10:00Z,0.529,11.4
2022-07-10T09:05:00Z,0.531,11.4
2022-07-10T09:00:00Z,0.505,11.4
2022-07-10T08:55:00Z,0.524,11.4
2022-07-10T08:50:00Z,0.517,11.4
2022-07-10T08:45:00Z,0.504,11.4
2022-07-10T08:40:00Z,0.497,11.4
2022-07-10T08:35:00Z,0.516,11.5
2022-07-10T08:30:00Z,0.523,11.5
2022-07-10T08:25:00Z,0.516,11.5
2022-07-10T08:20:00Z,0.537,11.5
2022-07-10T08:15:00Z,0.511,11.5
2022-07-10T08:10:00Z,0.507,11.5
2022-07-10T08:05:00Z,0.479,11.5
2022-07-10T08:00:00Z,0.483,11.5
2022-07-10T07:55:00Z,0.459,11.5
2022-07-10T07:50:00Z,0.498,11.5
2022-07-10T07:45:00Z,0.5,11.5
2022-07-10T07:40:00Z,0.461,11.5
2022-07-10T07:35:00Z,0.454,11.5
2022-07-10T07:30:00Z,0.442,11.4
2022-07-10T07:25:00Z,0.447,11.4
2022-07-10T07:20:00Z,0.407,11.4
2022-07-10T07:15:00Z,0.425,11.4
2022-07-10T07:10:00Z,0.384,11.4
2022-07-10T07:05:00Z,0.421,11.4
2022-07-10T07:00:00Z,0.397,11.4
2022-07-10T06:55:00Z,0.385,11.4
2022-07-10T06:50:00Z,0.377,11.4
2022-07-10T06:45:00Z,0.376,11.4
2022-07-10T06:40:00Z,0.404,11.4
