fecha,marea
2022-08-14T23:25:02Z,1.027
2022-08-14T23:20:02Z,1.01
2022-08-14T23:15:02Z,1.055
2022-08-14T23:10:02Z,1.03
2022-08-14T23:05:02Z,1.019
2022-08-14T23:00:02Z,0.989
2022-08-14T22:55:02Z,0.997
2022-08-14T22:50:02Z,0.965
2022-08-14T22:45:02Z,0.955
2022-08-14T22:40:02Z,0.902
2022-08-14T22:35:02Z,0.926
2022-08-14T22:30:02Z,0.927
2022-08-14T22:25:02Z,0.895
2022-08-14T22:20:02Z,0.896
2022-08-14T22:15:02Z,0.885
2022-08-14T22:10:02Z,0.898
2022-08-14T22:05:02Z,0.958
2022-08-14T22:00:02Z,0.805
2022-08-14T21:55:02Z,0.855
2022-08-14T21:50:02Z,0.808
2022-08-14T21:45:02Z,0.813
2022-08-14T21:40:02Z,0.806
2022-08-14T21:35:02Z,0.798
2022-08-14T21:30:02Z,0.858
2022-08-14T21:25:02Z,0.695
2022-08-14T21:20:02Z,0.746
2022-08-14T21:15:02Z,0.848
2022-08-14T21:10:02Z,0.774
2022-08-14T21:05:02Z,0.782
2022-08-14T21:00:02Z,0.766
2022-08-14T20:55:02Z,0.825
2022-08-14T20:50:02Z,0.77
2022-08-14T20:45:02Z,0.769
2022-08-14T20:40:02Z,0.806
2022-08-14T20:35:02Z,0.727
2022-08-14T20:30:02Z,0.746
2022-08-14T20:25:02Z,0.831
2022-08-14T20:20:02Z,0.753
2022-08-14T20:15:02Z,0.798
2022-08-14T20:10:02Z,0.772
2022-08-14T20:05:02Z,0.783
2022-08-14T20:00:02Z,0.79
2022-08-14T19:55:02Z,0.699
2022-08-14T19:50:02Z,0.8
2022-08-14T19:45:02Z,0.868
2022-08-14T19:40:02Z,0.791
2022-08-14T19:35:02Z,0.835
2022-08-14T19:30:02Z,0.855
2022-08-14T19:25:02Z,0.855
2022-08-14T19:20:02Z,0.921
2022-08-14T19:15:02Z,0.873
2022-08-14T19:10:02Z,0.854
2022-08-14T19:05:02Z,0.848
2022-08-14T19:00:02Z,0.89
2022-08-14T18:55:02Z,0.882
2022-08-14T18:50:02Z,0.888
2022-08-14T18:45:02Z,0.843
2022-08-14T18:40:02Z,0.897
2022-08-14T18:35:02Z,0.883
2022-08-14T18:30:02Z,0.852
2022-08-14T18:25:02Z,0.911
2022-08-14T18:20:02Z,0.844
2022-08-14T18:15:02Z,0.857
2022-08-14T18:10:02Z,0.874
2022-08-14T18:05:02Z,0.824
2022-08-14T18:00:02Z,0.855
2022-08-14T17:55:02Z,0.917
2022-08-14T17:50:02Z,0.882
2022-08-14T17:45:02Z,0.935
2022-08-14T17:40:02Z,0.897
2022-08-14T17:35:02Z,0.903
2022-08-14T17:30:02Z,0.906
2022-08-14T17:25:02Z,0.908
2022-08-14T17:20:02Z,0.917
2022-08-14T17:15:02Z,0.949
2022-08-14T17:10:02Z,0.945
2022-08-14T17:05:02Z,0.961
2022-08-14T17:00:02Z,0.928
2022-08-14T16:55:02Z,0.907
2022-08-14T16:50:02Z,0.95
