fecha,marea
2022-06-16T23:25:02Z,1.46
2022-06-16T23:20:02Z,1.484
2022-06-16T23:15:02Z,1.452
2022-06-16T23:10:02Z,1.427
2022-06-16T23:05:02Z,1.445
2022-06-16T23:00:02Z,1.438
2022-06-16T22:55:02Z,1.474
2022-06-16T22:50:02Z,1.471
2022-06-16T22:45:02Z,1.433
2022-06-16T22:40:02Z,1.441
2022-06-16T22:35:02Z,1.415
2022-06-16T22:30:02Z,1.427
2022-06-16T22:25:02Z,1.402
2022-06-16T22:20:02Z,1.372
2022-06-16T22:15:02Z,1.396
2022-06-16T22:10:02Z,1.304
2022-06-16T22:05:02Z,1.366
2022-06-16T22:00:02Z,1.319
2022-06-16T21:55:02Z,1.277
2022-06-16T21:50:02Z,1.281
2022-06-16T21:45:02Z,1.283
2022-06-16T21:40:02Z,1.227
2022-06-16T21:35:02Z,1.267
2022-06-16T21:30:02Z,1.211
2022-06-16T21:25:02Z,1.233
2022-06-16T21:20:02Z,1.215
2022-06-16T21:15:02Z,1.169
2022-06-16T21:10:02Z,1.156
2022-06-16T21:05:02Z,1.14
2022-06-16T21:00:02Z,1.173
2022-06-16T20:55:02Z,1.125
2022-06-16T20:50:02Z,1.13
2022-06-16T20:45:02Z,1.094
2022-06-16T20:40:02Z,1.104
2022-06-16T20:35:02Z,1.084
2022-06-16T20:30:02Z,1.086
2022-06-16T20:25:02Z,1.046
2022-06-16T20:20:02Z,1.012
2022-06-16T20:15:02Z,1.03
2022-06-16T20:10:02Z,1.049
2022-06-16T20:05:02Z,1.008
2022-06-16T20:00:02Z,1.05
2022-06-16T19:55:02Z,1.005
2022-06-16T19:50:02Z,1.011
2022-06-16T19:45:02Z,1.067
2022-06-16T19:40:02Z,1.036
2022-06-16T19:35:02Z,1.054
2022-06-16T19:30:02Z,1.037
2022-06-16T19:25:02Z,1.04
2022-06-16T19:20:02Z,1.041
2022-06-16T19:15:02Z,1.046
2022-06-16T19:10:02Z,1.04
2022-06-16T19:05:02Z,1.064
2022-06-16T19:00:02Z,1.075
2022-06-16T18:55:02Z,1.026
2022-06-16T18:50:02Z,1.045
2022-06-16T18:45:02Z,1.034
2022-06-16T18:40:02Z,1.01
2022-06-16T18:35:02Z,1.052
2022-06-16T18:30:02Z,1.048
2022-06-16T18:25:02Z,1.064
2022-06-16T18:20:02Z,1.059
2022-06-16T18:15:02Z,1.074
2022-06-16T18:10:02Z,1.081
2022-06-16T18:05:02Z,1.054
2022-06-16T18:00:02Z,1.119
2022-06-16T17:55:02Z,1.095
2022-06-16T17:50:02Z,1.106
2022-06-16T17:45:02Z,1.108
2022-06-16T17:40:02Z,1.142
2022-06-16T17:35:02Z,1.101
2022-06-16T17:30:02Z,1.142
2022-06-16T17:25:02Z,1.103
2022-06-16T17:20:02Z,1.162
2022-06-16T17:15:02Z,1.14
2022-06-16T17:10:02Z,1.15
2022-06-16T17:05:02Z,1.176
2022-06-16T17:00:02Z,1.155
2022-06-16T16:55:02Z,1.163
2022-06-16T16:50:02Z,1.15
2022-06-16T16:45:02Z,1.186
2022-06-16T16:40:02Z,1.167
2022-06-16T16:35:02Z,1.117
2022-06-16T16:30:02Z,1.157
2022-06-16T16:25:02Z,1.162
2022-06-16T16:20:02Z,1.149
2022-06-16T16:15:02Z,1.15
2022-06-16T16:10:02Z,1.171
2022-06-16T16:05:02Z,1.151
