fecha,marea,temperatura
2022-07-01T23:25:00Z,0.562,10.2
2022-07-01T23:20:00Z,0.536,10.2
2022-07-01T23:15:00Z,0.576,10.2
2022-07-01T23:10:00Z,0.589,10.2
2022-07-01T23:05:00Z,0.555,10.2
2022-07-01T23:00:00Z,0.552,10.2
2022-07-01T22:55:00Z,0.581,10.2
2022-07-01T22:50:00Z,0.535,10.1
2022-07-01T22:45:00Z,0.574,10.1
2022-07-01T22:40:00Z,0.581,10.1
2022-07-01T22:35:00Z,0.561,10.2
2022-07-01T22:30:00Z,0.581,10.2
2022-07-01T22:25:00Z,0.582,10.2
2022-07-01T22:20:00Z,0.577,10.1
2022-07-01T22:15:00Z,0.562,10.2
2022-07-01T22:10:00Z,0.545,10.2
2022-07-01T22:05:00Z,0.597,10.3
2022-07-01T22:00:00Z,0.618,10.3
2022-07-01T21:55:00Z,0.616,10.3
2022-07-01T21:50:00Z,0.644,10.3
2022-07-01T21:45:00Z,0.654,10.4
2022-07-01T21:40:00Z,0.654,10.4
2022-07-01T21:35:00Z,0.667,10.4
2022-07-01T21:30:00Z,0.668,10.4
2022-07-01T21:25:00Z,0.687,10.4
2022-07-01T21:20:00Z,0.672,10.4
2022-07-01T21:15:00Z,0.691,10.3
2022-07-01T21:10:00Z,0.675,10.3
2022-07-01T21:05:00Z,0.69,10.2
2022-07-01T21:00:00Z,0.69,10.2
2022-07-01T20:55:00Z,0.674,10.1
2022-07-01T20:50:00Z,0.672,10.1
2022-07-01T20:45:00Z,0.713,10
2022-07-01T20:40:00Z,0.707,10
2022-07-01T20:35:00Z,0.707,9.9
2022-07-01T20:30:00Z,0.688,9.9
2022-07-01T20:25:00Z,0.675,9.8
2022-07-01T20:20:00Z,0.682,9.8
2022-07-01T20:15:00Z,0.696,9.8
2022-07-01T20:10:00Z,0.642,9.8
2022-07-01T20:05:00Z,0.658,9.8
2022-07-01T20:00:00Z,0.663,9.8
2022-07-01T19:55:00Z,0.652,9.8
2022-07-01T19:50:00Z,0.639,9.8
2022-07-01T19:45:00Z,0.668,9.8
2022-07-01T19:40:00Z,0.677,9.8
2022-07-01T19:35:00Z,0.653,9.8
2022-07-01T19:30:00Z,0.652,9.8
2022-07-01T19:25:00Z,0.702,9.8
2022-07-01T19:20:00Z,0.705,9.8
2022-07-01T19:15:00Z,0.7,9.8
2022-07-01T19:10:00Z,0.713,9.9
2022-07-01T19:05:00Z,0.726,9.9
2022-07-01T19:00:00Z,0.753,9.9
2022-07-01T18:55:00Z,0.739,9.9
2022-07-01T18:50:00Z,0.735,9.9
2022-07-01T18:45:00Z,0.718,9.9
2022-07-01T18:40:00Z,0.752,10
2022-07-01T18:35:00Z,0.77,10
2022-07-01T18:30:00Z,0.737,10
2022-07-01T18:25:00Z,0.728,10
2022-07-01T18:20:00Z,0.733,9.9
2022-07-01T18:15:00Z,0.721,9.9
2022-07-01T18:10:00Z,0.727,9.8
2022-07-01T18:05:00Z,0.719,9.8
2022-07-01T18:00:00Z,0.732,9.7
2022-07-01T17:55:00Z,0.719,9.7
2022-07-01T17:50:00Z,0.729,9.6
2022-07-01T17:45:00Z,0.743,9.6
2022-07-01T17:40:00Z,0.742,9.6
2022-07-01T17:35:00Z,0.729,9.5
2022-07-01T17:30:00Z,0.713,9.5
2022-07-01T17:25:00Z,0.695,9.5
2022-07-01T17:20:00Z,0.711,9.5
2022-07-01T17:15:00Z,0.68,9.5
2022-07-01T17:10:00Z,0.674,9.5
2022-07-01T17:05:00Z,0.656,9.5
2022-07-01T17:00:00Z,0.661,9.5
2022-07-01T16:55:00Z,0.669,9.5
2022-07-01T16:50:00Z,0.663,9.4
2022-07-01T16:45:00Z,0.663,9.4
2022-07-01T16:40:00Z,0.664,9.4
2022-07-01T16:35:00Z,0.683,9.4
2022-07-01T16:30:00Z,0.671,9.4
2022-07-01T16:25:00Z,0.677,9.4
2022-07-01T16:20:00Z,0.666,9.4
2022-07-01T16:15:00Z,0.679,9.4
2022-07-01T16:10:00Z,0.686,9.4
2022-07-01T16:05:00Z,0.666,9.4
2022-07-01T16:00:00Z,0.683,9.4
2022-07-01T15:55:00Z,0.67,9.3
2022-07-01T15:50:00Z,0.635,9.3
2022-07-01T15:45:00Z,0.645,9.3
2022-07-01T15:40:00Z,0.657,9.3
2022-07-01T15:35:00Z,0.657,9.3
2022-07-01T15:30:00Z,0.649,9.3
2022-07-01T15:25:00Z,0.644,9.3
2022-07-01T15:20:00Z,0.663,9.3
2022-07-01T15:15:00Z,0.667,9.3
2022-07-01T15:10:00Z,0.651,9.3
2022-07-01T15:05:00Z,0.636,9.3
2022-07-01T15:00:00Z,0.66,9.3
2022-07-01T14:55:00Z,0.661,9.3
2022-07-01T14:50:00Z,0.643,9.4
2022-07-01T14:45:00Z,0.67,9.4
2022-07-01T14:40:00Z,0.68,9.4
