fecha,marea
2022-07-13T23:25:02Z,0.903
2022-07-13T23:20:02Z,0.919
2022-07-13T23:15:02Z,0.887
2022-07-13T23:10:02Z,0.918
2022-07-13T23:05:02Z,0.886
2022-07-13T23:00:02Z,0.898
2022-07-13T22:55:02Z,0.903
2022-07-13T22:50:02Z,0.921
2022-07-13T22:45:02Z,0.936
2022-07-13T22:40:02Z,0.953
2022-07-13T22:35:02Z,0.986
2022-07-13T22:30:02Z,0.972
2022-07-13T22:25:02Z,0.976
2022-07-13T22:20:02Z,1.005
2022-07-13T22:15:02Z,1.004
2022-07-13T22:10:02Z,1.007
2022-07-13T22:05:02Z,1.023
2022-07-13T22:00:02Z,1.021
2022-07-13T21:55:02Z,1.011
2022-07-13T21:50:02Z,1.035
2022-07-13T21:45:02Z,1.043
2022-07-13T21:40:02Z,1.062
2022-07-13T21:35:02Z,1.059
2022-07-13T21:30:02Z,1.087
2022-07-13T21:25:02Z,1.085
2022-07-13T21:20:02Z,1.08
2022-07-13T21:15:02Z,1.11
2022-07-13T21:10:03Z,1.046
2022-07-13T21:05:03Z,1.083
2022-07-13T21:00:02Z,1.027
2022-07-13T20:55:02Z,1.031
2022-07-13T20:50:02Z,1.028
2022-07-13T20:45:02Z,1.076
2022-07-13T20:40:02Z,1.01
2022-07-13T20:35:02Z,1.035
2022-07-13T20:30:02Z,1.023
2022-07-13T20:25:02Z,1.004
2022-07-13T20:20:02Z,1.011
2022-07-13T20:15:02Z,0.98
2022-07-13T20:10:02Z,1.007
2022-07-13T20:05:02Z,0.965
2022-07-13T20:00:02Z,0.946
2022-07-13T19:55:02Z,0.94
2022-07-13T19:50:02Z,0.954
2022-07-13T19:45:02Z,0.916
2022-07-13T19:40:02Z,0.922
2022-07-13T19:35:02Z,0.889
2022-07-13T19:30:02Z,0.847
2022-07-13T19:25:02Z,0.897
2022-07-13T19:20:02Z,0.812
2022-07-13T19:15:02Z,0.866
2022-07-13T19:10:02Z,0.81
2022-07-13T19:05:02Z,0.856
2022-07-13T19:00:02Z,0.838
2022-07-13T18:55:02Z,0.814
2022-07-13T18:50:02Z,0.795
2022-07-13T18:45:02Z,0.86
2022-07-13T18:40:02Z,0.778
2022-07-13T18:35:02Z,0.816
2022-07-13T18:30:02Z,0.773
2022-07-13T18:25:02Z,0.765
2022-07-13T18:20:02Z,0.757
2022-07-13T18:15:02Z,0.773
2022-07-13T18:10:02Z,0.827
2022-07-13T18:05:02Z,0.734
2022-07-13T18:00:02Z,0.753
2022-07-13T17:55:02Z,0.694
2022-07-13T17:50:02Z,0.669
2022-07-13T17:45:02Z,0.759
2022-07-13T17:40:02Z,0.818
2022-07-13T17:35:02Z,0.75
2022-07-13T17:30:02Z,0.75
2022-07-13T17:25:02Z,0.769
2022-07-13T17:20:02Z,0.769
2022-07-13T17:15:02Z,0.755
2022-07-13T17:10:02Z,0.753
2022-07-13T17:05:02Z,0.808
2022-07-13T17:00:02Z,0.7
2022-07-13T16:55:02Z,0.704
2022-07-13T16:50:02Z,0.771
2022-07-13T16:45:02Z,0.807
2022-07-13T16:40:02Z,0.758
2022-07-13T16:35:02Z,0.855
2022-07-13T16:30:02Z,0.716
2022-07-13T16:25:02Z,0.868
2022-07-13T16:20:02Z,0.806
2022-07-13T16:15:02Z,0.816
2022-07-13T16:10:02Z,0.8
2022-07-13T16:05:02Z,0.814
2022-07-13T16:00:02Z,0.898
2022-07-13T15:55:02Z,0.833
2022-07-13T15:50:02Z,0.855
2022-07-13T15:45:02Z,0.848
2022-07-13T15:40:02Z,0.827
2022-07-13T15:35:02Z,0.887
2022-07-13T15:30:02Z,0.831
2022-07-13T15:25:02Z,0.818
2022-07-13T15:20:02Z,0.751
2022-07-13T15:15:02Z,0.745
2022-07-13T15:10:02Z,0.761
2022-07-13T15:05:02Z,0.774
2022-07-13T15:00:02Z,0.755
2022-07-13T14:55:02Z,0.891
