fecha,marea,temperatura
2022-07-20T23:25:00Z,0.324,11.4
2022-07-20T23:20:00Z,0.368,11.4
2022-07-20T23:15:00Z,0.335,11.4
2022-07-20T23:10:00Z,0.35,11.4
2022-07-20T23:05:00Z,0.361,11.4
2022-07-20T23:00:00Z,0.373,11.4
2022-07-20T22:55:00Z,0.353,11.3
2022-07-20T22:50:00Z,0.33,11.3
2022-07-20T22:45:00Z,0.355,11.3
2022-07-20T22:40:00Z,0.356,11.3
2022-07-20T22:35:00Z,0.352,11.3
2022-07-20T22:30:00Z,0.324,11.3
2022-07-20T22:25:00Z,0.359,11.3
2022-07-20T22:20:00Z,0.361,11.3
2022-07-20T22:15:00Z,0.359,11.3
2022-07-20T22:10:00Z,0.355,11.3
2022-07-20T22:05:00Z,0.368,11.3
2022-07-20T22:00:00Z,0.347,11.3
2022-07-20T21:55:00Z,0.382,11.3
2022-07-20T21:50:00Z,0.377,11.3
2022-07-20T21:45:00Z,0.346,11.3
2022-07-20T21:40:00Z,0.319,11.3
2022-07-20T21:35:00Z,0.321,11.3
2022-07-20T21:30:00Z,0.319,11.3
2022-07-20T21:25:00Z,0.292,11.3
2022-07-20T21:20:00Z,0.294,11.3
2022-07-20T21:15:00Z,0.305,11.3
2022-07-20T21:10:00Z,0.315,11.4
2022-07-20T21:05:00Z,0.299,11.4
2022-07-20T21:00:00Z,0.287,11.4
2022-07-20T20:55:00Z,0.304,11.4
2022-07-20T20:50:00Z,0.308,11.5
2022-07-20T20:45:00Z,0.313,11.5
2022-07-20T20:40:00Z,0.291,11.6
2022-07-20T20:35:00Z,0.297,11.6
2022-07-20T20:30:00Z,0.306,11.6
2022-07-20T20:25:00Z,0.306,11.6
2022-07-20T20:20:00Z,0.288,11.6
2022-07-20T20:15:00Z,0.301,11.6
2022-07-20T20:10:00Z,0.297,11.6
2022-07-20T20:05:00Z,0.273,11.6
2022-07-20T20:00:00Z,0.266,11.6
2022-07-20T19:55:00Z,0.259,11.6
2022-07-20T19:50:00Z,0.254,11.6
2022-07-20T19:45:00Z,0.24,11.6
2022-07-20T19:40:00Z,0.247,11.6
2022-07-20T19:35:00Z,0.25,11.5
2022-07-20T19:30:00Z,0.256,11.5
2022-07-20T19:25:00Z,0.25,11.4
2022-07-20T19:20:00Z,0.241,11.4
2022-07-20T19:15:00Z,0.235,11.4
2022-07-20T19:10:00Z,0.256,11.3
2022-07-20T19:05:00Z,0.284,11.3
2022-07-20T19:00:00Z,0.271,11.3
2022-07-20T18:55:00Z,0.26,11.3
2022-07-20T18:50:00Z,0.238,11.3
2022-07-20T18:45:00Z,0.257,11.2
2022-07-20T18:40:00Z,0.258,11.2
2022-07-20T18:35:00Z,0.244,11.2
2022-07-20T18:30:00Z,0.246,11.1
2022-07-20T18:25:00Z,0.289,11.1
2022-07-20T18:20:00Z,0.264,11.1
2022-07-20T18:15:00Z,0.25,11
2022-07-20T18:10:00Z,0.244,11
2022-07-20T18:05:00Z,0.284,11
2022-07-20T18:00:00Z,0.301,11
2022-07-20T17:55:00Z,0.288,11
2022-07-20T17:50:00Z,0.262,11
2022-07-20T17:45:00Z,0.268,11
2022-07-20T17:40:00Z,0.256,11
2022-07-20T17:35:00Z,0.246,11
2022-07-20T17:30:00Z,0.238,11
2022-07-20T17:25:00Z,0.241,11
2022-07-20T17:20:00Z,0.263,11
2022-07-20T17:15:00Z,0.231,11
2022-07-20T17:10:00Z,0.229,11
2022-07-20T17:05:00Z,0.245,11
2022-07-20T17:00:00Z,0.247,11
2022-07-20T16:55:00Z,0.237,10.9
2022-07-20T16:50:00Z,0.197,10.9
2022-07-20T16:45:00Z,0.201,10.9
2022-07-20T16:40:00Z,0.19,10.9
2022-07-20T16:35:00Z,0.161,10.9
2022-07-20T16:30:00Z,0.134,10.9
2022-07-20T16:25:00Z,0.111,10.9
2022-07-20T16:20:00Z,0.123,10.9
2022-07-20T16:15:00Z,0.109,10.9
2022-07-20T16:10:00Z,0.11,10.9
2022-07-20T16:05:00Z,0.133,10.9
2022-07-20T16:00:00Z,0.145,10.9
2022-07-20T15:55:00Z,0.167,10.9
2022-07-20T15:50:00Z,0.152,10.9
2022-07-20T15:45:00Z,0.118,10.9
2022-07-20T15:40:00Z,0.105,10.9
2022-07-20T15:35:00Z,0.109,10.9
2022-07-20T15:30:00Z,0.12,10.9
2022-07-20T15:25:00Z,0.139,10.9
2022-07-20T15:20:00Z,0.128,10.8
2022-07-20T15:15:00Z,0.087,10.8
2022-07-20T15:10:00Z,0.092,10.8
2022-07-20T15:05:00Z,0.106,10.8
2022-07-20T15:00:00Z,0.092,10.7
2022-07-20T14:55:00Z,0.11,10.7
2022-07-20T14:50:00Z,0.139,10.7
2022-07-20T14:45:00Z,0.145,10.7
2022-07-20T14:40:00Z,0.123,10.7
2022-07-20T14:35:00Z,0.09,10.7
2022-07-20T14:30:00Z,0.145,10.7
2022-07-20T14:25:00Z,0.18,10.7
2022-07-20T14:20:00Z,0.194,10.7
2022-07-20T14:15:00Z,0.173,10.7
2022-07-20T14:10:00Z,0.208,10.7
2022-07-20T14:05:00Z,0.235,10.7
2022-07-20T14:00:00Z,0.239,10.7
2022-07-20T13:55:00Z,0.264,10.7
2022-07-20T13:50:00Z,0.231,10.7
2022-07-20T13:45:00Z,0.268,10.7
2022-07-20T13:40:00Z,0.304,10.7
2022-07-20T13:35:00Z,0.28,10.6
2022-07-20T13:30:00Z,0.297,10.6
2022-07-20T13:25:00Z,0.29,10.7
2022-07-20T13:20:00Z,0.371,10.7
2022-07-20T13:15:00Z,0.412,10.7
2022-07-20T13:10:00Z,0.376,10.7
2022-07-20T13:05:00Z,0.398,10.6
2022-07-20T13:00:00Z,0.442,10.6
2022-07-20T12:55:00Z,0.44,10.6
2022-07-20T12:50:00Z,0.42,10.6
2022-07-20T12:45:00Z,0.46,10.6
2022-07-20T12:40:00Z,0.507,10.6
2022-07-20T12:35:00Z,0.446,10.5
2022-07-20T12:30:00Z,0.441,10.5
2022-07-20T12:25:00Z,0.487,10.5
2022-07-20T12:20:00Z,0.511,10.5
2022-07-20T12:15:00Z,0.482,10.4
2022-07-20T12:10:00Z,0.471,10.4
2022-07-20T12:05:00Z,0.546,10.4
2022-07-20T12:00:00Z,0.583,10.3
2022-07-20T11:55:00Z,0.556,10.3
2022-07-20T11:50:00Z,0.576,10.3
2022-07-20T11:45:00Z,0.563,10.3
2022-07-20T11:40:00Z,0.593,10.3
2022-07-20T11:35:00Z,0.613,10.3
2022-07-20T11:30:00Z,0.582,10.3
2022-07-20T11:25:00Z,0.571,10.3
2022-07-20T11:20:00Z,0.585,10.3
2022-07-20T11:15:00Z,0.615,10.3
2022-07-20T11:10:00Z,0.657,10.3
2022-07-20T11:05:00Z,0.678,10.3
2022-07-20T11:00:00Z,0.611,10.3
2022-07-20T10:55:00Z,0.609,10.3
2022-07-20T10:50:00Z,0.608,10.3
2022-07-20T10:45:00Z,0.65,10.3
2022-07-20T10:40:00Z,0.647,10.3
2022-07-20T10:35:00Z,0.628,10.3
2022-07-20T10:30:00Z,0.563,10.3
2022-07-20T10:25:00Z,0.591,10.3
2022-07-20T10:20:00Z,0.597,10.3
2022-07-20T10:15:00Z,0.57,10.3
2022-07-20T10:10:00Z,0.562,10.3
2022-07-20T10:05:00Z,0.584,10.3
2022-07-20T10:00:00Z,0.566,10.3
2022-07-20T09:55:00Z,0.566,10.3
2022-07-20T09:50:00Z,0.593,10.3
