fecha,marea
2022-07-24T23:25:02Z,1.167
2022-07-24T23:20:02Z,0.965
2022-07-24T23:15:02Z,1.098
2022-07-24T23:10:02Z,1.021
2022-07-24T23:05:02Z,0.915
2022-07-24T23:00:02Z,1.01
2022-07-24T22:55:02Z,1.092
2022-07-24T22:50:02Z,1.076
2022-07-24T22:45:02Z,1.091
2022-07-24T22:40:02Z,1.067
2022-07-24T22:35:02Z,1.097
2022-07-24T22:30:02Z,1.186
2022-07-24T22:25:02Z,1.017
2022-07-24T22:20:02Z,1.157
2022-07-24T22:15:02Z,1.213
2022-07-24T22:10:02Z,1.136
2022-07-24T22:05:02Z,1.138
2022-07-24T22:00:02Z,1.144
2022-07-24T21:55:03Z,1.059
2022-07-24T21:50:03Z,1.077
2022-07-24T21:45:02Z,1.049
2022-07-24T21:40:02Z,1.143
2022-07-24T21:35:02Z,1.12
2022-07-24T21:30:02Z,1.135
2022-07-24T21:25:02Z,1.009
2022-07-24T21:20:02Z,1.046
2022-07-24T21:15:02Z,1.138
2022-07-24T21:10:02Z,1.081
2022-07-24T21:05:02Z,1.172
2022-07-24T21:00:02Z,1.208
2022-07-24T20:55:02Z,1.048
2022-07-24T20:50:02Z,1.091
2022-07-24T20:45:02Z,1.111
2022-07-24T20:40:02Z,1.13
2022-07-24T20:35:02Z,1.22
2022-07-24T20:30:02Z,1.181
2022-07-24T20:25:02Z,1.165
2022-07-24T20:20:02Z,1.243
2022-07-24T20:15:02Z,1.169
2022-07-24T20:10:02Z,1.266
2022-07-24T20:05:02Z,1.178
2022-07-24T20:00:02Z,1.241
2022-07-24T19:55:02Z,1.206
2022-07-24T19:50:02Z,1.24
2022-07-24T19:45:02Z,1.242
2022-07-24T19:40:02Z,1.273
2022-07-24T19:35:02Z,1.202
2022-07-24T19:30:02Z,1.245
2022-07-24T19:25:02Z,1.279
2022-07-24T19:20:02Z,1.234
2022-07-24T19:15:02Z,1.277
2022-07-24T19:10:02Z,1.311
2022-07-24T19:05:02Z,1.326
2022-07-24T19:00:02Z,1.307
2022-07-24T18:55:02Z,1.296
2022-07-24T18:50:02Z,1.316
2022-07-24T18:45:02Z,1.303
2022-07-24T18:40:02Z,1.28
2022-07-24T18:35:02Z,1.37
2022-07-24T18:30:02Z,1.276
2022-07-24T18:25:02Z,1.307
2022-07-24T18:20:02Z,1.244
2022-07-24T18:15:02Z,1.267
2022-07-24T18:10:02Z,1.257
2022-07-24T18:05:02Z,1.253
2022-07-24T18:00:02Z,1.256
2022-07-24T17:55:02Z,1.272
2022-07-24T17:50:02Z,1.243
2022-07-24T17:45:02Z,1.285
2022-07-24T17:40:02Z,1.259
2022-07-24T17:35:02Z,1.257
2022-07-24T17:30:02Z,1.233
2022-07-24T17:25:02Z,1.256
2022-07-24T17:20:02Z,1.226
2022-07-24T17:15:02Z,1.163
2022-07-24T17:10:02Z,1.217
2022-07-24T17:05:02Z,1.183
2022-07-24T17:00:02Z,1.254
2022-07-24T16:55:02Z,1.165
2022-07-24T16:50:02Z,1.181
2022-07-24T16:45:02Z,1.19
2022-07-24T16:40:02Z,1.15
2022-07-24T16:35:02Z,1.22
2022-07-24T16:30:02Z,1.183
2022-07-24T16:25:02Z,1.133
2022-07-24T16:20:02Z,1.178
2022-07-24T16:15:02Z,1.137
2022-07-24T16:10:02Z,1.195
2022-07-24T16:05:02Z,1.12
2022-07-24T16:00:02Z,1.102
2022-07-24T15:55:02Z,1.106
2022-07-24T15:50:02Z,1.093
2022-07-24T15:45:02Z,1.143
2022-07-24T15:40:02Z,1.102
2022-07-24T15:35:02Z,1.136
2022-07-24T15:30:02Z,1.18
2022-07-24T15:25:02Z,1.126
2022-07-24T15:20:02Z,1.153
2022-07-24T15:15:02Z,1.09
2022-07-24T15:10:02Z,1.196
2022-07-24T15:05:02Z,1.137
2022-07-24T15:00:02Z,1.129
2022-07-24T14:55:02Z,1.127
2022-07-24T14:50:02Z,1.097
2022-07-24T14:45:02Z,1.151
2022-07-24T14:40:02Z,1.137
2022-07-24T14:35:02Z,1.146
