fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-07-08T23:25:08Z,12.7,42,1017.2,14,64,ENE
2022-07-08T23:20:10Z,12.7,42,1017,16.7,65,ENE
2022-07-08T23:15:08Z,12.7,42,1016.7,18.9,66,ENE
2022-07-08T23:10:10Z,12.7,42,1016.4,22.9,73,ENE
2022-07-08T23:05:08Z,12.8,41,1016.6,22.4,63,ENE
2022-07-08T23:00:10Z,12.8,41,1016.6,22.2,67,ENE
2022-07-08T22:55:08Z,12.8,41,1016.4,22,70,ENE
2022-07-08T22:50:10Z,12.9,41,1016.4,24.7,68,ENE
2022-07-08T22:45:08Z,12.9,40,1016.6,19.8,66,ENE
2022-07-08T22:40:10Z,13,39,1016.6,22.2,66,ENE
2022-07-08T22:35:08Z,13,39,1016.6,22.2,64,ENE
2022-07-08T22:30:10Z,13.1,39,1016.7,20,63,ENE
2022-07-08T22:25:08Z,13.1,38,1016.7,23.9,62,ENE
2022-07-08T22:20:10Z,13.2,37,1016.8,23.9,63,ENE
2022-07-08T22:15:08Z,13.2,37,1016.7,26.8,57,ENE
2022-07-08T22:10:10Z,13.2,37,1016.5,22.7,64,ENE
2022-07-08T22:05:08Z,13.3,36,1016.5,23.7,71,ENE
2022-07-08T22:00:10Z,13.3,36,1016.5,23.3,71,ENE
2022-07-08T21:55:08Z,13.4,36,1016.8,21.8,69,ENE
2022-07-08T21:50:10Z,13.4,35,1016.8,20,74,ENE
2022-07-08T21:45:08Z,13.4,35,1016.9,20.2,73,ENE
2022-07-08T21:40:10Z,13.5,35,1016.9,21.6,71,ENE
2022-07-08T21:35:08Z,13.5,35,1017,21.2,67,ENE
2022-07-08T21:30:10Z,13.5,35,1016.8,22.2,69,ENE
2022-07-08T21:25:08Z,13.5,36,1016.8,24.9,75,ENE
2022-07-08T21:20:10Z,13.5,36,1016.8,22.4,73,ENE
2022-07-08T21:15:08Z,13.5,37,1016.9,24.3,74,ENE
2022-07-08T21:10:10Z,13.6,37,1017.5,14.4,77,ENE
2022-07-08T21:05:08Z,13.7,36,1017.7,14,73,ENE
2022-07-08T21:00:10Z,13.7,37,1017.6,15.2,70,ENE
2022-07-08T20:55:08Z,13.6,39,1017.5,14.2,69,ENE
