fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-05-27T23:25:08Z,12.1,70,1017.9,9.1,166,SSE
2022-05-27T23:20:10Z,12.1,71,1017.9,8.4,171,S
2022-05-27T23:15:08Z,12.1,71,1017.8,8.9,179,S
2022-05-27T23:10:10Z,12.2,72,1017.8,8.4,171,S
2022-05-27T23:05:08Z,12.1,72,1017.8,8.7,174,S
2022-05-27T23:00:10Z,12.2,72,1017.7,8.5,175,S
2022-05-27T22:55:08Z,12.1,72,1017.7,9.2,177,S
2022-05-27T22:50:10Z,12.1,72,1017.7,8.8,180,S
2022-05-27T22:45:08Z,12.2,74,1017.7,8.9,179,S
2022-05-27T22:40:10Z,12.2,74,1017.7,9,179,S
2022-05-27T22:35:08Z,12.1,72,1017.7,8,185,S
2022-05-27T22:30:10Z,12.2,71,1017.6,9.6,168,SSE
2022-05-27T22:25:08Z,12.2,70,1017.6,9,170,S
2022-05-27T22:20:10Z,12.1,71,1017.6,9.1,176,S
2022-05-27T22:15:08Z,12.1,72,1017.5,9.2,179,S
2022-05-27T22:10:10Z,12.2,72,1017.5,8.2,181,S
2022-05-27T22:05:08Z,12.3,73,1017.4,8.9,181,S
2022-05-27T22:00:10Z,12.2,72,1017.4,8.8,179,S
2022-05-27T21:55:08Z,12.3,73,1017.4,9.6,173,S
2022-05-27T21:50:10Z,12.3,73,1017.4,9.3,177,S
2022-05-27T21:45:09Z,12.3,73,1017.4,8.9,176,S
2022-05-27T21:40:10Z,12.3,73,1017.3,9.4,174,S
2022-05-27T21:35:09Z,12.3,72,1017.3,10.3,166,SSE
2022-05-27T21:30:10Z,12.2,72,1017.3,7.9,179,S
2022-05-27T21:25:09Z,12.3,71,1017.3,8.4,183,S
2022-05-27T21:20:10Z,12.3,71,1017.2,8.2,180,S
2022-05-27T21:15:09Z,12.3,68,1017.1,8.3,180,S
2022-05-27T21:10:10Z,12.3,69,1017,8.9,177,S
2022-05-27T21:05:09Z,12.3,67,1017,10.3,165,SSE
2022-05-27T21:00:10Z,12.3,67,1017,9.7,173,S
2022-05-27T20:55:08Z,12.3,68,1017,8.8,175,S
2022-05-27T20:50:10Z,12.4,68,1017,9.3,174,S
2022-05-27T20:45:09Z,12.3,66,1016.9,9.8,169,S
2022-05-27T20:40:10Z,12.3,68,1016.9,9.2,176,S
2022-05-27T20:35:09Z,12.4,67,1016.9,9,182,S
2022-05-27T20:30:10Z,12.4,66,1016.9,8.5,178,S
2022-05-27T20:25:08Z,12.5,67,1017,8.8,176,S
2022-05-27T20:20:10Z,12.5,65,1016.9,8.5,181,S
2022-05-27T20:15:08Z,12.6,65,1016.9,9.7,169,S
2022-05-27T20:10:10Z,12.7,65,1016.8,9.6,173,S
2022-05-27T20:05:08Z,12.7,64,1016.8,10,168,SSE
2022-05-27T20:00:10Z,12.8,65,1016.9,10.4,170,S
2022-05-27T19:55:08Z,12.8,63,1016.9,11.1,170,S
2022-05-27T19:50:10Z,12.9,65,1016.8,10,177,S
2022-05-27T19:45:08Z,12.8,64,1016.8,10.8,166,SSE
2022-05-27T19:40:10Z,12.9,63,1016.7,11.1,175,S
2022-05-27T19:35:08Z,13,63,1016.6,13,168,SSE
2022-05-27T19:30:10Z,13,65,1016.5,12.3,167,SSE
2022-05-27T19:25:08Z,13,65,1016.4,13.2,169,S
2022-05-27T19:20:10Z,13,65,1016.4,12,175,S
2022-05-27T19:15:08Z,13,64,1016.3,12.6,171,S
2022-05-27T19:10:10Z,13.1,65,1016.2,14,165,SSE
2022-05-27T19:05:08Z,13.1,65,1016.2,13.8,165,SSE
2022-05-27T19:00:10Z,13.1,64,1016.2,12,162,SSE
2022-05-27T18:55:08Z,13.1,65,1016.2,12,164,SSE
2022-05-27T18:50:10Z,13.2,65,1016.2,12.3,160,SSE
2022-05-27T18:45:08Z,13.2,65,1016.3,13.7,160,SSE
2022-05-27T18:40:10Z,13.3,64,1016.3,13.1,163,SSE
2022-05-27T18:35:08Z,13.3,64,1016.3,12.4,156,SSE
2022-05-27T18:30:10Z,13.2,65,1016.2,12.6,161,SSE
2022-05-27T18:25:08Z,13.3,65,1016.3,11.4,155,SSE
2022-05-27T18:20:10Z,13.4,65,1016.4,12.6,166,SSE
2022-05-27T18:15:08Z,13.3,64,1016.5,12.1,158,SSE
2022-05-27T18:10:10Z,13.5,65,1016.5,11.8,164,SSE
2022-05-27T18:05:08Z,13.5,63,1016.6,11.7,169,S
2022-05-27T18:00:10Z,13.5,64,1016.6,11.2,168,SSE
2022-05-27T17:55:08Z,13.4,64,1016.6,12.4,165,SSE
2022-05-27T17:50:10Z,13.4,63,1016.6,12.5,165,SSE
2022-05-27T17:45:08Z,13.5,64,1016.6,12.8,169,S
2022-05-27T17:40:10Z,13.4,64,1016.6,12.6,164,SSE
2022-05-27T17:35:08Z,13.5,64,1016.7,12.1,162,SSE
2022-05-27T17:30:10Z,13.4,63,1016.7,12.2,163,SSE
2022-05-27T17:25:08Z,13.5,64,1016.6,11.5,166,SSE
2022-05-27T17:20:10Z,13.6,64,1016.6,11.6,165,SSE
2022-05-27T17:15:08Z,13.5,65,1016.7,11.7,162,SSE
2022-05-27T17:10:10Z,13.6,63,1016.8,11,163,SSE
