fecha,marea,temperatura
2022-09-11T23:20:00Z,0.5,14.5
2022-09-11T23:15:00Z,0.492,14.5
2022-09-11T23:10:00Z,0.475,14.5
2022-09-11T23:05:00Z,0.489,14.5
2022-09-11T22:55:00Z,0.459,14.5
2022-09-11T23:00:00Z,0.482,14.5
2022-09-11T22:50:00Z,0.454,14.6
2022-09-11T22:45:00Z,0.454,14.6
2022-09-11T22:40:00Z,0.465,14.6
2022-09-11T22:35:00Z,0.469,14.6
2022-09-11T22:30:00Z,0.466,14.6
2022-09-11T22:25:00Z,0.487,14.6
2022-09-11T22:20:00Z,0.501,14.6
2022-09-11T22:15:00Z,0.489,14.6
2022-09-11T22:10:00Z,0.498,14.6
2022-09-11T22:05:00Z,0.528,14.6
2022-09-11T22:00:00Z,0.525,14.6
2022-09-11T21:55:00Z,0.517,14.6
2022-09-11T21:50:00Z,0.541,14.6
2022-09-11T21:45:00Z,0.547,14.6
2022-09-11T21:40:00Z,0.579,14.6
2022-09-11T21:35:00Z,0.579,14.6
2022-09-11T21:30:00Z,0.588,14.6
2022-09-11T21:25:00Z,0.602,14.6
2022-09-11T21:20:00Z,0.631,14.6
2022-09-11T21:10:00Z,0.652,14.6
2022-09-11T21:15:00Z,0.624,14.6
2022-09-11T21:05:00Z,0.661,14.6
2022-09-11T21:00:00Z,0.672,14.6
2022-09-11T20:55:00Z,0.673,14.6
2022-09-11T20:45:00Z,0.726,14.6
2022-09-11T20:50:00Z,0.701,14.6
2022-09-11T20:40:00Z,0.738,14.6
2022-09-11T20:35:00Z,0.749,14.6
2022-09-11T20:30:00Z,0.76,14.6
2022-09-11T20:25:00Z,0.791,14.6
2022-09-11T20:20:00Z,0.797,14.6
2022-09-11T20:15:00Z,0.815,14.6
2022-09-11T20:10:00Z,0.827,14.6
2022-09-11T20:05:00Z,0.847,14.6
2022-09-11T20:00:00Z,0.855,14.6
2022-09-11T19:50:00Z,0.872,14.6
2022-09-11T19:45:00Z,0.869,14.6
2022-09-11T19:55:00Z,0.862,14.6
2022-09-11T19:40:00Z,0.881,14.6
2022-09-11T19:50:00Z,0.872,14.6
2022-09-11T19:45:00Z,0.869,14.6
2022-09-11T19:35:00Z,0.872,14.6
2022-09-11T19:30:00Z,0.867,14.6
2022-09-11T19:25:00Z,0.882,14.6
2022-09-11T19:20:00Z,0.882,14.6
2022-09-11T19:15:00Z,0.898,14.5
2022-09-11T19:10:00Z,0.892,14.5
2022-09-11T19:00:00Z,0.89,14.5
2022-09-11T19:05:00Z,0.895,14.5
2022-09-11T18:50:00Z,0.903,14.5
2022-09-11T18:45:00Z,0.909,14.5
2022-09-11T18:55:00Z,0.884,14.5
2022-09-11T18:50:00Z,0.903,14.5
2022-09-11T18:40:00Z,0.899,14.4
2022-09-11T18:35:00Z,0.895,14.4
2022-09-11T18:30:00Z,0.882,14.4
2022-09-11T18:25:00Z,0.879,14.3
2022-09-11T18:20:00Z,0.891,14.3
2022-09-11T18:15:00Z,0.883,14.3
