fecha,marea,temperatura
2022-05-26T23:25:00Z,1.076,14.8
2022-05-26T23:20:00Z,1.068,14.9
2022-05-26T23:15:00Z,1.061,14.9
2022-05-26T23:10:00Z,1.052,14.9
2022-05-26T23:05:00Z,1.065,14.9
2022-05-26T23:00:00Z,1.06,14.9
2022-05-26T22:55:00Z,1.028,14.9
2022-05-26T22:50:00Z,1.043,14.9
2022-05-26T22:45:00Z,1.037,15
2022-05-26T22:40:00Z,0.999,15
2022-05-26T22:35:00Z,1.061,15
2022-05-26T22:30:00Z,1.05,15
2022-05-26T22:25:00Z,1.069,15
2022-05-26T22:20:00Z,1.068,15
2022-05-26T22:15:00Z,1.077,15
2022-05-26T22:10:00Z,1.073,15
2022-05-26T22:05:00Z,1.059,15
2022-05-26T22:00:00Z,1.069,15
2022-05-26T21:55:00Z,1.083,15
2022-05-26T21:50:00Z,1.072,15
2022-05-26T21:45:00Z,1.076,14.9
2022-05-26T21:40:00Z,1.067,14.9
2022-05-26T21:35:00Z,1.075,14.9
2022-05-26T21:30:00Z,1.071,14.8
2022-05-26T21:25:00Z,1.051,14.8
2022-05-26T21:20:00Z,1.049,14.8
2022-05-26T21:15:00Z,1.045,14.8
2022-05-26T21:10:00Z,1.057,14.8
2022-05-26T21:05:00Z,1.053,14.8
2022-05-26T21:00:00Z,1.045,14.7
2022-05-26T20:55:00Z,1.055,14.7
2022-05-26T20:50:00Z,1.028,14.7
2022-05-26T20:45:00Z,1.047,14.7
2022-05-26T20:40:00Z,1.051,14.7
2022-05-26T20:35:00Z,1.042,14.7
2022-05-26T20:30:00Z,1.022,14.7
2022-05-26T20:25:00Z,1.027,14.7
2022-05-26T20:20:00Z,1.038,14.7
2022-05-26T20:15:00Z,1.026,14.7
2022-05-26T20:10:00Z,1.018,14.6
2022-05-26T20:05:00Z,1.022,14.6
2022-05-26T20:00:00Z,1.011,14.6
2022-05-26T19:55:00Z,0.999,14.6
2022-05-26T19:50:00Z,1.008,14.6
2022-05-26T19:45:00Z,1.01,14.6
2022-05-26T19:40:00Z,1.036,14.7
2022-05-26T19:35:00Z,1.029,14.7
2022-05-26T19:30:00Z,1.025,14.7
2022-05-26T19:25:00Z,1.031,14.6
2022-05-26T19:20:00Z,1.049,14.6
2022-05-26T19:15:00Z,1.051,14.6
2022-05-26T19:10:00Z,1.072,14.6
2022-05-26T19:05:00Z,1.056,14.6
2022-05-26T19:00:00Z,1.054,14.6
2022-05-26T18:55:00Z,1.068,14.6
2022-05-26T18:50:00Z,1.096,14.6
2022-05-26T18:45:00Z,1.09,14.6
2022-05-26T18:40:00Z,1.103,14.6
2022-05-26T18:35:00Z,1.117,14.6
2022-05-26T18:30:00Z,1.115,14.6
2022-05-26T18:25:00Z,1.12,14.6
2022-05-26T18:20:00Z,1.119,14.6
2022-05-26T18:15:00Z,1.131,14.5
2022-05-26T18:10:00Z,1.121,14.5
2022-05-26T18:05:00Z,1.155,14.6
2022-05-26T18:00:00Z,1.143,14.6
2022-05-26T17:55:00Z,1.143,14.6
2022-05-26T17:50:00Z,1.185,14.6
2022-05-26T17:45:00Z,1.189,14.6
2022-05-26T17:40:00Z,1.195,14.6
2022-05-26T17:35:00Z,1.223,14.6
2022-05-26T17:30:00Z,1.238,14.6
2022-05-26T17:25:00Z,1.25,14.6
2022-05-26T17:20:00Z,1.281,14.6
2022-05-26T17:15:00Z,1.284,14.6
2022-05-26T17:10:00Z,1.29,14.6
2022-05-26T17:05:00Z,1.313,14.6
2022-05-26T17:00:00Z,1.318,14.7
2022-05-26T16:55:00Z,1.313,14.7
2022-05-26T16:50:00Z,1.325,14.7
2022-05-26T16:45:00Z,1.325,14.7
