fecha,marea,temperatura
2022-08-27T23:20:00Z,1.821,13.8
2022-08-27T23:15:00Z,1.737,13.8
2022-08-27T23:10:00Z,1.756,13.8
2022-08-27T23:00:00Z,1.736,13.8
2022-08-27T23:05:00Z,1.76,13.8
2022-08-27T22:55:00Z,1.809,13.8
2022-08-27T22:50:00Z,1.807,13.8
2022-08-27T22:45:00Z,1.794,13.8
2022-08-27T22:40:00Z,1.725,13.8
2022-08-27T22:35:00Z,1.686,13.8
2022-08-27T22:30:00Z,1.71,13.8
2022-08-27T22:25:00Z,1.644,13.8
2022-08-27T22:20:00Z,1.622,13.8
2022-08-27T22:15:00Z,1.514,13.8
2022-08-27T22:10:00Z,1.494,13.8
2022-08-27T22:05:00Z,1.443,13.8
2022-08-27T22:00:00Z,1.43,13.8
2022-08-27T21:50:00Z,1.463,13.9
2022-08-27T21:55:00Z,1.431,13.9
2022-08-27T21:45:00Z,1.366,13.9
2022-08-27T21:40:00Z,1.348,13.9
2022-08-27T21:35:00Z,1.347,13.9
2022-08-27T21:30:00Z,1.302,13.9
2022-08-27T21:25:00Z,1.305,13.9
2022-08-27T21:20:00Z,1.269,13.9
2022-08-27T21:15:00Z,1.27,13.9
2022-08-27T21:10:00Z,1.277,13.9
2022-08-27T21:05:00Z,1.262,13.9
2022-08-27T21:00:00Z,1.269,13.9
2022-08-27T20:55:00Z,1.253,13.9
2022-08-27T20:50:00Z,1.29,13.9
2022-08-27T20:45:00Z,1.347,13.9
2022-08-27T20:40:00Z,1.375,13.9
2022-08-27T20:35:00Z,1.335,13.9
2022-08-27T20:30:00Z,1.345,13.9
2022-08-27T20:25:00Z,1.377,13.9
2022-08-27T20:20:00Z,1.36,13.9
2022-08-27T20:15:00Z,1.329,13.9
2022-08-27T20:10:00Z,1.319,13.9
2022-08-27T20:05:00Z,1.343,13.9
2022-08-27T20:00:00Z,1.339,13.9
2022-08-27T19:55:00Z,1.364,13.9
2022-08-27T19:45:00Z,1.32,13.9
2022-08-27T19:50:00Z,1.385,13.9
2022-08-27T19:40:00Z,1.342,13.9
2022-08-27T19:30:00Z,1.36,13.9
2022-08-27T19:25:00Z,1.323,13.9
2022-08-27T19:20:00Z,1.298,13.9
2022-08-27T19:35:00Z,1.349,13.9
2022-08-27T19:30:00Z,1.36,13.9
2022-08-27T19:15:00Z,1.351,13.9
2022-08-27T19:10:00Z,1.307,13.9
2022-08-27T19:05:00Z,1.302,13.9
2022-08-27T19:00:00Z,1.225,13.9
2022-08-27T18:55:00Z,1.254,13.9
2022-08-27T18:50:00Z,1.275,13.9
2022-08-27T18:45:00Z,1.188,13.9
2022-08-27T18:40:00Z,1.192,13.9
2022-08-27T18:35:00Z,1.139,13.9
2022-08-27T18:30:00Z,1.13,13.9
2022-08-27T18:25:00Z,1.157,13.9
2022-08-27T18:20:00Z,1.163,13.9
2022-08-27T18:15:00Z,1.101,13.9
2022-08-27T18:10:00Z,1.09,13.9
2022-08-27T18:05:00Z,1.075,13.9
2022-08-27T18:00:00Z,1.095,13.9
2022-08-27T17:55:00Z,1.11,13.9
2022-08-27T17:45:00Z,1.116,13.9
2022-08-27T17:50:00Z,1.133,13.9
2022-08-27T17:40:00Z,1.159,13.9
2022-08-27T17:35:00Z,1.169,13.9
2022-08-27T17:30:00Z,1.183,13.9
2022-08-27T17:25:00Z,1.158,13.9
2022-08-27T17:20:00Z,1.186,13.9
2022-08-27T17:15:00Z,1.193,13.9
2022-08-27T17:10:00Z,1.206,13.9
2022-08-27T17:05:00Z,1.154,13.9
2022-08-27T17:00:00Z,1.209,13.9
2022-08-27T16:55:00Z,1.201,13.9
2022-08-27T16:50:00Z,1.172,13.9
2022-08-27T16:45:00Z,1.112,13.9
2022-08-27T16:40:00Z,1.185,13.9
2022-08-27T16:35:00Z,1.244,13.9
2022-08-27T16:30:00Z,1.182,13.9
2022-08-27T16:25:00Z,1.127,13.9
2022-08-27T16:20:00Z,1.105,13.9
2022-08-27T16:15:00Z,1.089,13.9
2022-08-27T16:10:00Z,1.078,13.9
2022-08-27T16:05:00Z,1.058,13.9
2022-08-27T16:00:00Z,1.044,13.9
2022-08-27T15:55:00Z,0.996,13.9
2022-08-27T15:50:00Z,0.915,13.9
2022-08-27T15:45:00Z,0.904,13.9
