fecha,marea,temperatura
2022-05-19T23:15:00Z,0.698,14
2022-05-19T23:10:00Z,0.705,14
2022-05-19T23:05:00Z,0.743,14
2022-05-19T23:00:00Z,0.723,14
2022-05-19T22:55:00Z,0.729,14
2022-05-19T22:50:00Z,0.779,14
2022-05-19T22:45:00Z,0.789,14
2022-05-19T22:40:00Z,0.771,14
2022-05-19T22:35:00Z,0.802,14
2022-05-19T22:30:00Z,0.807,14
2022-05-19T22:25:00Z,0.822,14
2022-05-19T22:20:00Z,0.837,14
2022-05-19T22:15:00Z,0.833,14
2022-05-19T22:10:00Z,0.878,14
2022-05-19T22:05:00Z,0.876,14
2022-05-19T22:00:00Z,0.891,14
2022-05-19T21:55:00Z,0.913,14
2022-05-19T21:50:00Z,0.96,14
2022-05-19T21:45:00Z,0.948,14
2022-05-19T21:40:00Z,0.952,14
2022-05-19T21:35:00Z,0.973,14
2022-05-19T21:30:00Z,0.977,14
2022-05-19T21:25:00Z,0.994,14
2022-05-19T21:20:00Z,1.001,14
2022-05-19T21:15:00Z,0.989,14
2022-05-19T21:10:00Z,0.973,14
2022-05-19T21:05:00Z,0.976,14
2022-05-19T21:00:00Z,0.981,14
2022-05-19T20:55:00Z,0.958,14
2022-05-19T20:50:00Z,0.939,14
2022-05-19T20:45:00Z,0.931,14
2022-05-19T20:40:00Z,0.928,14
2022-05-19T20:35:00Z,0.932,14
2022-05-19T20:30:00Z,0.945,14
2022-05-19T20:25:00Z,0.893,14
2022-05-19T20:20:00Z,0.93,14
2022-05-19T20:15:00Z,0.948,14
2022-05-19T20:10:00Z,0.922,14
2022-05-19T20:05:00Z,0.905,14
2022-05-19T20:00:00Z,0.912,14
2022-05-19T19:55:00Z,0.899,14
2022-05-19T19:50:00Z,0.886,14
2022-05-19T19:45:00Z,0.907,14
2022-05-19T19:40:00Z,0.895,14
2022-05-19T19:35:00Z,0.902,14
2022-05-19T19:30:00Z,0.911,14.1
2022-05-19T19:25:00Z,0.917,14.1
2022-05-19T19:20:00Z,0.919,14.1
2022-05-19T19:15:00Z,0.921,14.1
2022-05-19T19:10:00Z,0.911,14.1
2022-05-19T19:05:00Z,0.92,14.1
2022-05-19T19:00:00Z,0.908,14.1
2022-05-19T18:55:00Z,0.925,14.1
2022-05-19T18:50:00Z,0.93,14.1
2022-05-19T18:45:00Z,0.902,14.1
2022-05-19T18:40:00Z,0.904,14.1
2022-05-19T18:35:00Z,0.88,14.1
2022-05-19T18:30:00Z,0.91,14.1
2022-05-19T18:25:00Z,0.919,14.1
2022-05-19T18:20:00Z,0.883,14.1
2022-05-19T18:15:00Z,0.866,14.1
2022-05-19T18:10:00Z,0.879,14.1
2022-05-19T18:05:00Z,0.859,14.1
2022-05-19T18:00:00Z,0.857,14.1
2022-05-19T17:55:00Z,0.825,14.1
2022-05-19T17:50:00Z,0.829,14.1
2022-05-19T17:45:00Z,0.799,14.1
2022-05-19T17:40:00Z,0.775,14.1
2022-05-19T17:35:00Z,0.765,14.1
2022-05-19T17:30:00Z,0.765,14.1
2022-05-19T17:25:00Z,0.755,14.1
2022-05-19T17:20:00Z,0.728,14.1
2022-05-19T17:15:00Z,0.716,14
2022-05-19T17:10:00Z,0.736,14
2022-05-19T17:05:00Z,0.742,14
2022-05-19T17:00:00Z,0.713,14
2022-05-19T16:55:00Z,0.694,14
2022-05-19T16:50:00Z,0.708,14
2022-05-19T16:45:00Z,0.717,14
2022-05-19T16:40:00Z,0.701,13.9
2022-05-19T16:35:00Z,0.673,13.9
2022-05-19T16:30:00Z,0.721,13.9
2022-05-19T16:25:00Z,0.668,13.9
2022-05-19T16:20:00Z,0.669,13.9
2022-05-19T16:15:00Z,0.687,13.9
2022-05-19T16:10:00Z,0.661,13.9
2022-05-19T16:05:00Z,0.652,13.9
2022-05-19T16:00:00Z,0.7,13.9
2022-05-19T15:55:00Z,0.679,13.9
2022-05-19T15:50:00Z,0.662,13.9
2022-05-19T15:45:00Z,0.686,13.9
2022-05-19T15:40:00Z,0.657,13.9
2022-05-19T15:35:00Z,0.634,13.9
2022-05-19T15:30:00Z,0.639,13.9
2022-05-19T15:25:00Z,0.616,13.9
2022-05-19T15:20:00Z,0.63,13.9
2022-05-19T15:15:00Z,0.614,13.9
2022-05-19T15:10:00Z,0.618,13.9
2022-05-19T15:05:00Z,0.606,13.9
2022-05-19T15:00:00Z,0.614,13.9
2022-05-19T14:55:00Z,0.616,13.8
2022-05-19T14:50:00Z,0.613,13.8
2022-05-19T14:45:00Z,0.61,13.8
2022-05-19T14:40:00Z,0.595,13.8
2022-05-19T14:35:00Z,0.549,13.8
2022-05-19T14:30:00Z,0.545,13.8
2022-05-19T14:25:00Z,0.553,13.8
2022-05-19T14:20:00Z,0.541,13.8
2022-05-19T14:15:00Z,0.531,13.8
2022-05-19T14:10:00Z,0.543,13.8
2022-05-19T14:05:00Z,0.518,13.8
2022-05-19T14:00:00Z,0.503,13.8
2022-05-19T13:55:00Z,0.485,13.8
2022-05-19T13:50:00Z,0.49,13.8
2022-05-19T13:45:00Z,0.479,13.8
2022-05-19T13:40:00Z,0.45,13.8
2022-05-19T13:35:00Z,0.44,13.8
2022-05-19T13:30:00Z,0.409,13.8
2022-05-19T13:25:00Z,0.404,13.8
2022-05-19T13:20:00Z,0.365,13.8
2022-05-19T13:15:00Z,0.38,13.8
2022-05-19T13:10:00Z,0.35,13.8
2022-05-19T13:05:00Z,0.331,13.8
2022-05-19T13:00:00Z,0.337,13.8
2022-05-19T12:55:00Z,0.335,13.8
2022-05-19T12:50:00Z,0.337,13.8
2022-05-19T12:45:00Z,0.318,13.8
2022-05-19T12:40:00Z,0.322,13.8
2022-05-19T12:35:00Z,0.338,13.8
2022-05-19T12:30:00Z,0.329,13.8
2022-05-19T12:25:00Z,0.329,13.8
2022-05-19T12:20:00Z,0.349,13.8
2022-05-19T12:15:00Z,0.362,13.8
2022-05-19T12:10:00Z,0.351,13.8
2022-05-19T12:05:00Z,0.36,13.8
2022-05-19T12:00:00Z,0.379,13.8
2022-05-19T11:55:00Z,0.398,13.8
2022-05-19T11:50:00Z,0.403,13.8
2022-05-19T11:45:00Z,0.425,13.8
2022-05-19T11:40:00Z,0.433,13.8
2022-05-19T11:35:00Z,0.457,13.8
2022-05-19T11:30:00Z,0.471,13.8
2022-05-19T11:25:00Z,0.489,13.8
2022-05-19T11:20:00Z,0.522,13.8
2022-05-19T11:15:00Z,0.535,13.8
2022-05-19T11:10:00Z,0.559,13.8
2022-05-19T11:05:00Z,0.575,13.8
2022-05-19T11:00:00Z,0.582,13.8
2022-05-19T10:55:00Z,0.62,13.8
2022-05-19T10:50:00Z,0.63,13.8
2022-05-19T10:45:00Z,0.653,13.8
2022-05-19T10:40:00Z,0.667,13.8
2022-05-19T10:35:00Z,0.671,13.8
2022-05-19T10:30:00Z,0.677,13.8
2022-05-19T10:25:00Z,0.704,13.8
2022-05-19T10:20:00Z,0.73,13.9
2022-05-19T10:15:00Z,0.736,13.9
2022-05-19T10:10:00Z,0.751,13.9
2022-05-19T10:05:00Z,0.777,13.9
2022-05-19T10:00:00Z,0.802,13.9
2022-05-19T09:55:00Z,0.801,13.9
2022-05-19T09:50:00Z,0.83,13.9
2022-05-19T09:45:00Z,0.845,13.9
2022-05-19T09:40:00Z,0.883,13.9
2022-05-19T09:35:00Z,0.912,13.9
2022-05-19T09:30:00Z,0.917,13.9
2022-05-19T09:25:00Z,0.961,13.9
2022-05-19T09:20:00Z,0.976,13.9
2022-05-19T09:15:00Z,0.986,13.9
2022-05-19T09:10:00Z,1.021,13.9
2022-05-19T09:05:00Z,1.031,13.9
2022-05-19T09:00:00Z,1.064,13.9
2022-05-19T08:55:00Z,1.077,13.9
2022-05-19T08:50:00Z,1.073,13.9
2022-05-19T08:45:00Z,1.105,13.9
2022-05-19T08:40:00Z,1.106,13.9
2022-05-19T08:35:00Z,1.108,13.9
2022-05-19T08:30:00Z,1.141,13.9
2022-05-19T08:25:00Z,1.147,13.9
2022-05-19T08:20:00Z,1.156,13.9
2022-05-19T08:15:00Z,1.195,13.9
2022-05-19T08:10:00Z,1.192,13.9
2022-05-19T08:05:00Z,1.202,13.9
2022-05-19T08:00:00Z,1.213,13.9
2022-05-19T07:55:00Z,1.215,13.9
2022-05-19T07:50:00Z,1.235,13.9
2022-05-19T07:45:00Z,1.229,13.9
2022-05-19T07:40:00Z,1.22,13.9
2022-05-19T07:35:00Z,1.25,13.9
2022-05-19T07:30:00Z,1.225,13.9
2022-05-19T07:25:00Z,1.222,13.9
2022-05-19T07:20:00Z,1.241,13.9
2022-05-19T07:15:00Z,1.255,13.9
2022-05-19T07:10:00Z,1.251,13.9
2022-05-19T07:05:00Z,1.266,13.9
