fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-08-29T23:25:09Z,10.1,74,1030.7,7,59,ENE
2022-08-29T23:20:10Z,10.2,73,1030.7,6,57,ENE
2022-08-29T23:15:08Z,10.2,73,1030.7,7.6,59,ENE
2022-08-29T23:10:10Z,10.4,73,1030.7,7.6,60,ENE
2022-08-29T23:05:08Z,10.4,72,1030.7,8.2,60,ENE
2022-08-29T23:00:10Z,10.4,72,1030.7,8,60,ENE
2022-08-29T22:55:08Z,10.5,72,1030.7,8.4,60,ENE
2022-08-29T22:50:10Z,10.5,72,1030.7,8.2,58,ENE
2022-08-29T22:45:08Z,10.6,72,1030.7,9.1,59,ENE
2022-08-29T22:40:10Z,10.6,73,1030.7,8.9,61,ENE
2022-08-29T22:35:08Z,10.7,72,1030.7,9.1,60,ENE
2022-08-29T22:30:10Z,10.7,72,1030.8,9.1,59,ENE
2022-08-29T22:25:08Z,10.8,72,1030.7,9.5,60,ENE
2022-08-29T22:20:10Z,10.8,72,1030.7,8.7,60,ENE
2022-08-29T22:15:08Z,10.9,72,1030.7,8.7,61,ENE
2022-08-29T22:10:10Z,11,71,1030.7,8.9,64,ENE
2022-08-29T22:05:08Z,11,72,1030.7,7.8,66,ENE
2022-08-29T22:00:10Z,11.1,72,1030.7,7.4,65,ENE
2022-08-29T21:55:08Z,11.2,71,1030.6,7.6,68,ENE
2022-08-29T21:50:10Z,11.3,71,1030.6,7.4,67,ENE
2022-08-29T21:45:08Z,11.4,70,1030.6,8.2,73,ENE
2022-08-29T21:40:10Z,11.5,70,1030.6,9.3,73,ENE
2022-08-29T21:35:08Z,11.6,70,1030.6,9.1,75,ENE
2022-08-29T21:30:10Z,11.7,69,1030.6,8.4,74,ENE
2022-08-29T21:25:08Z,11.9,69,1030.6,8.6,76,ENE
2022-08-29T21:20:10Z,11.9,69,1030.6,9.3,76,ENE
2022-08-29T21:15:08Z,12,68,1030.6,10.5,83,E
2022-08-29T21:10:10Z,12.1,68,1030.6,9.7,80,E
2022-08-29T21:05:08Z,12.2,68,1030.5,11.3,81,E
2022-08-29T21:00:10Z,12.2,68,1030.5,11.3,89,E
2022-08-29T20:55:08Z,12.3,67,1030.5,11.1,97,E
2022-08-29T20:50:10Z,12.4,67,1030.5,10.9,94,E
2022-08-29T20:45:08Z,12.5,66,1030.5,10.9,96,E
2022-08-29T20:40:10Z,12.5,66,1030.5,10.7,92,E
2022-08-29T20:35:08Z,12.5,65,1030.5,10.3,101,E
2022-08-29T20:30:10Z,12.6,65,1030.4,10.7,97,E
2022-08-29T20:25:08Z,12.7,64,1030.5,9.7,105,ESE
2022-08-29T20:20:10Z,12.8,64,1030.5,10.5,96,E
2022-08-29T20:15:08Z,12.9,63,1030.5,10.1,102,ESE
2022-08-29T20:10:10Z,13.1,62,1030.5,8.9,108,ESE
2022-08-29T20:05:08Z,13.3,61,1030.5,8.4,108,ESE
2022-08-29T20:00:10Z,13.3,61,1030.6,8.9,115,ESE
2022-08-29T19:55:08Z,13.6,60,1030.6,8.2,110,ESE
2022-08-29T19:50:10Z,13.9,59,1030.6,8,120,ESE
2022-08-29T19:45:08Z,14,59,1030.6,7.6,142,SE
2022-08-29T19:40:10Z,13.9,58,1030.6,6.2,159,SSE
2022-08-29T19:35:08Z,14,58,1030.6,7.2,157,SSE
