fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-08-05T23:20:10Z,8.5,97,1020.7,1.2,262,W
2022-08-05T23:15:08Z,8.3,96,1020.6,1.2,299,WNW
2022-08-05T23:10:10Z,8.5,95,1020.6,1.6,316,NW
2022-08-05T23:05:08Z,8.8,95,1020.6,2.1,319,NW
2022-08-05T23:00:10Z,8.6,95,1020.5,1.9,319,NW
2022-08-05T22:55:08Z,8.8,94,1020.5,1.5,332,NNW
2022-08-05T22:50:10Z,8.9,93,1020.4,1.7,333,NNW
2022-08-05T22:45:08Z,9,92,1020.3,1.6,333,NNW
2022-08-05T22:40:09Z,9.3,92,1020.2,1.5,294,WNW
2022-08-05T22:35:08Z,9.3,92,1020.2,2.2,270,W
2022-08-05T22:30:09Z,9.2,91,1020.2,2,241,WSW
2022-08-05T22:25:08Z,9.4,91,1020.2,2.2,230,SW
2022-08-05T22:20:10Z,9.4,91,1020.1,2.7,236,SW
2022-08-05T22:15:08Z,9.2,91,1020.1,2.8,224,SW
2022-08-05T22:10:10Z,9.3,90,1020,2.8,220,SW
2022-08-05T22:05:09Z,9.3,91,1019.9,2.6,232,SW
2022-08-05T22:00:10Z,9.1,91,1019.9,2.7,229,SW
2022-08-05T21:55:09Z,9.4,91,1019.8,2.6,224,SW
2022-08-05T21:50:10Z,9.4,90,1019.8,3,242,WSW
2022-08-05T21:45:09Z,9.6,89,1019.8,3.2,242,WSW
2022-08-05T21:40:10Z,9.6,89,1019.8,3.2,238,WSW
2022-08-05T21:35:09Z,9.7,89,1019.7,3.8,243,WSW
2022-08-05T21:30:10Z,9.7,89,1019.7,3.4,256,WSW
2022-08-05T21:25:09Z,9.7,89,1019.6,3.6,253,WSW
2022-08-05T21:20:10Z,9.7,89,1019.5,3.3,250,WSW
2022-08-05T21:15:09Z,9.7,89,1019.4,4,239,WSW
2022-08-05T21:10:10Z,9.7,89,1019.4,3.6,244,WSW
2022-08-05T21:05:08Z,9.8,88,1019.3,3.7,242,WSW
2022-08-05T21:00:10Z,9.9,88,1019.3,3.9,254,WSW
2022-08-05T20:55:09Z,10,88,1019.3,4,238,WSW
2022-08-05T20:50:10Z,10,88,1019.3,4.2,235,SW
2022-08-05T20:45:08Z,10,87,1019.3,4.9,240,WSW
2022-08-05T20:40:10Z,10.1,87,1019.2,4.9,245,WSW
2022-08-05T20:35:08Z,10.2,87,1019.2,4.2,233,SW
2022-08-05T20:30:10Z,10.3,87,1019.1,3.9,226,SW
2022-08-05T20:25:08Z,10.3,86,1019,4.1,227,SW
2022-08-05T20:20:10Z,10.4,85,1019,4.7,228,SW
2022-08-05T20:15:08Z,10.5,85,1019,4.7,231,SW
2022-08-05T20:10:10Z,10.4,85,1019,4.8,248,WSW
2022-08-05T20:05:08Z,10.5,84,1018.9,5.2,242,WSW
2022-08-05T20:00:10Z,10.5,84,1018.8,4.5,239,WSW
2022-08-05T19:55:08Z,10.6,84,1018.9,4.4,232,SW
2022-08-05T19:50:10Z,10.7,83,1018.9,5.2,241,WSW
2022-08-05T19:45:08Z,10.8,83,1018.9,6.4,242,WSW
2022-08-05T19:40:10Z,10.7,84,1019,7.1,247,WSW
2022-08-05T19:35:08Z,10.7,83,1018.9,7.6,241,WSW
2022-08-05T19:30:10Z,10.6,84,1018.8,6.6,246,WSW
2022-08-05T19:25:08Z,10.5,84,1018.8,5,252,WSW
2022-08-05T19:20:10Z,10.5,84,1018.8,5.9,251,WSW
2022-08-05T19:15:08Z,10.5,85,1018.8,6.2,255,WSW
2022-08-05T19:10:10Z,10.6,83,1018.8,7.2,254,WSW
2022-08-05T19:05:08Z,10.8,83,1018.8,7.4,258,WSW
2022-08-05T19:00:10Z,10.7,83,1018.7,6.9,258,WSW
2022-08-05T18:55:08Z,10.7,82,1018.7,6.8,252,WSW
2022-08-05T18:50:10Z,10.6,83,1018.8,6.2,254,WSW
2022-08-05T18:45:08Z,10.6,82,1018.8,7.6,247,WSW
2022-08-05T18:40:10Z,10.8,81,1018.9,7.9,253,WSW
2022-08-05T18:35:08Z,10.5,83,1018.9,8.8,245,WSW
2022-08-05T18:30:10Z,10.5,81,1018.9,8.6,248,WSW
2022-08-05T18:25:08Z,10.6,81,1018.9,9,243,WSW
2022-08-05T18:20:10Z,10.8,80,1018.9,9.2,243,WSW
2022-08-05T18:15:08Z,10.6,81,1018.8,8.5,245,WSW
2022-08-05T18:10:10Z,10.6,81,1018.8,8.3,249,WSW
2022-08-05T18:05:08Z,10.6,82,1018.9,8,245,WSW
2022-08-05T18:00:10Z,10.3,83,1018.8,9.5,248,WSW
2022-08-05T17:55:08Z,10.1,82,1018.8,7.6,247,WSW
2022-08-05T17:50:10Z,10.1,83,1018.8,7.2,254,WSW
2022-08-05T17:45:08Z,10.2,82,1018.9,9.2,250,WSW
2022-08-05T17:40:10Z,10.2,83,1019,9.6,264,W
2022-08-05T17:35:08Z,10,84,1019.1,9.6,263,W
2022-08-05T17:30:10Z,9.9,84,1019.1,10.3,260,W
2022-08-05T17:25:08Z,10,83,1019.1,10.8,266,W
2022-08-05T17:20:10Z,10.4,83,1019,10,269,W
2022-08-05T17:15:08Z,10.1,84,1019.1,9.8,256,WSW
2022-08-05T17:10:10Z,10.1,85,1019,11.3,253,WSW
2022-08-05T17:05:08Z,10.2,85,1019,12,254,WSW
2022-08-05T17:00:10Z,10.3,85,1019,10.3,262,W
2022-08-05T16:55:08Z,10.3,85,1018.9,10.1,273,W
2022-08-05T16:50:10Z,10.5,84,1019,11,272,W
2022-08-05T16:45:08Z,10.4,84,1019,12.6,272,W
2022-08-05T16:40:10Z,10.3,84,1019,11.4,274,W
2022-08-05T16:35:08Z,10.3,84,1019.1,10.3,261,W
2022-08-05T16:30:10Z,10.5,83,1019.1,10.4,262,W
2022-08-05T16:25:08Z,10.8,82,1019.1,10.3,262,W
2022-08-05T16:20:10Z,10.7,83,1019.1,10.4,262,W
2022-08-05T16:15:08Z,10.8,81,1019,10.4,257,WSW
2022-08-05T16:10:10Z,11.3,80,1019.1,11.3,260,W
2022-08-05T16:05:08Z,11.4,79,1019.1,11.8,268,W
2022-08-05T16:00:10Z,11.7,79,1019.1,11.5,265,W
2022-08-05T15:55:08Z,11.7,77,1019,12,270,W
2022-08-05T15:50:10Z,11.6,77,1018.9,11.9,269,W
2022-08-05T15:45:08Z,11.6,79,1018.9,11.1,275,W
2022-08-05T15:40:10Z,11.4,79,1019,10.4,274,W
2022-08-05T15:35:08Z,11.4,79,1018.9,10.8,276,W
2022-08-05T15:30:10Z,11.3,80,1018.9,10.4,276,W
2022-08-05T15:25:08Z,11.3,80,1019,10.3,279,W
2022-08-05T15:20:10Z,11.3,80,1019,11.3,281,W
2022-08-05T15:15:08Z,11.3,80,1019,11.3,285,WNW
2022-08-05T15:10:10Z,11.4,80,1019,10.6,283,WNW
2022-08-05T15:05:08Z,11.5,81,1019,11.4,278,W
2022-08-05T15:00:10Z,11.4,81,1019,11.4,275,W
2022-08-05T14:55:08Z,11.5,80,1019.1,12.6,275,W
2022-08-05T14:50:10Z,11.5,79,1019.1,11.9,288,WNW
2022-08-05T14:45:08Z,11.4,82,1019,11.7,292,WNW
2022-08-05T14:40:10Z,11.4,83,1019,10.2,292,WNW
2022-08-05T14:35:08Z,11.3,84,1019,10.3,292,WNW
2022-08-05T14:30:10Z,11.3,84,1019.2,10.2,283,WNW
2022-08-05T14:25:08Z,10.9,86,1019.1,10.6,287,WNW
2022-08-05T14:20:10Z,10.7,87,1019.2,8.4,285,WNW
2022-08-05T14:15:08Z,10.7,88,1019.1,8.9,283,WNW
2022-08-05T14:10:10Z,10.5,89,1019.1,8.4,278,W
2022-08-05T14:05:08Z,10.6,90,1019.1,9.1,288,WNW
2022-08-05T14:00:10Z,10.8,89,1019.1,8,305,NW
2022-08-05T13:55:08Z,10.5,89,1019,7.9,306,NW
2022-08-05T13:50:10Z,10.4,89,1018.9,9.2,314,NW
2022-08-05T13:45:08Z,10.1,89,1018.9,9.1,311,NW
2022-08-05T13:40:10Z,10.4,88,1018.9,9,310,NW
2022-08-05T13:35:08Z,10.8,87,1018.8,8.4,306,NW
2022-08-05T13:30:10Z,11,87,1018.7,8.5,305,NW
2022-08-05T13:25:08Z,11,86,1018.7,9.1,310,NW
2022-08-05T13:20:10Z,10.9,87,1018.8,9,311,NW
2022-08-05T13:15:08Z,10.5,87,1018.7,9.1,309,NW
2022-08-05T13:10:10Z,10.7,86,1018.7,8.9,310,NW
2022-08-05T13:05:08Z,11.1,86,1018.6,8.4,310,NW
2022-08-05T13:00:10Z,10.8,87,1018.5,7.8,310,NW
2022-08-05T12:55:08Z,10.8,87,1018.6,8.3,306,NW
2022-08-05T12:50:10Z,10.6,88,1018.5,9,302,WNW
2022-08-05T12:45:08Z,10.3,88,1018.6,7.9,300,WNW
2022-08-05T12:40:10Z,10.2,87,1018.4,8.1,305,NW
2022-08-05T12:35:08Z,10.1,87,1018.5,6.4,302,WNW
2022-08-05T12:30:10Z,10,87,1018.5,7.1,302,WNW
2022-08-05T12:25:08Z,9.9,87,1018.5,8,306,NW
2022-08-05T12:20:10Z,9.8,87,1018.5,8.4,310,NW
2022-08-05T12:15:08Z,9.8,86,1018.5,7.5,313,NW
2022-08-05T12:10:10Z,9.7,86,1018.4,7.9,315,NW
2022-08-05T12:05:08Z,9.7,86,1018.4,8,314,NW
2022-08-05T12:00:10Z,9.6,85,1018.3,8.6,319,NW
2022-08-05T11:55:08Z,9.6,85,1018.3,9.1,321,NW
2022-08-05T11:50:10Z,9.5,85,1018.2,8.7,319,NW
2022-08-05T11:45:08Z,9.3,84,1018.2,7.7,327,NNW
2022-08-05T11:40:10Z,9.4,84,1018.2,7.6,326,NW
2022-08-05T11:35:08Z,9.4,86,1018.1,7.9,322,NW
2022-08-05T11:30:10Z,9.4,86,1018,8,319,NW
2022-08-05T11:25:08Z,9.4,87,1018,7.6,310,NW
2022-08-05T11:20:10Z,9.3,87,1018,8,308,NW
2022-08-05T11:15:08Z,9.2,87,1018,8.7,304,NW
2022-08-05T11:10:09Z,9.2,88,1018,8.4,300,WNW
2022-08-05T11:05:08Z,9.2,88,1018,8.3,300,WNW
2022-08-05T11:00:10Z,9.2,88,1017.9,8.7,305,NW
2022-08-05T10:55:08Z,9.3,87,1017.9,8.8,305,NW
2022-08-05T10:50:09Z,9.4,87,1017.9,8.7,306,NW
2022-08-05T10:45:08Z,9.4,87,1017.8,9.1,306,NW
2022-08-05T10:40:09Z,9.5,87,1017.8,8.3,302,WNW
2022-08-05T10:35:09Z,9.7,85,1017.7,10.4,290,WNW
2022-08-05T10:30:10Z,9.8,84,1017.6,10.8,278,W
2022-08-05T10:25:09Z,9.7,84,1017.5,10.9,281,W
2022-08-05T10:20:10Z,9.7,84,1017.5,11.9,274,W
2022-08-05T10:15:09Z,9.8,84,1017.5,11.2,276,W
2022-08-05T10:10:10Z,9.7,84,1017.5,12.2,276,W
2022-08-05T10:05:09Z,9.7,84,1017.5,12.7,274,W
2022-08-05T10:00:10Z,9.6,84,1017.5,11.6,275,W
2022-08-05T09:55:09Z,9.6,84,1017.5,12.1,275,W
2022-08-05T09:50:10Z,9.6,85,1017.4,12.2,275,W
2022-08-05T09:45:09Z,9.5,85,1017.3,11.6,276,W
2022-08-05T09:40:10Z,9.4,86,1017.4,10.9,272,W
2022-08-05T09:35:09Z,9.4,86,1017.3,10.2,271,W
2022-08-05T09:30:10Z,9.4,86,1017.2,10.3,271,W
2022-08-05T09:25:08Z,9.4,86,1017.1,10.2,271,W
2022-08-05T09:20:10Z,9.3,87,1017.1,10.7,273,W
2022-08-05T09:15:08Z,9.2,87,1017,9.5,275,W
