fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-05-13T23:15:08Z,14.7,78,1018.5,7,22,NNE
2022-05-13T23:10:10Z,14.7,79,1018.5,8,24,NNE
2022-05-13T23:05:08Z,14.6,79,1018.4,8.4,21,NNE
2022-05-13T23:00:10Z,14.8,79,1018.4,6,18,NNE
2022-05-13T22:55:08Z,15.1,78,1018.4,6.2,21,NNE
2022-05-13T22:50:10Z,15.6,77,1018.5,4.7,17,NNE
2022-05-13T22:45:08Z,16,76,1018.5,3.9,103,ESE
2022-05-13T22:40:10Z,16.1,75,1018.4,3.7,297,WNW
2022-05-13T22:35:08Z,16.1,76,1018.3,4.5,344,NNW
2022-05-13T22:30:10Z,16.1,76,1018.3,4.1,341,NNW
2022-05-13T22:25:08Z,16.1,76,1018.3,3.7,336,NNW
2022-05-13T22:20:10Z,16.1,76,1018.3,3.9,342,NNW
2022-05-13T22:15:08Z,16.2,76,1018.3,3.7,342,NNW
2022-05-13T22:10:10Z,16.2,75,1018.2,4.5,337,NNW
2022-05-13T22:05:08Z,16.3,75,1018.2,4.1,332,NNW
2022-05-13T22:00:10Z,16.3,75,1018.2,4.3,334,NNW
2022-05-13T21:55:08Z,16.4,75,1018.1,4.7,329,NNW
2022-05-13T21:50:10Z,16.4,75,1018.1,4.5,327,NNW
2022-05-13T21:45:08Z,16.5,75,1018.1,3.9,317,NW
2022-05-13T21:40:10Z,16.5,75,1018,4.3,319,NW
2022-05-13T21:35:08Z,16.5,75,1018,3.7,323,NW
2022-05-13T21:30:10Z,16.6,75,1017.9,3.7,323,NW
2022-05-13T21:25:08Z,16.6,74,1017.9,3.3,321,NW
2022-05-13T21:20:10Z,16.7,74,1017.9,2.9,316,NW
2022-05-13T21:15:08Z,16.7,74,1017.9,2.3,319,NW
2022-05-13T21:10:10Z,16.7,73,1017.8,2.1,320,NW
2022-05-13T21:05:08Z,16.8,73,1017.8,2.3,309,NW
2022-05-13T21:00:10Z,16.8,73,1017.8,3.9,306,NW
2022-05-13T20:55:08Z,16.8,74,1017.8,2.9,307,NW
