fecha,marea
2022-08-10T23:25:02Z,0.747
2022-08-10T23:20:02Z,0.764
2022-08-10T23:15:02Z,0.769
2022-08-10T23:10:02Z,0.779
2022-08-10T23:05:02Z,0.752
2022-08-10T23:00:02Z,0.78
2022-08-10T22:55:02Z,0.74
2022-08-10T22:50:02Z,0.78
2022-08-10T22:45:02Z,0.807
2022-08-10T22:40:02Z,0.797
2022-08-10T22:35:02Z,0.754
2022-08-10T22:30:02Z,0.807
2022-08-10T22:25:02Z,0.823
2022-08-10T22:20:02Z,0.928
2022-08-10T22:15:02Z,0.832
2022-08-10T22:10:02Z,0.904
2022-08-10T22:05:02Z,0.942
2022-08-10T22:00:02Z,0.827
2022-08-10T21:55:02Z,0.892
2022-08-10T21:50:02Z,0.847
2022-08-10T21:45:02Z,0.896
2022-08-10T21:40:02Z,0.877
2022-08-10T21:35:02Z,0.915
2022-08-10T21:30:02Z,0.921
2022-08-10T21:25:02Z,0.901
2022-08-10T21:20:02Z,0.91
2022-08-10T21:15:02Z,0.889
2022-08-10T21:10:02Z,0.925
2022-08-10T21:05:02Z,0.925
2022-08-10T21:00:02Z,0.967
2022-08-10T20:55:02Z,0.976
2022-08-10T20:50:02Z,0.94
2022-08-10T20:45:02Z,0.932
2022-08-10T20:40:02Z,0.982
2022-08-10T20:35:02Z,0.978
2022-08-10T20:30:02Z,0.927
2022-08-10T20:25:02Z,0.97
2022-08-10T20:20:02Z,0.938
2022-08-10T20:15:02Z,0.954
2022-08-10T20:10:02Z,0.96
2022-08-10T20:05:02Z,0.977
2022-08-10T20:00:02Z,0.991
2022-08-10T19:55:02Z,0.993
2022-08-10T19:50:02Z,0.991
2022-08-10T19:45:02Z,1.006
2022-08-10T19:40:02Z,0.964
2022-08-10T19:35:02Z,1
2022-08-10T19:30:02Z,0.981
2022-08-10T19:25:02Z,0.992
2022-08-10T19:20:02Z,1.006
2022-08-10T19:15:02Z,0.95
2022-08-10T19:10:02Z,0.926
2022-08-10T19:05:02Z,0.909
2022-08-10T19:00:02Z,0.95
2022-08-10T18:55:02Z,0.986
2022-08-10T18:50:02Z,0.927
2022-08-10T18:45:02Z,0.855
