fecha,marea,temperatura
2022-09-06T23:25:00Z,0.709,14.8
2022-09-06T23:20:00Z,0.715,14.8
2022-09-06T23:15:00Z,0.711,14.8
2022-09-06T23:10:00Z,0.7,14.7
2022-09-06T23:05:00Z,0.697,14.7
2022-09-06T23:00:00Z,0.716,14.7
2022-09-06T22:55:00Z,0.7,14.7
2022-09-06T22:50:00Z,0.715,14.7
2022-09-06T22:45:00Z,0.718,14.6
2022-09-06T22:40:00Z,0.702,14.5
2022-09-06T22:35:00Z,0.691,14.5
2022-09-06T22:30:00Z,0.705,14.5
2022-09-06T22:25:00Z,0.691,14.5
2022-09-06T22:20:00Z,0.667,14.5
2022-09-06T22:15:00Z,0.66,14.4
2022-09-06T22:10:00Z,0.663,14.4
2022-09-06T22:05:00Z,0.644,14.4
2022-09-06T22:00:00Z,0.633,14.3
2022-09-06T21:55:00Z,0.616,14.3
2022-09-06T21:50:00Z,0.623,14.2
2022-09-06T21:45:00Z,0.638,14.2
2022-09-06T21:40:00Z,0.636,14.2
2022-09-06T21:35:00Z,0.631,14.1
2022-09-06T21:30:00Z,0.626,14.1
2022-09-06T21:25:00Z,0.639,14.1
2022-09-06T21:15:00Z,0.634,14.1
2022-09-06T21:20:00Z,0.628,14.1
2022-09-06T21:10:00Z,0.621,14.1
2022-09-06T21:05:00Z,0.614,14
2022-09-06T21:00:00Z,0.608,14
2022-09-06T20:55:00Z,0.589,14
2022-09-06T20:50:00Z,0.58,13.9
2022-09-06T20:40:00Z,0.549,13.9
2022-09-06T20:45:00Z,0.561,13.9
2022-09-06T20:35:00Z,0.558,13.9
2022-09-06T20:25:00Z,0.559,13.9
2022-09-06T20:30:00Z,0.593,13.9
2022-09-06T20:20:00Z,0.556,13.9
2022-09-06T20:10:00Z,0.565,13.9
2022-09-06T20:05:00Z,0.526,13.9
2022-09-06T20:15:00Z,0.55,13.9
2022-09-06T20:10:00Z,0.565,13.9
2022-09-06T20:00:00Z,0.521,13.8
2022-09-06T19:55:00Z,0.543,13.8
2022-09-06T19:50:00Z,0.503,13.8
2022-09-06T19:45:00Z,0.475,13.8
2022-09-06T19:40:00Z,0.476,13.8
2022-09-06T19:35:00Z,0.478,13.8
2022-09-06T19:30:00Z,0.467,13.8
2022-09-06T19:25:00Z,0.424,13.8
2022-09-06T19:20:00Z,0.433,13.8
2022-09-06T19:15:00Z,0.438,13.8
2022-09-06T19:10:00Z,0.438,13.8
