fecha,marea,temperatura
2022-07-04T23:20:00Z,0.649,10.1
2022-07-04T23:15:00Z,0.668,10.1
2022-07-04T23:10:00Z,0.655,10.1
2022-07-04T23:05:00Z,0.659,10.2
2022-07-04T23:00:00Z,0.67,10.2
2022-07-04T22:55:00Z,0.68,10.2
2022-07-04T22:50:00Z,0.698,10.2
2022-07-04T22:45:00Z,0.722,10.1
2022-07-04T22:40:00Z,0.742,10.1
2022-07-04T22:35:00Z,0.706,10.1
2022-07-04T22:30:00Z,0.742,10.1
2022-07-04T22:25:00Z,0.751,10.1
2022-07-04T22:20:00Z,0.721,10.1
2022-07-04T22:15:00Z,0.729,10.1
2022-07-04T22:10:00Z,0.714,10.1
2022-07-04T22:05:00Z,0.738,10.1
2022-07-04T22:00:00Z,0.733,10.1
2022-07-04T21:55:00Z,0.743,10.1
2022-07-04T21:50:00Z,0.722,10.1
2022-07-04T21:45:00Z,0.724,10.1
2022-07-04T21:40:00Z,0.718,10.1
2022-07-04T21:35:00Z,0.745,10.1
2022-07-04T21:30:00Z,0.751,10.1
2022-07-04T21:25:00Z,0.748,10.1
2022-07-04T21:20:00Z,0.75,10.1
2022-07-04T21:15:00Z,0.78,10.1
2022-07-04T21:10:00Z,0.76,10.1
2022-07-04T21:05:00Z,0.755,10.1
2022-07-04T21:00:00Z,0.724,10.1
2022-07-04T20:55:00Z,0.728,10.1
2022-07-04T20:50:00Z,0.77,10.1
2022-07-04T20:45:00Z,0.786,10.1
2022-07-04T20:40:00Z,0.734,10.1
2022-07-04T20:35:00Z,0.771,10.1
2022-07-04T20:30:00Z,0.785,10.1
2022-07-04T20:25:00Z,0.762,10.1
2022-07-04T20:20:00Z,0.763,10.1
2022-07-04T20:15:00Z,0.766,10.1
2022-07-04T20:10:00Z,0.786,10.1
2022-07-04T20:05:00Z,0.766,10.1
2022-07-04T20:00:00Z,0.766,10.1
2022-07-04T19:55:00Z,0.779,10.1
2022-07-04T19:50:00Z,0.795,10.1
