fecha,marea,temperatura
2022-08-26T23:20:00Z,0.79,14.5
2022-08-26T23:10:00Z,0.799,14.5
2022-08-26T23:05:00Z,0.802,14.5
2022-08-26T23:15:00Z,0.811,14.5
2022-08-26T23:00:00Z,0.767,14.5
2022-08-26T22:55:00Z,0.778,14.6
2022-08-26T22:50:00Z,0.734,14.6
2022-08-26T22:45:00Z,0.782,14.6
2022-08-26T22:40:00Z,0.763,14.6
2022-08-26T22:35:00Z,0.731,14.6
2022-08-26T22:30:00Z,0.731,14.6
2022-08-26T22:25:00Z,0.746,14.6
2022-08-26T22:20:00Z,0.79,14.6
2022-08-26T22:15:00Z,0.781,14.6
2022-08-26T22:10:00Z,0.761,14.6
2022-08-26T22:05:00Z,0.745,14.7
2022-08-26T22:00:00Z,0.765,14.7
2022-08-26T21:55:00Z,0.788,14.7
2022-08-26T21:50:00Z,0.751,14.7
2022-08-26T21:45:00Z,0.754,14.7
2022-08-26T21:40:00Z,0.745,14.7
2022-08-26T21:35:00Z,0.782,14.7
2022-08-26T21:30:00Z,0.769,14.7
2022-08-26T21:25:00Z,0.734,14.7
2022-08-26T21:20:00Z,0.729,14.7
2022-08-26T21:15:00Z,0.768,14.7
2022-08-26T21:10:00Z,0.771,14.7
2022-08-26T21:05:00Z,0.786,14.7
2022-08-26T21:00:00Z,0.786,14.7
2022-08-26T20:55:00Z,0.796,14.7
2022-08-26T20:50:00Z,0.828,14.7
2022-08-26T20:45:00Z,0.86,14.7
2022-08-26T20:40:00Z,0.844,14.7
2022-08-26T20:35:00Z,0.829,14.7
2022-08-26T20:30:00Z,0.841,14.7
2022-08-26T20:25:00Z,0.85,14.7
2022-08-26T20:20:00Z,0.86,14.6
2022-08-26T20:15:00Z,0.849,14.6
2022-08-26T20:10:00Z,0.865,14.6
2022-08-26T20:05:00Z,0.893,14.6
2022-08-26T20:00:00Z,0.864,14.6
2022-08-26T19:55:00Z,0.881,14.6
2022-08-26T19:50:00Z,0.899,14.6
2022-08-26T19:45:00Z,0.882,14.5
2022-08-26T19:40:00Z,0.919,14.5
2022-08-26T19:35:00Z,0.972,14.5
2022-08-26T19:30:00Z,0.955,14.4
2022-08-26T19:25:00Z,0.963,14.4
2022-08-26T19:20:00Z,0.984,14.3
2022-08-26T19:15:00Z,1.033,14.2
2022-08-26T19:10:00Z,0.97,14.2
2022-08-26T19:05:00Z,0.998,14.1
2022-08-26T19:00:00Z,1.014,14.1
2022-08-26T18:50:00Z,1.01,14
2022-08-26T18:45:00Z,1.024,13.9
2022-08-26T18:40:00Z,1.01,13.9
2022-08-26T18:35:00Z,0.979,13.9
2022-08-26T18:30:00Z,1.014,13.9
2022-08-26T18:55:00Z,1.027,14
2022-08-26T18:45:00Z,1.024,13.9
2022-08-26T18:25:00Z,1.013,13.9
2022-08-26T18:20:00Z,1.015,13.9
2022-08-26T18:15:00Z,0.994,14
2022-08-26T18:10:00Z,0.981,14
2022-08-26T18:05:00Z,1.01,14
2022-08-26T18:35:00Z,0.979,13.9
2022-08-26T18:00:00Z,0.98,14
2022-08-26T17:55:00Z,0.98,14
2022-08-26T18:30:00Z,1.014,13.9
2022-08-26T17:50:00Z,0.982,14
2022-08-26T17:45:00Z,0.991,14
2022-08-26T17:40:00Z,0.975,14
2022-08-26T18:20:00Z,1.015,13.9
2022-08-26T18:15:00Z,0.994,14
2022-08-26T18:10:00Z,0.981,14
2022-08-26T18:05:00Z,1.01,14
2022-08-26T17:35:00Z,0.982,14
2022-08-26T18:00:00Z,0.98,14
2022-08-26T17:55:00Z,0.98,14
2022-08-26T17:45:00Z,0.991,14
2022-08-26T17:30:00Z,1.001,14.1
2022-08-26T17:40:00Z,0.975,14
2022-08-26T17:25:00Z,1.011,14.1
2022-08-26T17:35:00Z,0.982,14
2022-08-26T17:20:00Z,1.05,14.1
2022-08-26T17:15:00Z,1.071,14.1
2022-08-26T17:10:00Z,1.065,14.1
2022-08-26T17:05:00Z,1.046,14.1
2022-08-26T17:00:00Z,1.084,14.1
2022-08-26T16:55:00Z,1.069,14.1
2022-08-26T16:50:00Z,1.066,14.1
2022-08-26T16:45:00Z,1.098,14.1
2022-08-26T16:40:00Z,1.077,14.1
2022-08-26T16:35:00Z,1.037,14.1
2022-08-26T16:30:00Z,1.023,14.1
2022-08-26T16:20:00Z,1.048,14
2022-08-26T16:25:00Z,1.054,14.1
2022-08-26T16:15:00Z,1.008,14
2022-08-26T16:10:00Z,1.014,14
2022-08-26T16:05:00Z,1.037,14
2022-08-26T16:00:00Z,1,14
2022-08-26T15:55:00Z,0.997,13.9
